Alpha,P,Q,TimeToComplete,Pure
0.01,0.06,0.06,2.95,0.548155422020155
0.01,0.07,0,6.5,100
0.01,0.07,0.007,3.55,2.06705293149333
0.01,0.07,0.014,3.25,1.2974589537715
0.01,0.07,0.021,2.9,0.933860708223962
0.01,0.07,0.028,3,0.590456981845485
0.01,0.07,0.035,2.8,0.664151216598592
0.01,0.07,0.042,2.6,0.531941149233369
0.01,0.07,0.049,2.65,0.347405285716185
0.01,0.07,0.056,2.8,0.388792927236618
0.01,0.07,0.063,2.65,0.513315439553179
0.01,0.07,0.07,2.45,0.247040685226118
0.01,0.08,0,6,100
0.01,0.08,0.008,3.5,3.39250342780881
0.01,0.08,0.016,3.05,1.59812098912932
0.01,0.08,0.024,2.75,0.864444725168088
0.01,0.08,0.032,2.8,0.669031582362639
0.01,0.08,0.04,2.4,0.390041405652669
0.01,0.08,0.048,2.5,0.447962556755877
0.01,0.08,0.056,2.3,0.328404796874738
0.01,0.08,0.064,2.35,0.330447591485739
0.01,0.08,0.072,2.2,0.329445753879864
0.01,0.08,0.08,2.35,0.224551602002139
0.01,0.09,0,5.9,100
0.01,0.09,0.009,3.15,2.46163819161482
0.01,0.09,0.018,2.9,0.73308578863461
0.01,0.09,0.027,2.6,0.675699909282237
0.01,0.09,0.036,2.5,0.398483440627781
0.01,0.09,0.045,2.3,0.360204311724598
0.01,0.09,0.054,2.3,0.264721019316897
0.01,0.09,0.063,2.15,0.348013174434896
0.01,0.09,0.072,2.1,0.223990081025832
0.01,0.09,0.081,2.05,0.288878567178135
0.01,0.09,0.09,2,0.164819540733897
0.01,0.1,0,5.55,100
0.01,0.1,0.01,3.05,1.95858777485444
0.01,0.1,0.02,2.65,0.713380625770926
0.01,0.1,0.03,2.4,0.448842820955748
0.01,0.1,0.04,2.05,0.276292831491718
0.01,0.1,0.05,2.1,0.193409326151968
0.01,0.1,0.06,2,0.204057457350153
0.01,0.1,0.07,2.1,0.203766722120505
0.01,0.1,0.08,1.95,0.184156406796677
0.01,0.1,0.09,2,0.184065926055162
0.01,0.1,0.1,2,0.142229474213593
0.015,0.01,0,18.3,100
0.015,0.01,0.001,15.95,36.0114458119845
0.015,0.01,0.002,13.8,20.5101373464965
0.015,0.01,0.003,13.7,20.7804919731764
0.015,0.01,0.004,13.1,14.4051563417386
0.015,0.01,0.005,13.4,10.979680326713
0.015,0.01,0.006,13.95,12.8062301963233
0.015,0.01,0.007,14,10.0589069328979
0.015,0.01,0.008,14.25,9.92371961979864
0.015,0.01,0.009,13.85,8.85550462893875
0.015,0.01,0.01,14.2,9.40727727879684
0.015,0.02,0,11.95,100
0.015,0.02,0.002,8.4,19.0676784178813
0.015,0.02,0.004,8.2,12.1619421935473
0.015,0.02,0.006,7.75,8.56615550836303
0.015,0.02,0.008,7.65,7.13874150478623
0.015,0.02,0.01,7.05,5.8215086422576
0.015,0.02,0.012,7.45,5.62720188939312
0.015,0.02,0.014,7.15,3.62892435661849
0.015,0.02,0.016,7.55,4.61209110116467
0.015,0.02,0.018,7.65,5.1533918151039
0.015,0.02,0.02,7.7,3.77199786456908
0.015,0.03,0,9.65,100
0.015,0.03,0.003,6.6,10.8507214797367
0.015,0.03,0.006,5.85,7.91239428164252
0.015,0.03,0.009,5.55,5.66376116903575
0.015,0.03,0.012,5.4,4.0313442652668
0.015,0.03,0.015,5.15,3.03667261207776
0.015,0.03,0.018,5.5,3.31274792612618
0.015,0.03,0.021,5.35,3.04222570091013
0.015,0.03,0.024,5.2,2.48842136276601
0.015,0.03,0.027,5.05,2.16157867124707
0.015,0.03,0.03,5.3,1.94336814219305
0.015,0.04,0,7.75,100
0.015,0.04,0.004,5.25,6.34901562641107
0.015,0.04,0.008,4.8,5.62664183921238
0.015,0.04,0.012,4.35,2.30947240490506
0.015,0.04,0.016,4.2,2.70573527089759
0.015,0.04,0.02,4.2,2.29257132279379
0.015,0.04,0.024,4.2,1.72701732734878
0.015,0.04,0.028,4.1,2.06957337426774
0.015,0.04,0.032,4.15,1.18929311193458
0.015,0.04,0.036,4.15,1.71550210295096
0.015,0.04,0.04,4.25,1.52835620247287
0.015,0.05,0,7.4,100
0.015,0.05,0.005,4.2,5.84452338581718
0.015,0.05,0.01,3.9,3.99360897436692
0.015,0.05,0.015,3.8,2.47488681599067
0.015,0.05,0.02,3.45,1.74005595312121
0.015,0.05,0.025,3.8,1.82549741254636
0.015,0.05,0.03,3.45,1.42112430714038
0.015,0.05,0.035,3.55,1.32714952248782
0.015,0.05,0.04,3.35,0.966305472604328
0.015,0.05,0.045,3.45,1.20595937425315
0.015,0.05,0.05,3.5,1.10241884669424
0.015,0.06,0,6.8,100
0.015,0.06,0.006,3.8,5.68188722886921
0.015,0.06,0.012,3.6,2.63103680130291
0.015,0.06,0.018,3.25,1.07249514319914
0.015,0.06,0.024,3.1,1.05464912610345
0.015,0.06,0.03,3.1,1.57443677512792
0.015,0.06,0.036,2.95,1.00417532908448
0.015,0.06,0.042,2.95,1.05227587845903
0.015,0.06,0.048,3,0.800808895545201
0.015,0.06,0.054,3.05,0.781655244922846
0.015,0.06,0.06,2.9,0.759049701050951
0.015,0.07,0,6.05,100
0.015,0.07,0.007,3.8,4.75391746498732
0.015,0.07,0.014,3.3,2.33748563528386
0.015,0.07,0.021,3.15,1.66509065791069
0.015,0.07,0.028,2.9,0.87408046034533
0.015,0.07,0.035,2.75,0.572878961640822
0.015,0.07,0.042,2.8,0.867866349292675
0.015,0.07,0.049,2.45,0.626194012269534
0.015,0.07,0.056,2.8,0.733888892380641
0.015,0.07,0.063,2.7,0.624618150747703
0.015,0.07,0.07,2.6,0.565608262007256
0.015,0.08,0,5.85,100
0.015,0.08,0.008,3.2,3.18850319031432
0.015,0.08,0.016,3,1.7073059280247
0.015,0.08,0.024,3,1.41238367896296
0.015,0.08,0.032,2.75,1.05477132183646
0.015,0.08,0.04,2.55,0.604829848968462
0.015,0.08,0.048,2.45,0.717051011942189
0.015,0.08,0.056,2.4,0.656595078671983
0.015,0.08,0.064,2.2,0.484652955261772
0.015,0.08,0.072,2.1,0.372615631305966
0.015,0.08,0.08,2.2,0.30992359992075
0.015,0.09,0,5.4,100
0.015,0.09,0.009,3.4,4.42040861919969
0.015,0.09,0.018,2.9,1.51559089339126
0.015,0.09,0.027,2.6,0.873579861914917
0.015,0.09,0.036,2.4,0.725793869407779
0.015,0.09,0.045,2.25,0.399411247461301
0.015,0.09,0.054,2,0.381813074845994
0.015,0.09,0.063,2.05,0.390161575999341
0.015,0.09,0.072,2,0.587613083179384
0.015,0.09,0.081,2,0.246017226526437
0.015,0.09,0.09,2.05,0.235540829118251
0.015,0.1,0,5.45,100
0.015,0.1,0.01,3.05,2.67028912968772
0.015,0.1,0.02,2.8,1.12247221392635
0.015,0.1,0.03,2.4,0.772768002295193
0.015,0.1,0.04,2.3,0.631301547238758
0.015,0.1,0.05,2.1,0.387099584727881
0.015,0.1,0.06,2,0.420350452579805
0.015,0.1,0.07,2.05,0.256306701517726
0.015,0.1,0.08,2,0.285760520906348
0.015,0.1,0.09,2,0.244812432235698
0.015,0.1,0.1,2,0.224017611310015
0.02,0.01,0,17.75,100
0.02,0.01,0.001,14.75,43.8468368382314
0.02,0.01,0.002,14.2,28.9968922196473
0.02,0.01,0.003,13.35,24.0745580870503
0.02,0.01,0.004,13.35,20.9730775293466
0.02,0.01,0.005,13.6,20.5603830624139
0.02,0.01,0.006,13.25,15.0779539227277
0.02,0.01,0.007,13.3,15.1174284877329
0.02,0.01,0.008,14.05,12.6425797994151
0.02,0.01,0.009,13.35,11.0531686391272
0.02,0.01,0.01,13.85,12.8481468061624
0.02,0.02,0,11,100
0.02,0.02,0.002,8.4,20.0309677684603
0.02,0.02,0.004,7.9,12.887235838722
0.02,0.02,0.006,7.9,11.7137174283815
0.02,0.02,0.008,7.1,8.30343855143409
0.02,0.02,0.01,7.35,8.91642578108075
0.02,0.02,0.012,8,8.17954625611669
0.02,0.02,0.014,7.35,7.50813663564228
0.02,0.02,0.016,7.15,5.24040675360889
0.02,0.02,0.018,7.45,5.58131304875042
0.02,0.02,0.02,7.75,4.93010623144365
0.02,0.03,0,8.35,100
0.02,0.03,0.003,6.7,23.5175762770627
0.02,0.03,0.006,5.5,8.53544072061856
0.02,0.03,0.009,5.5,6.31980876946046
0.02,0.03,0.012,5.2,5.93353283536163
0.02,0.03,0.015,5.3,4.35201151348017
0.02,0.03,0.018,5.2,4.01678068565009
0.02,0.03,0.021,5.25,3.15201320391087
0.02,0.03,0.024,5.25,3.3513148164871
0.02,0.03,0.027,5.25,3.71654567741903
0.02,0.03,0.03,5.1,3.3354556951943
0.02,0.04,0,7.4,100
0.02,0.04,0.004,5.5,14.9366375368806
0.02,0.04,0.008,4.5,4.71964034793361
0.02,0.04,0.012,4.5,4.18462989974384
0.02,0.04,0.016,4.2,3.44659498164114
0.02,0.04,0.02,4.25,2.56797093209522
0.02,0.04,0.024,4.5,2.82947057146908
0.02,0.04,0.028,4.2,1.97946588579108
0.02,0.04,0.032,4.05,2.08123127581278
0.02,0.04,0.036,4,1.69020347938366
0.02,0.04,0.04,3.85,1.42494849569113
0.02,0.05,0,6.8,100
0.02,0.05,0.005,4.55,9.20828087134616
0.02,0.05,0.01,3.95,4.65231587007807
0.02,0.05,0.015,3.85,3.51049334174236
0.02,0.05,0.02,3.6,2.56603267625482
0.02,0.05,0.025,3.4,2.16684699455346
0.02,0.05,0.03,3.4,1.49690090165718
0.02,0.05,0.035,3.4,1.63514974623629
0.02,0.05,0.04,3.35,1.41897410301017
0.02,0.05,0.045,3.25,1.49291276656342
0.02,0.05,0.05,3.35,1.47299142662426
0.02,0.06,0,6.1,100
0.02,0.06,0.006,3.85,5.61774123227923
0.02,0.06,0.012,3.6,3.07679898024167
0.02,0.06,0.018,3.1,2.29515721679089
0.02,0.06,0.024,3.3,1.74151645011461
0.02,0.06,0.03,3.05,1.42663646798428
0.02,0.06,0.036,3.05,1.32732142744698
0.02,0.06,0.042,3,1.19383941529711
0.02,0.06,0.048,3.15,1.09587934889668
0.02,0.06,0.054,2.95,0.966291233138874
0.02,0.06,0.06,3.1,0.821518545142296
0.02,0.07,0,5.8,100
0.02,0.07,0.007,3.4,3.93235717039883
0.02,0.07,0.014,2.95,2.70667612606557
0.02,0.07,0.021,3.1,1.92133816411441
0.02,0.07,0.028,2.95,1.52757562482182
0.02,0.07,0.035,2.8,1.08674271585551
0.02,0.07,0.042,2.85,0.876390543670581
0.02,0.07,0.049,2.65,1.21678418043216
0.02,0.07,0.056,2.65,0.749701046319285
0.02,0.07,0.063,2.65,0.667502673854886
0.02,0.07,0.07,2.7,0.584704628839133
0.02,0.08,0,5.6,100
0.02,0.08,0.008,3.15,3.42002523769568
0.02,0.08,0.016,2.85,2.82922213051184
0.02,0.08,0.024,2.7,1.60821710007039
0.02,0.08,0.032,2.8,1.25834157182497
0.02,0.08,0.04,2.5,0.914187479010212
0.02,0.08,0.048,2.4,0.820309517328382
0.02,0.08,0.056,2.35,0.606688961403193
0.02,0.08,0.064,2.45,0.654497904249469
0.02,0.08,0.072,2.15,0.518464009986109
0.02,0.08,0.08,2.4,0.644772060463213
0.02,0.09,0,4.8,100
0.02,0.09,0.009,3.25,3.73723354988993
0.02,0.09,0.018,2.8,1.38938574305804
0.02,0.09,0.027,2.45,1.5060537198472
0.02,0.09,0.036,2.4,0.797119531406156
0.02,0.09,0.045,2.25,0.927058567736667
0.02,0.09,0.054,2.05,0.567928538099673
0.02,0.09,0.063,2.2,0.613647217931423
0.02,0.09,0.072,2.1,0.574876736866773
0.02,0.09,0.081,2,0.50456163539821
0.02,0.09,0.09,2,0.43114751358265
0.02,0.1,0,4.9,100
0.02,0.1,0.01,3,3.98348035954268
0.02,0.1,0.02,2.45,1.31585131958475
0.02,0.1,0.03,2.25,1.10861562915601
0.02,0.1,0.04,2.25,0.92123944955095
0.02,0.1,0.05,2.05,0.665722205609261
0.02,0.1,0.06,2.05,0.357103250074436
0.02,0.1,0.07,2,0.522303998470714
0.02,0.1,0.08,2,0.447542218528436
0.02,0.1,0.09,2,0.356172794709206
0.02,0.1,0.1,2,0.376780235104269
0.025,0.01,0,16.25,100
0.025,0.01,0.001,14.25,42.2139983676315
0.025,0.01,0.002,13.35,37.9281511480481
0.025,0.01,0.003,12.6,22.0298318681623
0.025,0.01,0.004,12.85,22.4457316148964
0.025,0.01,0.005,13,20.2362160016816
0.025,0.01,0.006,13,18.3511630158303
0.025,0.01,0.007,13.1,15.5766020610666
0.025,0.01,0.008,13.1,15.1829572655818
0.025,0.01,0.009,13.85,14.984802641071
0.025,0.01,0.01,13.95,15.8709494809869
0.025,0.02,0,10.35,100
0.025,0.02,0.002,8.55,29.0034912808969
0.025,0.02,0.004,7.65,21.1752723269061
0.025,0.02,0.006,7.25,10.7448606138167
0.025,0.02,0.008,7.5,12.3676714796543
0.025,0.02,0.01,7.15,8.1363948934473
0.025,0.02,0.012,7.2,7.0896814033256
0.025,0.02,0.014,7.25,8.36544763051671
0.025,0.02,0.016,7.6,8.18631900938188
0.025,0.02,0.018,7.6,6.67424797203522
0.025,0.02,0.02,7.85,8.55633752099563
0.025,0.03,0,8.25,100
0.025,0.03,0.003,5.9,15.729955780577
0.025,0.03,0.006,5.45,9.01965083210361
0.025,0.03,0.009,5.2,7.56277106725239
0.025,0.03,0.012,5.15,5.29447560121345
0.025,0.03,0.015,5.2,5.68242826344692
0.025,0.03,0.018,5.05,4.65302734527913
0.025,0.03,0.021,5.15,4.40872371580684
0.025,0.03,0.024,5.5,4.4818886014224
0.025,0.03,0.027,5.15,4.1116098456868
0.025,0.03,0.03,5.25,3.61468155523225
0.025,0.04,0,7.2,100
0.025,0.04,0.004,5.05,14.5819567954892
0.025,0.04,0.008,4.55,7.68680601654433
0.025,0.04,0.012,4.3,5.43678409444409
0.025,0.04,0.016,4.2,4.06254743336701
0.025,0.04,0.02,4.15,2.96493264757598
0.025,0.04,0.024,4.15,3.41450912094754
0.025,0.04,0.028,4.2,3.45757907587467
0.025,0.04,0.032,4.3,2.98119174360778
0.025,0.04,0.036,4,2.54112985482795
0.025,0.04,0.04,4.05,2.22799269645361
0.025,0.05,0,6.25,100
0.025,0.05,0.005,4.35,13.2840735084573
0.025,0.05,0.01,3.85,4.46324881209389
0.025,0.05,0.015,3.75,3.27800802718543
0.025,0.05,0.02,3.75,2.7540414560691
0.025,0.05,0.025,3.4,2.37565548874957
0.025,0.05,0.03,3.35,1.73555847813208
0.025,0.05,0.035,3.4,2.01025581607194
0.025,0.05,0.04,3.35,1.74908815989485
0.025,0.05,0.045,3.35,1.85323323329475
0.025,0.05,0.05,3,1.50284928692058
0.025,0.06,0,6,100
0.025,0.06,0.006,4,7.63861359405473
0.025,0.06,0.012,3.45,3.49359732382054
0.025,0.06,0.018,3.2,2.7436255965159
0.025,0.06,0.024,3.2,2.28869619077423
0.025,0.06,0.03,3.1,1.92836580337319
0.025,0.06,0.036,3.1,2.1733428052774
0.025,0.06,0.042,3.1,1.71594199903207
0.025,0.06,0.048,3,1.19514418656638
0.025,0.06,0.054,2.85,1.25549223210169
0.025,0.06,0.06,3,1.46668254539362
0.025,0.07,0,5.2,100
0.025,0.07,0.007,3.65,6.31013265019726
0.025,0.07,0.014,3.1,3.63834613214355
0.025,0.07,0.021,2.95,2.30150873235973
0.025,0.07,0.028,2.8,1.68982711810651
0.025,0.07,0.035,2.9,1.33902270838526
0.025,0.07,0.042,2.75,0.965208010305505
0.025,0.07,0.049,2.6,1.20285630878577
0.025,0.07,0.056,2.7,0.971161634861945
0.025,0.07,0.063,2.4,1.19504345776424
0.025,0.07,0.07,2.65,0.880797216915942
0.025,0.08,0,5.15,100
0.025,0.08,0.008,3.2,4.16276532964548
0.025,0.08,0.016,2.95,2.39479421933204
0.025,0.08,0.024,2.85,1.88404192801627
0.025,0.08,0.032,2.6,1.614151015593
0.025,0.08,0.04,2.6,1.39836475524121
0.025,0.08,0.048,2.45,1.0658478105344
0.025,0.08,0.056,2.2,0.812166070855189
0.025,0.08,0.064,2.1,0.777146537020778
0.025,0.08,0.072,2.2,0.793912186320997
0.025,0.08,0.08,2.3,0.658162905660012
0.025,0.09,0,4.85,100
0.025,0.09,0.009,3.25,5.83729449910523
0.025,0.09,0.018,2.9,3.08024224453933
0.025,0.09,0.027,2.45,1.5390984572032
0.025,0.09,0.036,2.1,1.019635933137
0.025,0.09,0.045,2.15,1.02863722842046
0.025,0.09,0.054,2.15,0.882358248749288
