Alpha,P,Q,TimeToComplete,Pure
0,0.1,0.06,2,0
0,0.1,0.07,2,0
0,0.1,0.08,2,0
0,0.1,0.09,2,0
0,0.1,0.1,2,0
0.005,0.01,0,21.8,100
0.005,0.01,0.001,15.8,12.2514994887956
0.005,0.01,0.002,15.3,9.59285919456751
0.005,0.01,0.003,13.4,5.29550097531258
0.005,0.01,0.004,14.1,3.43436903710486
0.005,0.01,0.005,14.75,4.91438836393986
0.005,0.01,0.006,13.95,3.74036153464522
0.005,0.01,0.007,14.25,3.56786459859896
0.005,0.01,0.008,14.45,3.30414625127987
0.005,0.01,0.009,14.5,3.29078574240374
0.005,0.01,0.01,14.9,3.88071303790255
0.005,0.02,0,16.45,100
0.005,0.02,0.002,9.2,8.59246723740683
0.005,0.02,0.004,8.25,7.3304818920966
0.005,0.02,0.006,7.25,1.87583028461871
0.005,0.02,0.008,7.4,2.31855256897476
0.005,0.02,0.01,7.5,2.33153521057491
0.005,0.02,0.012,7.7,2.31142708090056
0.005,0.02,0.014,7.75,1.56224807696143
0.005,0.02,0.016,7.85,1.57211272022697
0.005,0.02,0.018,7.65,1.95663350790741
0.005,0.02,0.02,8,1.25533525792708
0.005,0.03,0,11.55,100
0.005,0.03,0.003,5.75,1.49705310012133
0.005,0.03,0.006,5.6,1.61765027726589
0.005,0.03,0.009,5.4,1.05096662640074
0.005,0.03,0.012,5.65,1.43291636975789
0.005,0.03,0.015,4.95,1.07391469297343
0.005,0.03,0.018,5.5,0.885633268308405
0.005,0.03,0.021,5.25,0.548729879158901
0.005,0.03,0.024,5.45,0.819086600274823
0.005,0.03,0.027,5.45,1.0299838196069
0.005,0.03,0.03,5.4,0.71841785675404
0.005,0.04,0,9.4,100
0.005,0.04,0.004,5.1,2.08215272340785
0.005,0.04,0.008,4.55,1.30571002061666
0.005,0.04,0.012,4.35,0.748896030886918
0.005,0.04,0.016,4.55,1.26028949689389
0.005,0.04,0.02,4.3,0.667262794594889
0.005,0.04,0.024,4.25,0.664297056374955
0.005,0.04,0.028,4.2,0.661470663895221
0.005,0.04,0.032,4.25,0.504291084655001
0.005,0.04,0.036,4.15,0.44798057012934
0.005,0.04,0.04,4.1,0.458162749118945
0.005,0.05,0,9.1,100
0.005,0.05,0.005,4.65,2.56062876378937
0.005,0.05,0.01,3.75,0.959335111887382
0.005,0.05,0.015,4.1,1.0393898745626
0.005,0.05,0.02,3.7,0.878909308479384
0.005,0.05,0.025,3.4,0.370928380690596
0.005,0.05,0.03,3.5,0.544836648104671
0.005,0.05,0.035,3.5,0.586110058387529
0.005,0.05,0.04,3.25,0.216727002948965
0.005,0.05,0.045,3.5,0.380491460808247
0.005,0.05,0.05,3.5,0.309953673795333
0.005,0.06,0,7.4,100
0.005,0.06,0.006,3.95,1.07430799216551
0.005,0.06,0.012,3.45,0.902856736183868
0.005,0.06,0.018,3.25,0.399129444330483
0.005,0.06,0.024,3.1,0.61674041365463
0.005,0.06,0.03,3.05,0.33766577490106
0.005,0.06,0.036,3,0.276600925559847
0.005,0.06,0.042,3,0.256950267832866
0.005,0.06,0.048,2.95,0.299482586667707
0.005,0.06,0.054,2.95,0.247567260735333
0.005,0.06,0.06,2.95,0.257617845559262
0.005,0.07,0,7.25,100
0.005,0.07,0.007,3.4,0.724565359627189
0.005,0.07,0.014,3.15,0.777945105072332
0.005,0.07,0.021,2.95,0.316258173720419
0.005,0.07,0.028,2.85,0.555694499949122
0.005,0.07,0.035,2.75,0.173922509313827
0.005,0.07,0.042,2.75,0.183454983267441
0.005,0.07,0.049,2.8,0.245656372395346
0.005,0.07,0.056,2.7,0.234480788974152
0.005,0.07,0.063,2.55,0.266130234435256
0.005,0.07,0.07,2.55,0.164751143785848
0.005,0.08,0,6.95,100
0.005,0.08,0.008,3.2,1.39278750491494
0.005,0.08,0.016,3,0.499903621589186
0.005,0.08,0.024,2.75,0.426660058996059
0.005,0.08,0.032,2.75,0.201577779369798
0.005,0.08,0.04,2.45,0.347489195298805
0.005,0.08,0.048,2.65,0.173620501072232
0.005,0.08,0.056,2.3,0.152645183467272
0.005,0.08,0.064,2.2,0.134291808545838
0.005,0.08,0.072,2.25,0.112516088903011
0.005,0.08,0.08,2.3,0.102880163953577
0.005,0.09,0,7,100
0.005,0.09,0.009,3,1.17627189090003
0.005,0.09,0.018,2.85,0.284659907952993
0.005,0.09,0.027,2.65,0.232634213678531
0.005,0.09,0.036,2.15,0.195333189096805
0.005,0.09,0.045,2.25,0.144178528973442
0.005,0.09,0.054,2.2,0.164392283130857
0.005,0.09,0.063,2.05,0.154269723871011
0.005,0.09,0.072,2.1,0.102944692170963
0.005,0.09,0.081,2.05,0.102448182397627
0.005,0.09,0.09,2.05,0.102697412624888
0.005,0.1,0,6.8,100
0.005,0.1,0.01,3,0.473955367894598
0.005,0.1,0.02,2.55,0.408370209539154
0.005,0.1,0.03,2.35,0.26426953239418
0.005,0.1,0.04,2.25,0.193543515183056
0.005,0.1,0.05,2.15,0.0920398427941189
0.005,0.1,0.06,2,0.134145496636436
0.005,0.1,0.07,2,0.0714778145650422
0.005,0.1,0.08,2,0.0917131467621608
0.005,0.1,0.09,2,0.0612051546757798
0.005,0.1,0.1,2,0.0612308248027786
0.01,0.01,0,18.6,100
0.01,0.01,0.001,15.95,27.761640120488
0.01,0.01,0.002,14.45,21.4720162579505
0.01,0.01,0.003,13.6,12.9437137622901
0.01,0.01,0.004,13.55,9.27810042103143
0.01,0.01,0.005,13.7,11.442304678087
0.01,0.01,0.006,13.85,7.79684815881941
0.01,0.01,0.007,14.1,6.78480642657872
0.01,0.01,0.008,13.7,6.67748376277686
0.01,0.01,0.009,14.6,8.00577613717138
0.01,0.01,0.01,14.7,7.10864055961207
0.01,0.02,0,12,100
0.01,0.02,0.002,8.2,12.5307905584834
0.01,0.02,0.004,8.35,7.03234138681159
0.01,0.02,0.006,7.6,5.07774787714865
0.01,0.02,0.008,7.55,4.57633225412903
0.01,0.02,0.01,7.75,3.9039949940101
0.01,0.02,0.012,7.55,3.25929420037336
0.01,0.02,0.014,7.45,3.642519430076
0.01,0.02,0.016,8,3.2741986946176
0.01,0.02,0.018,7.6,2.16564155368774
0.01,0.02,0.02,7.6,2.59110593615235
0.01,0.03,0,10.25,100
0.01,0.03,0.003,6.45,9.04066318853677
0.01,0.03,0.006,5.85,4.60956127984494
0.01,0.03,0.009,5.65,3.26039918623687
0.01,0.03,0.012,5.25,2.43216024849713
0.01,0.03,0.015,5.35,2.07151956958854
0.01,0.03,0.018,5.3,1.96313786886801
0.01,0.03,0.021,5.35,1.78811239244621
0.01,0.03,0.024,5.5,1.3989231660413
0.01,0.03,0.027,5.3,1.65205142412136
0.01,0.03,0.03,5.2,1.38490841341698
0.01,0.04,0,8.3,100
0.01,0.04,0.004,5.1,2.86020272395026
0.01,0.04,0.008,4.55,2.82325722193132
0.01,0.04,0.012,4.35,2.36577149869198
0.01,0.04,0.016,4.55,2.37735966297512
0.01,0.04,0.02,4.2,1.37355241549839
0.01,0.04,0.024,4.25,1.18453108049667
0.01,0.04,0.028,4.15,0.915752399263852
0.01,0.04,0.032,4.15,1.60783613267083
0.01,0.04,0.036,4.15,1.53123073063322
0.01,0.04,0.04,4.25,0.96325539252294
0.01,0.05,0,7.5,100
0.01,0.05,0.005,4.55,5.94276310273451
0.01,0.05,0.01,3.75,1.70289838666767
0.01,0.05,0.015,3.75,1.51464625719826
0.01,0.05,0.02,3.3,1.08319438228645
0.01,0.05,0.025,3.6,0.858566596718036
0.01,0.05,0.03,3.55,0.708720331867568
0.01,0.05,0.035,3.4,0.690557563800373
0.01,0.05,0.04,3.4,0.567343357154765
0.01,0.05,0.045,3.45,0.741425879555347
0.01,0.05,0.05,3.35,0.549263557437724
0.01,0.06,0,6.3,100
0.01,0.06,0.006,3.9,3.7524895339476
0.01,0.06,0.012,3.45,1.61621703330092
0.01,0.06,0.018,3.15,1.30570936683334
0.01,0.06,0.024,3.1,0.989998191688622
0.01,0.06,0.03,3.15,0.757007437429636
0.01,0.06,0.036,3.05,0.873557676742434
0.01,0.06,0.042,3.15,0.571634966901473
0.01,0.06,0.048,3.1,0.463327048284619
0.01,0.06,0.054,3,0.494240834298672
0.01,0.06,0.06,2.75,0.580332850814728
0.01,0.07,0,6.2,100
0.01,0.07,0.007,3.75,3.79343925447967
0.01,0.07,0.014,3,1.28119404592225
0.01,0.07,0.021,2.9,0.781801247054732
0.01,0.07,0.028,2.8,0.965386844860406
0.01,0.07,0.035,2.75,0.572235661786333
0.01,0.07,0.042,2.5,0.626233496316642
0.01,0.07,0.049,2.65,0.45077897023214
0.01,0.07,0.056,2.85,0.459570530990684
0.01,0.07,0.063,2.65,0.339655296796456
0.01,0.07,0.07,2.6,0.368249012327976
0.01,0.08,0,5.85,100
0.01,0.08,0.008,3.25,2.43974695279095
0.01,0.08,0.016,2.95,1.15018473974828
0.01,0.08,0.024,2.8,0.79057032225164
0.01,0.08,0.032,2.55,0.390075422262902
0.01,0.08,0.04,2.55,0.530923143511873
0.01,0.08,0.048,2.3,0.297594962053804
0.01,0.08,0.056,2.25,0.287571429639936
0.01,0.08,0.064,2.25,0.275187329540517
0.01,0.08,0.072,2.25,0.267642276686528
0.01,0.08,0.08,2.3,0.264939599394371
0.01,0.09,0,6.1,100
0.01,0.09,0.009,3.1,3.15964059510417
0.01,0.09,0.018,2.75,0.951885620890067
0.01,0.09,0.027,2.35,0.576225672023153
0.01,0.09,0.036,2.45,0.546650140774528
0.01,0.09,0.045,2.3,0.625693481777855
0.01,0.09,0.054,2.2,0.419622074711155
0.01,0.09,0.063,2.1,0.357885372898089
0.01,0.09,0.072,2.05,0.24707087439273
0.01,0.09,0.081,2.05,0.216507199101521
0.01,0.09,0.09,2,0.175139894860284
0.01,0.1,0,5.75,100
0.01,0.1,0.01,3.1,1.47033758161332
0.01,0.1,0.02,2.75,0.833779544920758
0.01,0.1,0.03,2.45,0.559176933246469
0.01,0.1,0.04,2.25,0.396952275433713
0.01,0.1,0.05,2.05,0.337127016989025
0.01,0.1,0.06,2,0.244230047383336
0.01,0.1,0.07,2.1,0.30725769730395
0.01,0.1,0.08,2,0.234537454803022
0.01,0.1,0.09,2,0.203783636510229
0.01,0.1,0.1,2,0.133389917868187
0.015,0.01,0,17.35,100
0.015,0.01,0.001,14.3,37.4851155565297
0.015,0.01,0.002,14.15,20.1779055154313
0.015,0.01,0.003,14.2,16.4989497776502
0.015,0.01,0.004,13.55,16.7580757571501
0.015,0.01,0.005,13.4,9.52326743820463
0.015,0.01,0.006,14.4,12.1594499589701
0.015,0.01,0.007,14.55,12.2785872993959
0.015,0.01,0.008,14,9.19311835682297
0.015,0.01,0.009,14.15,10.0012053053931
0.015,0.01,0.01,14.1,9.19296447709411
0.015,0.02,0,11.1,100
0.015,0.02,0.002,8.6,23.0113169712973
0.015,0.02,0.004,7.85,12.363526879634
0.015,0.02,0.006,7.75,9.88355947351916
0.015,0.02,0.008,7.7,8.18266037872905
0.015,0.02,0.01,7.25,4.42941227602898
0.015,0.02,0.012,7.1,4.53542326427994
0.015,0.02,0.014,7.4,4.4372932040061
0.015,0.02,0.016,7.5,5.03907159381344
0.015,0.02,0.018,7.5,4.08678403932719
0.015,0.02,0.02,7.25,3.64183867692942
0.015,0.03,0,8.8,100
0.015,0.03,0.003,6.2,15.9140994135726
0.015,0.03,0.006,6.1,9.37035050456715
0.015,0.03,0.009,5.45,4.03387645068428
0.015,0.03,0.012,5.15,3.07992518257689
0.015,0.03,0.015,5.35,2.67633935447831
0.015,0.03,0.018,4.8,2.469007261603
0.015,0.03,0.021,5.2,3.1951336041644
0.015,0.03,0.024,5.15,2.92453488963499
0.015,0.03,0.027,5.3,2.71664061448824
0.015,0.03,0.03,5.15,2.04243093715595
0.015,0.04,0,7.5,100
0.015,0.04,0.004,5.3,8.60212414987516
0.015,0.04,0.008,4.55,4.22077322015642
0.015,0.04,0.012,4.35,3.22619830020305
0.015,0.04,0.016,4.4,2.37398235013747
0.015,0.04,0.02,4.35,2.34219340591775
0.015,0.04,0.024,4,2.06640438681351
0.015,0.04,0.028,4.15,1.82719897718429
0.015,0.04,0.032,4.25,1.76827249912744
0.015,0.04,0.036,4.15,1.6040156811903
0.015,0.04,0.04,4.2,1.56982404306458
0.015,0.05,0,7.2,100
0.015,0.05,0.005,4.6,6.09254196637905
0.015,0.05,0.01,3.95,3.17262312096414
0.015,0.05,0.015,3.7,1.94420692496482
0.015,0.05,0.02,3.75,2.15860638735523
0.015,0.05,0.025,3.35,1.29006168061939
0.015,0.05,0.03,3.4,1.54210621150797
0.015,0.05,0.035,3.4,1.17178273673083
0.015,0.05,0.04,3.25,0.950318150350755
0.015,0.05,0.045,3.3,0.959830023731683
0.015,0.05,0.05,3.45,1.01291956371751
0.015,0.06,0,6.05,100
0.015,0.06,0.006,3.95,4.96191129427046
0.015,0.06,0.012,3.3,2.18119942595799
0.015,0.06,0.018,3.25,1.34667869928356
0.015,0.06,0.024,3.2,1.39016921000148
0.015,0.06,0.03,3,1.15413117682036
0.015,0.06,0.036,3,1.35449678098899
0.015,0.06,0.042,2.85,1.16554488178441
0.015,0.06,0.048,2.95,0.931210984048653
0.015,0.06,0.054,2.95,0.750512789951364
0.015,0.06,0.06,3,0.64791534563134
0.015,0.07,0,5.75,100
0.015,0.07,0.007,3.7,5.2830702791659
0.015,0.07,0.014,3.25,2.17562477360888
0.015,0.07,0.021,2.95,1.30546762959522
0.015,0.07,0.028,3,1.10317268567159
0.015,0.07,0.035,2.8,0.803501554924681
0.015,0.07,0.042,2.75,0.670874941299067
0.015,0.07,0.049,2.7,0.64357442190593
0.015,0.07,0.056,2.6,0.683437980173789
0.015,0.07,0.063,2.85,0.499419888759179
0.015,0.07,0.07,2.55,0.525100290290887
0.015,0.08,0,5.95,100
0.015,0.08,0.008,3.3,3.16100414790359
0.015,0.08,0.016,3.05,1.4608076337395
0.015,0.08,0.024,2.9,1.07636730810793
0.015,0.08,0.032,2.55,0.916211401777721
0.015,0.08,0.04,2.5,0.611869563062584
0.015,0.08,0.048,2.35,0.670848303910289
0.015,0.08,0.056,2.2,0.525983159721202
0.015,0.08,0.064,2.45,0.490698323916515
0.015,0.08,0.072,2.3,0.45166679683318
0.015,0.08,0.08,2.1,0.474794793197804
0.015,0.09,0,5.3,100
0.015,0.09,0.009,3,2.63489484240732
0.015,0.09,0.018,2.75,1.3457181471302
0.015,0.09,0.027,2.55,0.93367483942941
0.015,0.09,0.036,2.4,0.774667959471079
0.015,0.09,0.045,2.25,0.583231102068118
0.015,0.09,0.054,2.15,0.51109435124919
0.015,0.09,0.063,2.25,0.458315156939231
0.015,0.09,0.072,2,0.307577181441269
0.015,0.09,0.081,2,0.28813715356377
0.015,0.09,0.09,2,0.173798219395178
0.015,0.1,0,4.95,100
0.015,0.1,0.01,3.05,1.98623603982862
0.015,0.1,0.02,2.45,1.07010034976025
0.015,0.1,0.03,2.4,0.815527595537853
0.015,0.1,0.04,2.15,0.512981236243461
0.015,0.1,0.05,2.05,0.491517921124654
0.015,0.1,0.06,2,0.482047833691427
0.015,0.1,0.07,2.05,0.387524353426921
0.015,0.1,0.08,2,0.398214438468841
0.015,0.1,0.09,2,0.132492834916919
0.015,0.1,0.1,2,0.286937923729178
0.02,0.01,0,17.5,100
0.02,0.01,0.001,14.55,43.1836344299789
0.02,0.01,0.002,13.2,25.9499859701207
0.02,0.01,0.003,12.95,23.8825268376522
0.02,0.01,0.004,13.65,23.8458074669054
0.02,0.01,0.005,13.05,15.7964533750399
0.02,0.01,0.006,13.05,12.2652294392559
0.02,0.01,0.007,14.05,15.9067523401947
0.02,0.01,0.008,13.8,13.3510976678558
0.02,0.01,0.009,14.05,12.0294167992002
0.02,0.01,0.01,13.65,11.5704586755451
0.02,0.02,0,10.55,100
0.02,0.02,0.002,9.05,27.3468718475991
0.02,0.02,0.004,7.3,13.7101110346829
0.02,0.02,0.006,7.9,11.8969539469992
0.02,0.02,0.008,7.3,8.41415970525627
0.02,0.02,0.01,7.15,5.80953979913775
0.02,0.02,0.012,7.2,6.38502991034821
0.02,0.02,0.014,7.1,5.89968245067034
0.02,0.02,0.016,7.45,5.85993329229246
0.02,0.02,0.018,7.4,5.78780590115747
0.02,0.02,0.02,7.5,4.44815311607949
0.02,0.03,0,8.65,100
0.02,0.03,0.003,6.5,20.0838223490877
0.02,0.03,0.006,5.7,9.14266027915644
0.02,0.03,0.009,5.2,6.81066747592203
0.02,0.03,0.012,5.2,5.18310614528754
0.02,0.03,0.015,5.25,4.6526973104178
0.02,0.03,0.018,5.2,3.45133489149049
0.02,0.03,0.021,5.3,3.80511238314911
0.02,0.03,0.024,4.95,3.55180616977855
0.02,0.03,0.027,5.25,2.89418650620772
0.02,0.03,0.03,5.25,3.95611870551534
0.02,0.04,0,7.5,100
0.02,0.04,0.004,5.15,10.4740653317357
0.02,0.04,0.008,4.55,6.07045911216221
0.02,0.04,0.012,4.25,3.83112284227298
0.02,0.04,0.016,4.15,3.53866091953125
0.02,0.04,0.02,4.1,2.91542348546541
0.02,0.04,0.024,4,2.12100592234216
0.02,0.04,0.028,4,2.59286543992138
0.02,0.04,0.032,4.15,1.8954295566916
0.02,0.04,0.036,4.1,1.9661982887155
0.02,0.04,0.04,4.05,1.614858833735
0.02,0.05,0,6.25,100
0.02,0.05,0.005,4.1,6.01050498178542
0.02,0.05,0.01,3.8,3.55514567493656
0.02,0.05,0.015,3.85,3.19213393156301
0.02,0.05,0.02,3.45,3.19799072897765
0.02,0.05,0.025,3.4,1.91781825790151
0.02,0.05,0.03,3.4,1.61034798249082
0.02,0.05,0.035,3.25,1.50477582342688
0.02,0.05,0.04,3.5,1.67807749051354
0.02,0.05,0.045,3.55,1.36095607813739
0.02,0.05,0.05,3.45,1.48862356759859
0.02,0.06,0,5.95,100
0.02,0.06,0.006,4,8.89068496698567
0.02,0.06,0.012,3.45,2.58300620055375
0.02,0.06,0.018,3.2,2.23567455682922
0.02,0.06,0.024,3.05,1.17517914410913
0.02,0.06,0.03,2.95,1.20036046370821
0.02,0.06,0.036,3.05,1.38404083834537
0.02,0.06,0.042,3,1.00639188029552
0.02,0.06,0.048,3,0.929235305794143
0.02,0.06,0.054,2.95,1.11178028796477
0.02,0.06,0.06,2.95,0.906466354082412
0.02,0.07,0,5.55,100
0.02,0.07,0.007,3.65,4.77878207313713
0.02,0.07,0.014,3.1,2.64438337992757
0.02,0.07,0.021,3.05,2.12576945813217
0.02,0.07,0.028,2.85,1.34699745052717
0.02,0.07,0.035,2.95,1.22762528283648
0.02,0.07,0.042,2.75,1.09388145194224
0.02,0.07,0.049,2.8,0.940449730614134
0.02,0.07,0.056,2.8,0.908816239267335
0.02,0.07,0.063,2.5,0.812126820435047
0.02,0.07,0.07,2.55,0.646207552004817
0.02,0.08,0,5.4,100
0.02,0.08,0.008,3.3,4.16030816568148
0.02,0.08,0.016,3.1,3.55525252944797
0.02,0.08,0.024,2.7,1.2379543149565
0.02,0.08,0.032,2.45,1.25172790655011
0.02,0.08,0.04,2.5,0.998325508850341
0.02,0.08,0.048,2.55,0.91864328815623
0.02,0.08,0.056,2.2,0.525297318215442
0.02,0.08,0.064,2.35,0.660343499960457
0.02,0.08,0.072,2.4,0.645734909923374
0.02,0.08,0.08,2.35,0.596397674818814
0.02,0.09,0,4.8,100
0.02,0.09,0.009,3.25,3.04780335084575
0.02,0.09,0.018,2.75,1.76335219281936
0.02,0.09,0.027,2.7,1.35993408181615
0.02,0.09,0.036,2.2,0.838596892513369
0.02,0.09,0.045,2.15,1.00676407901148
0.02,0.09,0.054,2.2,0.531658548989701
0.02,0.09,0.063,2.05,0.554451096156876
0.02,0.09,0.072,2.05,0.391285019467309
0.02,0.09,0.081,2.05,0.432980005250986
0.02,0.09,0.09,2.05,0.328461040795331
0.02,0.1,0,4.75,100
0.02,0.1,0.01,2.95,3.82421282957756
0.02,0.1,0.02,2.55,1.30866462789229
0.02,0.1,0.03,2.45,0.807759104666532
0.02,0.1,0.04,2.1,0.869526119981771
0.02,0.1,0.05,2.15,0.653150497340964
0.02,0.1,0.06,2.1,0.488706682009455
0.02,0.1,0.07,2,0.377703672879123
0.02,0.1,0.08,2,0.439613545149119
0.02,0.1,0.09,2,0.490427443450727
0.02,0.1,0.1,2,0.375918233493362
0.025,0.01,0,17.05,100
0.025,0.01,0.001,14.55,40.0055830275392
0.025,0.01,0.002,13.85,37.2170501074537
0.025,0.01,0.003,12.3,23.8459089877487
0.025,0.01,0.004,12.9,21.2155224759895
0.025,0.01,0.005,13.35,19.5051792117635
0.025,0.01,0.006,12.7,18.3361743480252
0.025,0.01,0.007,13,16.492966345383
0.025,0.01,0.008,13.25,14.7084854361108
0.025,0.01,0.009,14.25,14.1036137860022
0.025,0.01,0.01,13.3,13.7407086548732
0.025,0.02,0,10.7,100
0.025,0.02,0.002,8.15,28.4825634359787
0.025,0.02,0.004,7.9,15.5084868634114
0.025,0.02,0.006,7.35,11.7954675701665
0.025,0.02,0.008,7.85,11.93944599586
0.025,0.02,0.01,7.3,10.2424586248631
0.025,0.02,0.012,7.4,8.34684169961812
0.025,0.02,0.014,7.65,7.33279246130938
0.025,0.02,0.016,7.25,6.82527093265371
0.025,0.02,0.018,7.8,6.72424765395306
0.025,0.02,0.02,7.45,5.95059013800608
0.025,0.03,0,8.2,100
0.025,0.03,0.003,6.1,20.5286515034728
0.025,0.03,0.006,5.35,8.87616756740517
0.025,0.03,0.009,5.5,7.78065373197525
0.025,0.03,0.012,5,5.54485758595164
0.025,0.03,0.015,5.15,4.68660721670425
0.025,0.03,0.018,5.3,4.37656328139624
0.025,0.03,0.021,5.1,4.00971900522227
0.025,0.03,0.024,4.75,3.70404350788375
0.025,0.03,0.027,4.9,3.69081757626778
0.025,0.03,0.03,5.2,3.48522655483063
0.025,0.04,0,7,100
0.025,0.04,0.004,4.9,14.6067627083642
0.025,0.04,0.008,4.55,7.08623280935654
0.025,0.04,0.012,4.5,5.47983520681858
0.025,0.04,0.016,4.2,3.82833728788346
0.025,0.04,0.02,4.1,3.26986882638752
0.025,0.04,0.024,4.2,3.55804920342951
0.025,0.04,0.028,4.1,2.84647900138483
0.025,0.04,0.032,3.95,2.57610150521257
0.025,0.04,0.036,3.9,1.93023485949073
0.025,0.04,0.04,4.2,2.64811355430636
0.025,0.05,0,6.5,100
0.025,0.05,0.005,4.25,9.55345010709381
0.025,0.05,0.01,3.85,5.82429772299143
0.025,0.05,0.015,3.65,4.15933253293577
0.025,0.05,0.02,3.55,2.71026365974567
0.025,0.05,0.025,3.6,2.59168082661236
0.025,0.05,0.03,3.3,2.09226784665957
0.025,0.05,0.035,3.4,1.94683518592036
0.025,0.05,0.04,3.45,1.84491147594832
0.025,0.05,0.045,3.5,2.01884245073708
0.025,0.05,0.05,3.5,1.69136907238992
0.025,0.06,0,5.5,100
0.025,0.06,0.006,4.1,9.03338151998926
0.025,0.06,0.012,3.55,5.01773711712612
0.025,0.06,0.018,3.3,3.80874455798922
0.025,0.06,0.024,3.15,2.39680972718685
0.025,0.06,0.03,3.1,2.01096518700608
0.025,0.06,0.036,3,1.87255453547303
0.025,0.06,0.042,2.9,1.42916413288684
0.025,0.06,0.048,2.9,1.2047771927611
0.025,0.06,0.054,3.05,1.51078485198861
0.025,0.06,0.06,2.95,1.28883326095298
0.025,0.07,0,5.2,100
0.025,0.07,0.007,3.4,7.19411255740122
0.025,0.07,0.014,3.1,3.17656147321811
0.025,0.07,0.021,2.95,3.08023622442508
0.025,0.07,0.028,2.9,1.79235570295362
0.025,0.07,0.035,2.85,1.71060480023403
0.025,0.07,0.042,2.95,1.38513491252831
0.025,0.07,0.049,2.85,1.28258312026388
0.025,0.07,0.056,2.7,0.96605603744747
0.025,0.07,0.063,2.7,0.980822633144286
0.025,0.07,0.07,2.65,0.799607576640535
0.025,0.08,0,5.1,100
0.025,0.08,0.008,3.4,8.30096642288955
0.025,0.08,0.016,3,2.95290906970348
0.025,0.08,0.024,2.7,1.59388712228486
0.025,0.08,0.032,2.75,1.31833497383938
0.025,0.08,0.04,2.7,1.42346399970965
0.025,0.08,0.048,2.3,0.823408518902628
0.025,0.08,0.056,2.25,0.812224081956197
0.025,0.08,0.064,2.35,0.800739662713159
0.025,0.08,0.072,2.2,0.855129489615273
0.025,0.08,0.08,2.2,0.524236114014028
0.025,0.09,0,4.75,100
0.025,0.09,0.009,2.95,3.29682484431474
0.025,0.09,0.018,2.9,1.94933102561369
0.025,0.09,0.027,2.55,1.33952831665669
0.025,0.09,0.036,2.2,1.2098408782265
0.025,0.09,0.045,2.25,1.11534808423734
0.025,0.09,0.054,2.15,0.795518276426322
0.025,0.09,0.063,2,0.546694129001739
