Alpha,P,Q,TimeToComplete,Pure
0.005,0.03,0.021,6.55,1.7332864975694
0.005,0.03,0.024,7,1.06443035287659
0.005,0.03,0.027,6.9,1.23806266967204
0.005,0.03,0.03,6.9,1.06273503678384
0.005,0.04,0,11.35,100
0.005,0.04,0.004,6.55,2.18450992180468
0.005,0.04,0.008,5.9,2.38520478767525
0.005,0.04,0.012,5.6,2.01024385395827
0.005,0.04,0.016,5.5,0.894205611216594
0.005,0.04,0.02,5.15,0.843483634545262
0.005,0.04,0.024,5.55,0.778046297761077
0.005,0.04,0.028,5.65,0.924550180475639
0.005,0.04,0.032,5.2,0.858719662308704
0.005,0.04,0.036,5.3,0.924776614341611
0.005,0.04,0.04,5.35,0.842028755947018
0.005,0.05,0,10,100
0.005,0.05,0.005,5.3,2.72604847601524
0.005,0.05,0.01,4.85,1.63266942078444
0.005,0.05,0.015,4.9,1.52058097146347
0.005,0.05,0.02,4.65,1.23725826119637
0.005,0.05,0.025,4.6,0.712079673052229
0.005,0.05,0.03,4.5,0.620715874154816
0.005,0.05,0.035,4.3,0.602124212083006
0.005,0.05,0.04,4.4,0.520230293520546
0.005,0.05,0.045,4.3,0.767282740935625
0.005,0.05,0.05,4.15,0.333287260511363
0.005,0.06,0,9.15,100
0.005,0.06,0.006,4.85,4.61427294111386
0.005,0.06,0.012,4.3,1.7044770577247
0.005,0.06,0.018,3.8,0.597645053004308
0.005,0.06,0.024,3.95,0.850981961017641
0.005,0.06,0.03,3.75,0.413206712116303
0.005,0.06,0.036,3.85,0.473843284556639
0.005,0.06,0.042,3.85,0.483719900714127
0.005,0.06,0.048,3.9,0.454688074692216
0.005,0.06,0.054,4,0.619596825282452
0.005,0.06,0.06,4.05,0.423084138538278
0.005,0.07,0,8.3,100
0.005,0.07,0.007,4.3,1.90391452314739
0.005,0.07,0.014,3.95,1.2728039530976
0.005,0.07,0.021,3.3,0.685342203279125
0.005,0.07,0.028,3.6,0.49495934621075
0.005,0.07,0.035,3.35,0.420580934936078
0.005,0.07,0.042,3.45,0.361159633797869
0.005,0.07,0.049,3.45,0.482688738203986
0.005,0.07,0.056,3.3,0.371306475102956
0.005,0.07,0.063,3.2,0.288748840283187
0.005,0.07,0.07,3.4,0.175941691524376
0.005,0.08,0,7.65,100
0.005,0.08,0.008,4.05,1.6886397479667
0.005,0.08,0.016,3.6,0.662824018312568
0.005,0.08,0.024,3.2,0.61796719257184
0.005,0.08,0.032,3.15,0.469843756194265
0.005,0.08,0.04,3.15,0.347462270812905
0.005,0.08,0.048,3,0.329496244514998
0.005,0.08,0.056,2.95,0.224216746033277
0.005,0.08,0.064,3,0.153693171955683
0.005,0.08,0.072,2.95,0.370428799630906
0.005,0.08,0.08,2.95,0.205356864394609
0.005,0.09,0,7.75,100
0.005,0.09,0.009,3.7,0.743576146463905
0.005,0.09,0.018,3.05,0.800888100924624
0.005,0.09,0.027,3.15,0.470284161547393
0.005,0.09,0.036,2.95,0.366087751453345
0.005,0.09,0.045,3,0.509746362100427
0.005,0.09,0.054,2.85,0.290044170274974
0.005,0.09,0.063,2.85,0.407567364706876
0.005,0.09,0.072,2.75,0.152990519428578
0.005,0.09,0.081,2.8,0.204751594780039
0.005,0.09,0.09,2.65,0.21493156136445
0.005,0.1,0,7.1,100
0.005,0.1,0.01,3.5,1.5710691303078
0.005,0.1,0.02,3,0.841479106534521
0.005,0.1,0.03,2.9,0.52986593484106
0.005,0.1,0.04,2.95,0.33507370408842
0.005,0.1,0.05,2.85,0.213000814571004
0.005,0.1,0.06,2.6,0.296051713475681
0.005,0.1,0.07,2.55,0.26450301939292
0.005,0.1,0.08,2.55,0.216119643063625
0.005,0.1,0.09,2.45,0.164506600537334
0.005,0.1,0.1,2.45,0.123845835163424
0.01,0.01,0,24,100
0.01,0.01,0.001,19.7,31.1147264572936
0.01,0.01,0.002,18.9,17.8086256350997
0.01,0.01,0.003,18.8,14.2560953949071
0.01,0.01,0.004,18.25,13.6153466631879
0.01,0.01,0.005,17.95,10.1925145444405
0.01,0.01,0.006,19.15,10.9805423077931
0.01,0.01,0.007,18.35,10.1710974146514
0.01,0.01,0.008,18.55,9.04869779472278
0.01,0.01,0.009,18.75,8.13931507327941
0.01,0.01,0.01,18.75,10.0504842992475
0.01,0.02,0,14.45,100
0.01,0.02,0.002,10.1,13.6255594344305
0.01,0.02,0.004,10.5,12.1007235116862
0.01,0.02,0.006,9.9,11.1339728564858
0.01,0.02,0.008,9.9,6.4451452281351
0.01,0.02,0.01,9.9,5.66660245645027
0.01,0.02,0.012,9.6,5.72558880772598
0.01,0.02,0.014,9.75,4.86863215650073
0.01,0.02,0.016,10,5.36166612254397
0.01,0.02,0.018,10.05,3.69457210909612
0.01,0.02,0.02,9.9,4.2733311805265
0.01,0.03,0,11.7,100
0.01,0.03,0.003,7.85,8.31627288280056
0.01,0.03,0.006,7.45,8.22990556557994
0.01,0.03,0.009,6.9,3.65449165511587
0.01,0.03,0.012,6.7,4.0651777442958
0.01,0.03,0.015,6.65,3.25510707818954
0.01,0.03,0.018,6.65,2.15242011576125
0.01,0.03,0.021,6.65,2.36275224403003
0.01,0.03,0.024,6.7,2.13073054981952
0.01,0.03,0.027,6.75,2.96480822898747
0.01,0.03,0.03,7.3,2.03109300555199
0.01,0.04,0,9.75,100
0.01,0.04,0.004,6.55,10.0608965398428
0.01,0.04,0.008,5.55,4.96467363577816
0.01,0.04,0.012,5.6,3.20607092668855
0.01,0.04,0.016,5.2,2.29417952573799
0.01,0.04,0.02,5.35,2.80772045620002
0.01,0.04,0.024,5.4,2.39378027991134
0.01,0.04,0.028,5.2,1.71592138189658
0.01,0.04,0.032,5.2,1.3451981405032
0.01,0.04,0.036,5.3,1.39612468971214
0.01,0.04,0.04,5.35,1.11885968588765
0.01,0.05,0,8.6,100
0.01,0.05,0.005,5.05,4.51334837011288
0.01,0.05,0.01,4.9,3.64987169055317
0.01,0.05,0.015,4.4,2.29974880899537
0.01,0.05,0.02,4.3,2.0894096698884
0.01,0.05,0.025,4.55,1.95267264195708
0.01,0.05,0.03,4.3,1.45270963523054
0.01,0.05,0.035,4.4,1.20367464379006
0.01,0.05,0.04,4.45,1.5840717104592
0.01,0.05,0.045,4.15,1.07288397913522
0.01,0.05,0.05,4.45,1.01675245866498
0.01,0.06,0,7.7,100
0.01,0.06,0.006,5.1,6.22357520587837
0.01,0.06,0.012,4.3,1.73468022180051
0.01,0.06,0.018,4.05,1.74033230009674
0.01,0.06,0.024,3.9,0.95874295731837
0.01,0.06,0.03,3.75,0.947040370215348
0.01,0.06,0.036,3.65,0.937348493838952
0.01,0.06,0.042,3.8,0.763271023961257
0.01,0.06,0.048,3.7,0.964049333443665
0.01,0.06,0.054,3.6,0.661650623051063
0.01,0.06,0.06,3.7,0.683888028539299
0.01,0.07,0,7.2,100
0.01,0.07,0.007,4.15,3.77898826516371
0.01,0.07,0.014,3.8,1.48119274313437
0.01,0.07,0.021,3.75,1.70622462815799
0.01,0.07,0.028,3.55,1.01430916013235
0.01,0.07,0.035,3.45,0.895341859396579
0.01,0.07,0.042,3.25,0.825445854522557
0.01,0.07,0.049,3.25,0.631446882426568
0.01,0.07,0.056,3.35,0.60575286200075
0.01,0.07,0.063,3.2,0.578299424537322
0.01,0.07,0.07,3.3,0.629544439856531
0.01,0.08,0,6.75,100
0.01,0.08,0.008,4,3.25993553278662
0.01,0.08,0.016,3.3,1.47817357742987
0.01,0.08,0.024,3.3,1.0010488968193
0.01,0.08,0.032,3.4,0.993243861832253
0.01,0.08,0.04,3.05,0.870881821513
0.01,0.08,0.048,3.05,0.551116156490106
0.01,0.08,0.056,2.9,0.546324808435997
0.01,0.08,0.064,3.15,0.550891891056893
0.01,0.08,0.072,3.1,0.502185065455883
0.01,0.08,0.08,3.1,0.442250708911902
0.01,0.09,0,6.45,100
0.01,0.09,0.009,3.75,2.20811018977262
0.01,0.09,0.018,3.2,1.22986432971077
0.01,0.09,0.027,3,0.778879481327578
0.01,0.09,0.036,3,0.756308766755962
0.01,0.09,0.045,3.05,0.580969465134338
0.01,0.09,0.054,2.75,0.439170531427084
0.01,0.09,0.063,2.95,0.550903619212926
0.01,0.09,0.072,2.9,0.560164826231132
0.01,0.09,0.081,2.65,0.33799393515303
0.01,0.09,0.09,2.7,0.369442578119393
0.01,0.1,0,6.05,100
0.01,0.1,0.01,3.4,2.16225930313303
0.01,0.1,0.02,3.05,1.18971217502783
0.01,0.1,0.03,3,0.802593166389352
0.01,0.1,0.04,2.8,0.633305141979305
0.01,0.1,0.05,2.65,0.542693904114822
0.01,0.1,0.06,2.65,0.560448450045057
0.01,0.1,0.07,2.6,0.255632628493024
0.01,0.1,0.08,2.6,0.458919465582782
0.01,0.1,0.09,2.4,0.309378420435378
0.01,0.1,0.1,2.35,0.247233094078569
0.015,0.01,0,21.45,100
0.015,0.01,0.001,18.25,37.1879619011981
0.015,0.01,0.002,17.75,23.7071047313667
0.015,0.01,0.003,17,17.9016328224328
0.015,0.01,0.004,16.35,16.2707137677424
0.015,0.01,0.005,17.45,17.4316092504557
0.015,0.01,0.006,17.25,14.8017977311114
0.015,0.01,0.007,18.35,13.9936740346711
0.015,0.01,0.008,17.9,13.9953891362239
0.015,0.01,0.009,18.35,12.6978597456102
0.015,0.01,0.01,18.35,12.1370290908372
0.015,0.02,0,13.4,100
0.015,0.02,0.002,10.55,19.3598313382145
0.015,0.02,0.004,9.8,13.8163497276767
0.015,0.02,0.006,9.55,9.64397372717651
0.015,0.02,0.008,9.7,9.29829937701115
0.015,0.02,0.01,9.35,9.40656379142865
0.015,0.02,0.012,9.7,8.83190188195963
0.015,0.02,0.014,9.7,6.39805326922616
0.015,0.02,0.016,9.4,6.82901125680113
0.015,0.02,0.018,9.8,6.32777667824387
0.015,0.02,0.02,9.95,5.98601970949241
0.015,0.03,0,10.75,100
0.015,0.03,0.003,7.65,18.677939631779
0.015,0.03,0.006,7.05,7.95515340451219
0.015,0.03,0.009,6.95,6.16209304865034
0.015,0.03,0.012,6.8,4.78761076868997
0.015,0.03,0.015,6.8,5.80798648619995
0.015,0.03,0.018,6.75,4.01034725458883
0.015,0.03,0.021,6.55,3.94075610905531
0.015,0.03,0.024,6.75,3.32443954209089
0.015,0.03,0.027,6.35,3.23192809884475
0.015,0.03,0.03,7.15,3.72450351335701
0.015,0.04,0,8.85,100
0.015,0.04,0.004,6.5,11.4759232274917
0.015,0.04,0.008,5.75,7.26695097936722
0.015,0.04,0.012,5.5,5.10228414106358
0.015,0.04,0.016,5.35,3.92065768004041
0.015,0.04,0.02,5.4,3.10289959191748
0.015,0.04,0.024,5.3,2.76847412414109
0.015,0.04,0.028,5.2,2.67107655405229
0.015,0.04,0.032,5.5,2.70009307338245
0.015,0.04,0.036,5.1,2.42947999387777
0.015,0.04,0.04,5.6,1.94098669442661
0.015,0.05,0,7.7,100
0.015,0.05,0.005,5.2,8.19066564309992
0.015,0.05,0.01,4.9,5.39223213386945
0.015,0.05,0.015,4.6,2.89684874181185
0.015,0.05,0.02,4.35,1.99537842596847
0.015,0.05,0.025,4.4,2.19252118393332
0.015,0.05,0.03,4.25,1.5266576336961
0.015,0.05,0.035,4.15,1.41637032152421
0.015,0.05,0.04,4.5,1.96201865353906
0.015,0.05,0.045,4.25,1.34731950190107
0.015,0.05,0.05,4.35,1.45320963899384
0.015,0.06,0,7.25,100
0.015,0.06,0.006,4.65,5.79470024750221
0.015,0.06,0.012,4.3,3.72558749965871
0.015,0.06,0.018,4.1,2.89934090400968
0.015,0.06,0.024,4.2,1.83310934695441
0.015,0.06,0.03,3.9,1.6895893902034
0.015,0.06,0.036,3.75,1.74126785091821
0.015,0.06,0.042,3.5,1.2395810227403
0.015,0.06,0.048,3.7,1.24898669545271
0.015,0.06,0.054,3.9,1.23615016338961
0.015,0.06,0.06,3.95,1.06037762975188
0.015,0.07,0,6.95,100
0.015,0.07,0.007,4.35,6.74234033664192
0.015,0.07,0.014,3.85,3.04010287729635
0.015,0.07,0.021,3.6,2.62013769496423
0.015,0.07,0.028,3.6,2.08647099500397
0.015,0.07,0.035,3.4,1.52148272572244
0.015,0.07,0.042,3.45,1.36049412634701
0.015,0.07,0.049,3.3,1.31792326447647
0.015,0.07,0.056,3.2,1.25086335265676
0.015,0.07,0.063,3.05,1.0758301167604
0.015,0.07,0.07,3.2,0.86780359234052
0.015,0.08,0,5.8,100
0.015,0.08,0.008,3.8,4.00400151893123
0.015,0.08,0.016,3.45,1.93208620082986
0.015,0.08,0.024,3.35,1.78943849147671
0.015,0.08,0.032,3.15,1.34303629569617
0.015,0.08,0.04,2.95,1.10936829009266
0.015,0.08,0.048,3,0.819899510292411
0.015,0.08,0.056,2.95,0.892327391886382
0.015,0.08,0.064,3,0.76990267771882
0.015,0.08,0.072,2.95,0.596307013968146
0.015,0.08,0.08,3,0.732304113756622
0.015,0.09,0,6.05,100
0.015,0.09,0.009,3.55,4.06251810735865
0.015,0.09,0.018,3.1,1.58973043579941
0.015,0.09,0.027,3,1.50591855215615
0.015,0.09,0.036,3,1.2049076976942
0.015,0.09,0.045,2.9,0.929129831466977
0.015,0.09,0.054,2.8,0.757254674308063
0.015,0.09,0.063,2.85,0.624877722875778
0.015,0.09,0.072,2.7,0.758941270025522
0.015,0.09,0.081,2.75,0.606637563685634
0.015,0.09,0.09,2.85,0.52153201184078
0.015,0.1,0,5.75,100
0.015,0.1,0.01,3.5,4.55167005591898
0.015,0.1,0.02,2.95,1.67392830410502
0.015,0.1,0.03,2.9,1.00855566246406
0.015,0.1,0.04,2.8,0.864455458668762
0.015,0.1,0.05,2.8,0.84636754269373
0.015,0.1,0.06,2.4,0.65895752097733
0.015,0.1,0.07,2.65,0.693538179772456
0.015,0.1,0.08,2.5,0.603236682004149
0.015,0.1,0.09,2.5,0.472660585957911
0.015,0.1,0.1,2.55,0.33813654282919
0.02,0.01,0,19.95,100
0.02,0.01,0.001,18.45,43.9997667934222
0.02,0.01,0.002,16.25,30.3262910119616
0.02,0.01,0.003,16.75,26.6198921911032
0.02,0.01,0.004,17.3,24.3251821460387
0.02,0.01,0.005,17.7,23.4300902177167
0.02,0.01,0.006,17.95,17.0411398253496
0.02,0.01,0.007,17,19.014188158394
0.02,0.01,0.008,17.3,17.0629386167383
0.02,0.01,0.009,18.3,16.2644604879637
0.02,0.01,0.01,18.35,15.2416103987571
0.02,0.02,0,13.05,100
0.02,0.02,0.002,10.4,25.9962797872886
0.02,0.02,0.004,9.9,17.9253868335375
0.02,0.02,0.006,9.35,13.1572449172365
0.02,0.02,0.008,8.75,9.66386764726343
0.02,0.02,0.01,9.55,11.8873959968767
0.02,0.02,0.012,9.9,8.81119343628262
0.02,0.02,0.014,9.3,8.44750891994277
0.02,0.02,0.016,9.55,7.60381805404098
0.02,0.02,0.018,9.55,7.85516424710809
0.02,0.02,0.02,9.75,7.27566211009278
0.02,0.03,0,10.25,100
0.02,0.03,0.003,7.8,17.6451479518676
0.02,0.03,0.006,7.35,13.4285254860115
0.02,0.03,0.009,6.7,8.18170302993599
0.02,0.03,0.012,6.65,6.57127436069122
0.02,0.03,0.015,6.75,5.5920656235697
0.02,0.03,0.018,6.6,5.83036799746006
0.02,0.03,0.021,6.7,4.93296740210099
0.02,0.03,0.024,6.5,4.63289007331763
0.02,0.03,0.027,6.9,4.43759604386905
0.02,0.03,0.03,6.9,4.44235233253506
0.02,0.04,0,8.6,100
0.02,0.04,0.004,6.25,14.6025853312875
0.02,0.04,0.008,5.45,9.43679879442096
0.02,0.04,0.012,5.6,6.1476515048515
0.02,0.04,0.016,5.25,4.94950583875736
0.02,0.04,0.02,5.4,5.10405570412015
0.02,0.04,0.024,5.3,3.61242725914685
0.02,0.04,0.028,5.25,3.34037140339723
0.02,0.04,0.032,5.45,3.3714885505472
0.02,0.04,0.036,5.35,3.00347801776693
0.02,0.04,0.04,5.2,2.81796772942765
0.02,0.05,0,7.7,100
0.02,0.05,0.005,5.4,8.42768657145176
0.02,0.05,0.01,4.85,5.99836570649497
0.02,0.05,0.015,4.5,4.19044934003604
0.02,0.05,0.02,4.6,3.38552998406369
0.02,0.05,0.025,4.2,4.12523174679139
0.02,0.05,0.03,4.2,2.96702802283937
0.02,0.05,0.035,4.4,2.79226590800187
0.02,0.05,0.04,4.45,2.54997499602563
0.02,0.05,0.045,4.2,2.29162124997236
0.02,0.05,0.05,4.5,2.45328109445754
0.02,0.06,0,7.1,100
0.02,0.06,0.006,4.8,8.55786315989183
0.02,0.06,0.012,4.25,4.4536261930298
0.02,0.06,0.018,4.1,3.29438060179392
0.02,0.06,0.024,3.85,2.3697665155771
0.02,0.06,0.03,3.7,1.71747363220134
0.02,0.06,0.036,3.75,2.12986537190248
0.02,0.06,0.042,3.75,2.03218701508735
0.02,0.06,0.048,3.8,1.93203002151368
0.02,0.06,0.054,3.7,1.61476405333024
0.02,0.06,0.06,3.7,1.55011877593889
0.02,0.07,0,6.4,100
0.02,0.07,0.007,4.15,7.4759896531366
0.02,0.07,0.014,3.65,3.27172170938827
0.02,0.07,0.021,3.55,2.60393561765421
0.02,0.07,0.028,3.4,2.35317283004761
0.02,0.07,0.035,3.35,1.7461297301926
0.02,0.07,0.042,3.25,1.77324484415567
0.02,0.07,0.049,3.2,1.00062376074493
0.02,0.07,0.056,3.15,1.38592846110167
0.02,0.07,0.063,3.1,1.18093827491424
0.02,0.07,0.07,3.15,1.27153566436015
0.02,0.08,0,6,100
0.02,0.08,0.008,3.85,5.53492431429669
0.02,0.08,0.016,3.35,3.19080297850056
0.02,0.08,0.024,3.2,2.24729964822708
0.02,0.08,0.032,3.25,1.9729338068939
0.02,0.08,0.04,3.1,1.26356126438848
0.02,0.08,0.048,3,1.19477262578551
0.02,0.08,0.056,3,0.900397174880206
0.02,0.08,0.064,3,0.976050974944049
0.02,0.08,0.072,3,0.870912546036622
0.02,0.08,0.08,3,0.958429957915968
0.02,0.09,0,6,100
0.02,0.09,0.009,3.65,6.83759495706269
0.02,0.09,0.018,3.25,3.07403178356831
0.02,0.09,0.027,3.05,1.5796798618081
0.02,0.09,0.036,2.9,1.48158908244705
0.02,0.09,0.045,2.85,0.928010309582578
0.02,0.09,0.054,2.95,0.957784267764121
0.02,0.09,0.063,2.85,0.845610690796781
0.02,0.09,0.072,2.85,1.04595690251092
0.02,0.09,0.081,2.8,0.90171253575667
0.02,0.09,0.09,2.6,0.668378094591982
0.02,0.1,0,5.35,100
0.02,0.1,0.01,3.35,3.58244386242934
0.02,0.1,0.02,3,2.03752640540722
0.02,0.1,0.03,2.9,1.51346191629047
0.02,0.1,0.04,2.85,1.19169750646384
0.02,0.1,0.05,2.6,1.16656379157971
0.02,0.1,0.06,2.8,0.819618919054914
0.02,0.1,0.07,2.65,0.732298614239251
0.02,0.1,0.08,2.45,0.76966339727032
0.02,0.1,0.09,2.25,0.722649001039663
0.02,0.1,0.1,2.35,0.52419412719623
0.025,0.01,0,18.3,100
0.025,0.01,0.001,17.95,60.2610405573479
0.025,0.01,0.002,16.95,37.6637887026816
0.025,0.01,0.003,16.6,30.3629627867868
0.025,0.01,0.004,16.75,27.4239117394975
0.025,0.01,0.005,16.35,22.0536302306316
0.025,0.01,0.006,16.85,24.5601512365105
0.025,0.01,0.007,17.2,20.9394558843921
0.025,0.01,0.008,17.75,21.7403573889904
0.025,0.01,0.009,17.2,19.8470692474417
0.025,0.01,0.01,17.8,18.6002468089668
0.025,0.02,0,12.25,100
0.025,0.02,0.002,10.35,32.7826079943106
0.025,0.02,0.004,9.45,23.079934501154
0.025,0.02,0.006,9.4,18.2003699787538
0.025,0.02,0.008,9.4,15.3889263778351
0.025,0.02,0.01,9.25,11.5885396640012
0.025,0.02,0.012,9.3,11.1437242375678
0.025,0.02,0.014,9.2,9.11177921361572
0.025,0.02,0.016,9.4,8.95757846366646
0.025,0.02,0.018,9.95,10.5682891467505
0.025,0.02,0.02,9.3,8.88121681307928
0.025,0.03,0,9.6,100
0.025,0.03,0.003,7.8,22.1054982335639
0.025,0.03,0.006,6.7,12.9058501464609
0.025,0.03,0.009,6.6,11.2898733055804
0.025,0.03,0.012,6.55,7.8058027533383
0.025,0.03,0.015,6.55,7.17917279926247
0.025,0.03,0.018,6.7,6.95664799946854
0.025,0.03,0.021,6.95,6.67359615191774
0.025,0.03,0.024,6.75,6.68545031849647
0.025,0.03,0.027,6.8,6.52900476703003
0.025,0.03,0.03,6.8,5.65313513314637
0.025,0.04,0,7.8,100
0.025,0.04,0.004,6.1,14.1612700106666
0.025,0.04,0.008,5.65,11.370885393378
0.025,0.04,0.012,5.25,6.59139343642908
0.025,0.04,0.016,5.25,6.07348863566857
0.025,0.04,0.02,5.1,5.17328941575333
0.025,0.04,0.024,5.2,4.45074340159685
0.025,0.04,0.028,5.15,4.88854767748472
0.025,0.04,0.032,5.45,4.63191359452083
0.025,0.04,0.036,5.4,3.65241703446076
0.025,0.04,0.04,5.3,3.74373868555065
0.025,0.05,0,7.2,100
0.025,0.05,0.005,4.9,8.54268155311024
0.025,0.05,0.01,4.85,8.03211286563848
0.025,0.05,0.015,4.65,4.70602030754305
0.025,0.05,0.02,4.5,4.48906575600877
0.025,0.05,0.025,4.45,3.37173055937846
0.025,0.05,0.03,4.3,3.71407356300652
0.025,0.05,0.035,4.4,3.63596644463296
0.025,0.05,0.04,4.35,2.77045869215498
0.025,0.05,0.045,4.1,2.71307013831908
0.025,0.05,0.05,4.3,2.55938258559258
0.025,0.06,0,6.65,100
0.025,0.06,0.006,4.8,11.8624674432582
0.025,0.06,0.012,4.15,5.13996758196214
0.025,0.06,0.018,3.95,3.81765196651466
0.025,0.06,0.024,3.85,3.27691430290795
0.025,0.06,0.03,3.7,2.64744531741103
0.025,0.06,0.036,3.9,2.8425230999345
0.025,0.06,0.042,3.6,2.12033099926969
0.025,0.06,0.048,3.6,2.26617789171579
0.025,0.06,0.054,3.85,1.95336065559382
0.025,0.06,0.06,3.75,1.96290962646803
0.025,0.07,0,6.05,100
0.025,0.07,0.007,4.1,9.8618334572077
0.025,0.07,0.014,3.85,5.22295648984477
0.025,0.07,0.021,3.55,3.73418903905628
0.025,0.07,0.028,3.65,2.67295189650052
0.025,0.07,0.035,3.2,2.06554241527339
0.025,0.07,0.042,3.45,2.66268626869476
0.025,0.07,0.049,3.45,1.93487370331368
0.025,0.07,0.056,3.25,1.64413396292437
0.025,0.07,0.063,3.15,1.51561190165132
0.025,0.07,0.07,3.3,1.53903453103957
0.025,0.08,0,5.7,100
0.025,0.08,0.008,3.95,9.29213112086663
0.025,0.08,0.016,3.6,4.87841720393759
0.025,0.08,0.024,3.3,3.17263239359822
0.025,0.08,0.032,3,2.0389415134252
0.025,0.08,0.04,3.05,1.57622584147345
0.025,0.08,0.048,3.05,2.38543776119439
0.025,0.08,0.056,3.05,1.4023154391467
0.025,0.08,0.064,3,1.4146627901999
0.025,0.08,0.072,2.95,1.31747495293001
0.025,0.08,0.08,3,1.47376698231322
0.025,0.09,0,5.4,100
0.025,0.09,0.009,3.55,7.28482548078112
0.025,0.09,0.018,3.15,3.04216321645739
0.025,0.09,0.027,3.05,2.93913393120101
0.025,0.09,0.036,2.95,1.87145963811356
0.025,0.09,0.045,2.85,1.46602192574975
