Alpha,P,Q,TimeToComplete,Pure
0,0.1,0.09,2,0
0,0.1,0.1,2.05,0
0.005,0.01,0,21.9,100
0.005,0.01,0.001,15.8,7.03510796876675
0.005,0.01,0.002,14.6,7.11028253001318
0.005,0.01,0.003,14.5,5.27684683017753
0.005,0.01,0.004,14.55,6.41404515494817
0.005,0.01,0.005,13.25,4.03243021501749
0.005,0.01,0.006,14.55,4.45855687974233
0.005,0.01,0.007,14.6,3.22932040260061
0.005,0.01,0.008,15.3,3.55428349825335
0.005,0.01,0.009,14.25,3.22923346728727
0.005,0.01,0.01,15.65,3.72269711131713
0.005,0.02,0,16.1,100
0.005,0.02,0.002,8.55,9.45922516203515
0.005,0.02,0.004,7.85,3.13736369921169
0.005,0.02,0.006,7.7,2.91015653230569
0.005,0.02,0.008,7.1,2.11133563155896
0.005,0.02,0.01,7.6,1.99417591292302
0.005,0.02,0.012,7.75,2.01025614263156
0.005,0.02,0.014,7.75,1.96558142264565
0.005,0.02,0.016,8,1.60310198199257
0.005,0.02,0.018,7.75,1.67688401325042
0.005,0.02,0.02,7.9,1.50514946613779
0.005,0.03,0,11.35,100
0.005,0.03,0.003,6.2,2.31980177955377
0.005,0.03,0.006,5.9,3.02666235516652
0.005,0.03,0.009,5.35,1.21797945111156
0.005,0.03,0.012,5.35,1.07816631019373
0.005,0.03,0.015,5.65,0.890573627085677
0.005,0.03,0.018,5.35,1.6983237099237
0.005,0.03,0.021,5.25,0.744794825119799
0.005,0.03,0.024,5.5,0.814014264138288
0.005,0.03,0.027,5.35,0.567904347169866
0.005,0.03,0.03,5.45,0.633916625923768
0.005,0.04,0,9.9,100
0.005,0.04,0.004,5.2,4.86087499297077
0.005,0.04,0.008,4.75,1.55951568828708
0.005,0.04,0.012,4.4,1.01098688352837
0.005,0.04,0.016,4.5,0.758651094955171
0.005,0.04,0.02,4.15,0.877312281392833
0.005,0.04,0.024,4.15,0.494147515119949
0.005,0.04,0.028,4.25,0.78809072590804
0.005,0.04,0.032,4.1,0.35167842340543
0.005,0.04,0.036,3.95,0.684271338298263
0.005,0.04,0.04,4,0.499316812021542
0.005,0.05,0,8.75,100
0.005,0.05,0.005,4.5,1.88607661586098
0.005,0.05,0.01,3.85,0.859539265915891
0.005,0.05,0.015,3.8,0.938260568918178
0.005,0.05,0.02,3.6,0.654609881193606
0.005,0.05,0.025,3.5,0.328511611804385
0.005,0.05,0.03,3.45,0.403472585344317
0.005,0.05,0.035,3.45,0.298984204170231
0.005,0.05,0.04,3.4,0.48511212303561
0.005,0.05,0.045,3.55,0.393450306454687
0.005,0.05,0.05,3.4,0.195603016008385
0.005,0.06,0,8.3,100
0.005,0.06,0.006,4.05,1.02631538382203
0.005,0.06,0.012,3.3,1.39255367131096
0.005,0.06,0.018,3.3,0.419887074459557
0.005,0.06,0.024,3.25,0.329843572178218
0.005,0.06,0.03,3.15,0.503374658598579
0.005,0.06,0.036,3.05,0.318056915711804
0.005,0.06,0.042,3.05,0.235567921260827
0.005,0.06,0.048,2.9,0.34123654754594
0.005,0.06,0.054,3,0.216768522511897
0.005,0.06,0.06,3,0.227492771769313
0.005,0.07,0,7,100
0.005,0.07,0.007,3.55,1.9480861210912
0.005,0.07,0.014,3.2,0.844181399111739
0.005,0.07,0.021,3,0.401312571656182
0.005,0.07,0.028,2.95,0.233906208005737
0.005,0.07,0.035,2.9,0.305951830784517
0.005,0.07,0.042,2.7,0.184982959320019
0.005,0.07,0.049,2.65,0.276173339930781
0.005,0.07,0.056,2.75,0.153203259865866
0.005,0.07,0.063,2.8,0.276911981332777
0.005,0.07,0.07,2.55,0.154190291439167
0.005,0.08,0,6.85,100
0.005,0.08,0.008,3.25,1.04762077512173
0.005,0.08,0.016,2.9,0.57233850034184
0.005,0.08,0.024,2.85,0.386632734169821
0.005,0.08,0.032,2.6,0.193789810424878
0.005,0.08,0.04,2.35,0.22497637985682
0.005,0.08,0.048,2.3,0.285903867297388
0.005,0.08,0.056,2.2,0.134425680007868
0.005,0.08,0.064,2.2,0.113360216311117
0.005,0.08,0.072,2.3,0.154318627882025
0.005,0.08,0.08,2.25,0.143459002779117
0.005,0.09,0,6.85,100
0.005,0.09,0.009,3.15,0.517238766409997
0.005,0.09,0.018,2.85,0.273385976079291
0.005,0.09,0.027,2.7,0.304442601809007
0.005,0.09,0.036,2.45,0.254238267285648
0.005,0.09,0.045,2.35,0.133448622479772
0.005,0.09,0.054,2.25,0.185384323415181
0.005,0.09,0.063,2.1,0.153509620904816
0.005,0.09,0.072,2,0.102997393056086
0.005,0.09,0.081,2.2,0.102576300429352
0.005,0.09,0.09,2,0.133066690726765
0.005,0.1,0,6.9,100
0.005,0.1,0.01,2.95,1.29805801995842
0.005,0.1,0.02,2.45,0.355505607989625
0.005,0.1,0.03,2.45,0.294361197022873
0.005,0.1,0.04,2.15,0.204065883622756
0.005,0.1,0.05,2.1,0.132998405837226
0.005,0.1,0.06,2,0.143279823618148
0.005,0.1,0.07,2,0.112104475138732
0.005,0.1,0.08,2,0.112130102417034
0.005,0.1,0.09,1.95,0.132895361335608
0.005,0.1,0.1,2,0.0610794364978926
0.01,0.01,0,19.7,100
0.01,0.01,0.001,15.35,27.7111607215904
0.01,0.01,0.002,13.9,13.590278591343
0.01,0.01,0.003,14.1,12.0233970625545
0.01,0.01,0.004,13.35,9.81968024721613
0.01,0.01,0.005,14.05,8.12533000362013
0.01,0.01,0.006,13.9,7.83575061002212
0.01,0.01,0.007,13.85,8.89134533486932
0.01,0.01,0.008,14.4,6.92738898755206
0.01,0.01,0.009,14.1,6.93450326772475
0.01,0.01,0.01,14.25,5.15653260355121
0.01,0.02,0,12,100
0.01,0.02,0.002,9.4,14.2877992740054
0.01,0.02,0.004,8.15,8.76760565511671
0.01,0.02,0.006,7.4,4.62303615808842
0.01,0.02,0.008,7.65,4.5180491839993
0.01,0.02,0.01,8.15,4.1970650341409
0.01,0.02,0.012,7.55,2.95683240336376
0.01,0.02,0.014,7.55,3.80299573743298
0.01,0.02,0.016,7.4,2.67560345656308
0.01,0.02,0.018,7.75,2.96761018707699
0.01,0.02,0.02,8.15,2.65705944890569
0.01,0.03,0,10,100
0.01,0.03,0.003,6.3,12.7353180804539
0.01,0.03,0.006,5.75,4.64985137083421
0.01,0.03,0.009,5.35,2.98953888570075
0.01,0.03,0.012,5.35,2.41206710355448
0.01,0.03,0.015,5.2,2.2643454861592
0.01,0.03,0.018,5.1,2.00164981111308
0.01,0.03,0.021,5.3,2.98456006359107
0.01,0.03,0.024,5.1,1.65398584489711
0.01,0.03,0.027,5.6,1.9264847125558
0.01,0.03,0.03,5.4,1.53706624436818
0.01,0.04,0,8.95,100
0.01,0.04,0.004,5.1,8.1118287754866
0.01,0.04,0.008,4.7,2.15359248302321
0.01,0.04,0.012,4.3,2.17968851874559
0.01,0.04,0.016,4.25,1.5390280491234
0.01,0.04,0.02,4.2,1.1543695290164
0.01,0.04,0.024,4.1,1.19807177174205
0.01,0.04,0.028,4.4,1.10720517237241
0.01,0.04,0.032,4.2,0.957994707545473
0.01,0.04,0.036,4.1,1.36085510672801
0.01,0.04,0.04,4.1,0.964729521900227
0.01,0.05,0,7.95,100
0.01,0.05,0.005,4.35,4.87149958716831
0.01,0.05,0.01,4.1,1.72119841806006
0.01,0.05,0.015,3.6,1.58524805763191
0.01,0.05,0.02,3.6,1.10358104817609
0.01,0.05,0.025,3.4,0.85866689666863
0.01,0.05,0.03,3.5,0.925432076333282
0.01,0.05,0.035,3.45,0.8768662338978
0.01,0.05,0.04,3.3,0.815221065695405
0.01,0.05,0.045,3.6,0.698897307776268
0.01,0.05,0.05,3.35,0.736244075215858
0.01,0.06,0,6.75,100
0.01,0.06,0.006,4.1,4.36424599744846
0.01,0.06,0.012,3.45,1.38525624331382
0.01,0.06,0.018,3.3,0.996859746113191
0.01,0.06,0.024,3.15,1.01836196411164
0.01,0.06,0.03,3.25,0.88970231632335
0.01,0.06,0.036,2.95,0.451752787533337
0.01,0.06,0.042,2.95,0.65574250488326
0.01,0.06,0.048,3.05,0.521846516331952
0.01,0.06,0.054,2.95,0.388813316732891
0.01,0.06,0.06,3,0.503701703593764
0.01,0.07,0,6.1,100
0.01,0.07,0.007,3.55,2.8056872035711
0.01,0.07,0.014,3.15,1.29820575898266
0.01,0.07,0.021,3,0.839215280775461
0.01,0.07,0.028,2.95,0.930292256552874
0.01,0.07,0.035,2.85,0.683150008844366
0.01,0.07,0.042,2.7,0.542137949672045
0.01,0.07,0.049,2.65,0.74176900358552
0.01,0.07,0.056,2.65,0.451633310742023
0.01,0.07,0.063,2.5,0.359565302568698
0.01,0.07,0.07,2.75,0.244736174292039
0.01,0.08,0,6.05,100
0.01,0.08,0.008,3.15,2.25369774447721
0.01,0.08,0.016,3,0.805994571303889
0.01,0.08,0.024,2.75,0.535973402883945
0.01,0.08,0.032,2.75,0.529205732390506
0.01,0.08,0.04,2.7,0.426803070528337
0.01,0.08,0.048,2.45,0.428348726354758
0.01,0.08,0.056,2.45,0.367777941616772
0.01,0.08,0.064,2.25,0.41137893609151
0.01,0.08,0.072,2.25,0.307538663503404
0.01,0.08,0.08,2.4,0.296843043307162
0.01,0.09,0,5.7,100
0.01,0.09,0.009,3.1,2.32718423137531
0.01,0.09,0.018,2.85,0.912366999940752
0.01,0.09,0.027,2.45,0.531771280160441
0.01,0.09,0.036,2.4,0.523231569245076
0.01,0.09,0.045,2.05,0.424237714988217
0.01,0.09,0.054,2.15,0.287872484642277
0.01,0.09,0.063,2.1,0.236197171302278
0.01,0.09,0.072,2.15,0.246949704928082
0.01,0.09,0.081,2.1,0.247866978130952
0.01,0.09,0.09,2,0.15330843857416
0.01,0.1,0,5.7,100
0.01,0.1,0.01,2.95,1.43728231968514
0.01,0.1,0.02,2.75,0.833043975136823
0.01,0.1,0.03,2.25,0.468883843603919
0.01,0.1,0.04,2.15,0.367939634036945
0.01,0.1,0.05,2.05,0.401298486731521
0.01,0.1,0.06,2.15,0.324573867521218
0.01,0.1,0.07,2,0.306613020595117
0.01,0.1,0.08,2,0.1938935840319
0.01,0.1,0.09,2,0.204281305341096
0.01,0.1,0.1,2,0.111443870627882
0.015,0.01,0,17.45,100
0.015,0.01,0.001,15.6,35.5681506479153
0.015,0.01,0.002,12.9,18.9317041338758
0.015,0.01,0.003,13.9,15.8289685383105
0.015,0.01,0.004,12.6,13.5848946444253
0.015,0.01,0.005,13.7,11.2065352946008
0.015,0.01,0.006,14.3,11.4820230372143
0.015,0.01,0.007,13.7,10.2029535226653
0.015,0.01,0.008,13.3,10.0450106130895
0.015,0.01,0.009,13.95,9.38887687273223
0.015,0.01,0.01,14.7,9.10336659316854
0.015,0.02,0,11.4,100
0.015,0.02,0.002,8.55,22.1100866298693
0.015,0.02,0.004,8.05,14.4671013852621
0.015,0.02,0.006,7.75,7.11921893895775
0.015,0.02,0.008,7.4,5.94824706919272
0.015,0.02,0.01,7.65,5.36129002586001
0.015,0.02,0.012,7.45,4.53356543563722
0.015,0.02,0.014,7.15,4.35527568131195
0.015,0.02,0.016,7.7,4.55496691723615
0.015,0.02,0.018,7.75,3.74280730923429
0.015,0.02,0.02,7.55,3.71181272165171
0.015,0.03,0,8.35,100
0.015,0.03,0.003,6.8,16.4823887382979
0.015,0.03,0.006,5.55,7.31380608647268
0.015,0.03,0.009,5.65,4.26429723782145
0.015,0.03,0.012,5.05,3.32374856094292
0.015,0.03,0.015,5.4,3.58431674697664
0.015,0.03,0.018,5.2,2.82921909649352
0.015,0.03,0.021,4.95,2.72483162528666
0.015,0.03,0.024,5.2,2.63447600992101
0.015,0.03,0.027,5.15,2.41469201510874
0.015,0.03,0.03,5.2,2.12541728291689
0.015,0.04,0,7.7,100
0.015,0.04,0.004,5,8.03280633361724
0.015,0.04,0.008,4.45,4.07020819618401
0.015,0.04,0.012,4.25,4.07577773345814
0.015,0.04,0.016,4.25,2.8991337923847
0.015,0.04,0.02,4.45,1.92410003753222
0.015,0.04,0.024,4.25,1.87045205136402
0.015,0.04,0.028,4.15,1.63574019676055
0.015,0.04,0.032,4.2,1.77010997283092
0.015,0.04,0.036,3.95,1.37848833181223
0.015,0.04,0.04,4.25,1.28459779817451
0.015,0.05,0,6.9,100
0.015,0.05,0.005,4.45,6.59333603832383
0.015,0.05,0.01,3.9,2.54616042505821
0.015,0.05,0.015,3.75,2.08273944436401
0.015,0.05,0.02,3.7,1.76899221827813
0.015,0.05,0.025,3.7,2.01317654982791
0.015,0.05,0.03,3.55,1.2431028119142
0.015,0.05,0.035,3.2,1.10967397734136
0.015,0.05,0.04,3.3,1.02962916381351
0.015,0.05,0.045,3.35,0.962090382052627
0.015,0.05,0.05,3.5,1.04759295584382
0.015,0.06,0,6.55,100
0.015,0.06,0.006,3.9,5.65850641050168
0.015,0.06,0.012,3.65,2.43102798495032
0.015,0.06,0.018,3.15,1.58108460824704
0.015,0.06,0.024,3.1,1.22986237835682
0.015,0.06,0.03,3.1,1.09204850180864
0.015,0.06,0.036,3.1,0.981932569933829
0.015,0.06,0.042,2.9,0.864044766269536
0.015,0.06,0.048,2.95,0.831610879454604
0.015,0.06,0.054,2.9,0.765157017661105
0.015,0.06,0.06,2.95,0.555952049724462
0.015,0.07,0,6.2,100
0.015,0.07,0.007,3.5,3.38445241146227
0.015,0.07,0.014,3.1,1.95153218691337
0.015,0.07,0.021,2.95,1.05967929478932
0.015,0.07,0.028,2.9,1.31438305051807
0.015,0.07,0.035,2.9,0.944265784733554
0.015,0.07,0.042,2.9,0.614372713337533
0.015,0.07,0.049,2.7,0.571621390234262
0.015,0.07,0.056,2.55,0.625855568130427
0.015,0.07,0.063,2.65,0.501467881099458
0.015,0.07,0.07,2.65,0.463133486167866
0.015,0.08,0,5.95,100
0.015,0.08,0.008,3.25,4.28366811368639
0.015,0.08,0.016,2.9,1.62068652237168
0.015,0.08,0.024,2.9,1.65953134686449
0.015,0.08,0.032,2.75,0.958162059147816
0.015,0.08,0.04,2.6,0.540342493926765
0.015,0.08,0.048,2.45,0.43818319706252
0.015,0.08,0.056,2.35,0.634369445578609
0.015,0.08,0.064,2.3,0.462788201940212
0.015,0.08,0.072,2.25,0.48396573804693
0.015,0.08,0.08,2.5,0.501387860994208
0.015,0.09,0,5.3,100
0.015,0.09,0.009,3.15,2.39373213409032
0.015,0.09,0.018,2.75,1.07859715978722
0.015,0.09,0.027,2.65,0.831531209736739
0.015,0.09,0.036,2.55,0.770571893755933
0.015,0.09,0.045,2.1,0.576078124619426
0.015,0.09,0.054,2.15,0.616737289875651
0.015,0.09,0.063,2.05,0.423461492393618
0.015,0.09,0.072,2,0.348928327363392
0.015,0.09,0.081,2.05,0.37918704677505
0.015,0.09,0.09,2,0.337851581349939
0.015,0.1,0,5.35,100
0.015,0.1,0.01,3,2.23753813770522
0.015,0.1,0.02,2.5,0.813318498318349
0.015,0.1,0.03,2.15,0.635314216343046
0.015,0.1,0.04,2.2,0.614809227826011
0.015,0.1,0.05,2.15,0.604656992173249
0.015,0.1,0.06,2,0.315495348315456
0.015,0.1,0.07,2,0.307265350846515
0.015,0.1,0.08,2,0.22405054965296
0.015,0.1,0.09,2,0.215845253906537
0.015,0.1,0.1,2,0.214619794719839
0.02,0.01,0,16.65,100
0.02,0.01,0.001,13.85,34.8005777846542
0.02,0.01,0.002,14.15,25.5221374717356
0.02,0.01,0.003,13.55,16.0779104422356
0.02,0.01,0.004,12.85,18.397762473286
0.02,0.01,0.005,12.75,15.8881947744675
0.02,0.01,0.006,13.1,15.1383939344512
0.02,0.01,0.007,13.2,13.6405849516766
0.02,0.01,0.008,13.2,11.8472962256883
0.02,0.01,0.009,14.05,12.4139787964115
0.02,0.01,0.01,14.05,13.2357085913634
0.02,0.02,0,10.85,100
0.02,0.02,0.002,8.7,23.1844475636084
0.02,0.02,0.004,7.65,10.9530454136738
0.02,0.02,0.006,7.45,9.68165841480581
0.02,0.02,0.008,6.7,8.23013146971912
0.02,0.02,0.01,7.35,5.76519674065941
0.02,0.02,0.012,7.15,7.3396623985007
0.02,0.02,0.014,7.5,6.23718565488345
0.02,0.02,0.016,7,4.89200807518846
0.02,0.02,0.018,7.85,6.28261273863531
0.02,0.02,0.02,7.7,5.17626530388239
0.02,0.03,0,8.7,100
0.02,0.03,0.003,6.1,20.3775462495596
0.02,0.03,0.006,5.55,7.83008515021763
0.02,0.03,0.009,5.5,8.85988440947902
0.02,0.03,0.012,5.45,5.94955022220064
0.02,0.03,0.015,5.25,3.52908621857424
0.02,0.03,0.018,5.15,4.07360181266035
0.02,0.03,0.021,5.15,3.44540776287714
0.02,0.03,0.024,5.15,3.25131927473067
0.02,0.03,0.027,5.15,3.22455700442499
0.02,0.03,0.03,5.05,3.14762548008004
0.02,0.04,0,7.15,100
0.02,0.04,0.004,5,8.69995181995913
0.02,0.04,0.008,4.4,6.20478055802672
0.02,0.04,0.012,4.3,3.24326381429328
0.02,0.04,0.016,4.25,3.91459566531415
0.02,0.04,0.02,4.05,2.51384916263232
0.02,0.04,0.024,4.25,2.74563341925917
0.02,0.04,0.028,4.05,2.5908837315859
0.02,0.04,0.032,4.15,2.14018480059899
0.02,0.04,0.036,4.05,2.06130805608184
0.02,0.04,0.04,4.1,2.14325989158173
0.02,0.05,0,6.5,100
0.02,0.05,0.005,4.3,7.72467816819993
0.02,0.05,0.01,3.8,4.69934469826204
0.02,0.05,0.015,3.55,3.28476246254371
0.02,0.05,0.02,3.75,2.24294916494216
0.02,0.05,0.025,3.6,2.10101074724536
0.02,0.05,0.03,3.65,1.53766719106917
0.02,0.05,0.035,3.55,1.70122327370222
0.02,0.05,0.04,3.5,1.53616894874162
0.02,0.05,0.045,3.55,1.43101408959759
0.02,0.05,0.05,3.2,1.10887305120883
0.02,0.06,0,6.2,100
0.02,0.06,0.006,3.8,6.4522899824764
0.02,0.06,0.012,3.45,3.13656401114905
0.02,0.06,0.018,3.25,2.58914047222984
0.02,0.06,0.024,3,1.38815579133951
0.02,0.06,0.03,3.1,1.35432782240048
0.02,0.06,0.036,3,1.16359707841356
0.02,0.06,0.042,3.05,1.47893343711952
0.02,0.06,0.048,2.9,1.16140436237228
0.02,0.06,0.054,2.9,0.945359564948846
0.02,0.06,0.06,2.95,0.812567714090673
0.02,0.07,0,5.4,100
0.02,0.07,0.007,3.6,6.21615623681634
0.02,0.07,0.014,3.2,2.68599583615078
0.02,0.07,0.021,2.95,1.68620274742519
0.02,0.07,0.028,2.8,1.48585844617254
0.02,0.07,0.035,3,1.21534465468071
0.02,0.07,0.042,2.85,0.87429752800856
0.02,0.07,0.049,2.5,0.998263626144642
0.02,0.07,0.056,2.85,0.713664177834115
0.02,0.07,0.063,2.5,0.697206935709817
0.02,0.07,0.07,2.6,0.715945279589722
0.02,0.08,0,5.25,100
0.02,0.08,0.008,3.15,3.78396838467239
0.02,0.08,0.016,2.9,1.79986011587236
0.02,0.08,0.024,2.9,1.20411084201411
0.02,0.08,0.032,2.75,1.06985668796347
0.02,0.08,0.04,2.5,0.836848052561746
0.02,0.08,0.048,2.4,0.83739752147245
0.02,0.08,0.056,2.2,0.505046255595589
0.02,0.08,0.064,2.2,0.678418637937566
0.02,0.08,0.072,2.15,0.4565626650381
0.02,0.08,0.08,2.1,0.609700380258818
0.02,0.09,0,4.95,100
0.02,0.09,0.009,3.2,3.38107157367782
0.02,0.09,0.018,2.85,2.1159964153556
0.02,0.09,0.027,2.6,1.15592858128536
0.02,0.09,0.036,2.3,0.896552884475393
0.02,0.09,0.045,2.15,0.974259219249145
0.02,0.09,0.054,2.2,0.636303704330343
0.02,0.09,0.063,2.05,0.452437922720048
0.02,0.09,0.072,2,0.473601934543378
0.02,0.09,0.081,2.1,0.338802065123374
0.02,0.09,0.09,2,0.359181212239608
0.02,0.1,0,4.65,100
0.02,0.1,0.01,3.15,3.65783630969595
0.02,0.1,0.02,2.7,1.42570185445647
0.02,0.1,0.03,2.2,1.21959299156275
0.02,0.1,0.04,2.2,0.728253281803584
0.02,0.1,0.05,2.05,0.873153436434551
0.02,0.1,0.06,2.1,0.520122469485508
0.02,0.1,0.07,2.05,0.48964077815889
0.02,0.1,0.08,2.05,0.510770731357234
0.02,0.1,0.09,2,0.244130722077145
0.02,0.1,0.1,2,0.336728836213009
0.025,0.01,0,15.95,100
0.025,0.01,0.001,13.85,49.5606760086552
0.025,0.01,0.002,12.8,29.2790893154682
0.025,0.01,0.003,13.25,23.0960532843314
0.025,0.01,0.004,13.35,18.6941258904643
0.025,0.01,0.005,13.05,18.5436106259146
0.025,0.01,0.006,13.2,16.6400416717615
0.025,0.01,0.007,13.25,17.4853209991771
0.025,0.01,0.008,13.5,17.0353639093312
0.025,0.01,0.009,13.5,14.2958345805986
0.025,0.01,0.01,14.1,15.0577854290895
0.025,0.02,0,10.55,100
0.025,0.02,0.002,8.45,27.8069456704193
0.025,0.02,0.004,7.4,12.5540031703749
0.025,0.02,0.006,7.85,12.8189308962148
0.025,0.02,0.008,7.05,11.0192880321544
0.025,0.02,0.01,7.65,10.7447671183148
0.025,0.02,0.012,7.3,9.24542433963572
0.025,0.02,0.014,7.3,6.2166339215244
0.025,0.02,0.016,7.6,7.31655924078072
0.025,0.02,0.018,7.55,7.42271352596605
0.025,0.02,0.02,7.05,5.75306263401504
0.025,0.03,0,8.05,100
0.025,0.03,0.003,5.85,13.8652751745267
0.025,0.03,0.006,5.95,10.5102835699695
0.025,0.03,0.009,5.45,8.37428410619132
0.025,0.03,0.012,5.5,7.60183637818798
0.025,0.03,0.015,5.45,4.7638039715518
0.025,0.03,0.018,5.1,5.14288539289771
0.025,0.03,0.021,5.15,3.54900448289876
0.025,0.03,0.024,5.15,3.92008905770879
0.025,0.03,0.027,5.15,4.0998091469776
0.025,0.03,0.03,5.2,3.86998188219713
0.025,0.04,0,7.3,100
0.025,0.04,0.004,5.2,16.1291644552266
0.025,0.04,0.008,4.3,5.50694317598414
0.025,0.04,0.012,4.25,4.9382719458476
0.025,0.04,0.016,4.35,4.81206818628908
0.025,0.04,0.02,4.1,3.93762278048896
0.025,0.04,0.024,4.15,2.95835334877739
0.025,0.04,0.028,4.3,3.14499776637292
0.025,0.04,0.032,4.05,2.70004866542094
0.025,0.04,0.036,4.1,2.51781466523712
0.025,0.04,0.04,3.95,2.51912228850543
0.025,0.05,0,6.35,100
0.025,0.05,0.005,4.25,8.26382281037626
0.025,0.05,0.01,3.95,4.96207697519183
0.025,0.05,0.015,3.7,3.21461214387792
0.025,0.05,0.02,3.45,2.37612100306448
0.025,0.05,0.025,3.65,2.62377237808769
0.025,0.05,0.03,3.25,2.20600951404616
0.025,0.05,0.035,3.3,2.05525642492263
0.025,0.05,0.04,3.45,1.83675886344116
0.025,0.05,0.045,3.3,1.82953437415823
0.025,0.05,0.05,3.4,1.47005696751577
0.025,0.06,0,5.45,100
0.025,0.06,0.006,3.9,8.11316205277703
0.025,0.06,0.012,3.65,3.64018898300373
0.025,0.06,0.018,3.2,3.15468622699373
0.025,0.06,0.024,3.05,1.84864605683519
0.025,0.06,0.03,3,1.53852706492704
0.025,0.06,0.036,2.95,1.47933016656985
0.025,0.06,0.042,2.95,1.62391072613548
0.025,0.06,0.048,3.1,1.42571361014193
0.025,0.06,0.054,3.05,1.2245243428206
0.025,0.06,0.06,3.05,1.18199420856697
0.025,0.07,0,5.2,100
0.025,0.07,0.007,3.45,5.29035107912997
0.025,0.07,0.014,3.3,2.91425572697549
0.025,0.07,0.021,2.9,2.04182274824008
0.025,0.07,0.028,2.95,1.82295980544547
0.025,0.07,0.035,2.75,1.81136546234242
0.025,0.07,0.042,2.75,1.30726377553943
0.025,0.07,0.049,2.75,1.17761328700478
0.025,0.07,0.056,2.7,1.19793226082681
0.025,0.07,0.063,2.75,0.828952451607314
0.025,0.07,0.07,2.5,0.770381472264041
0.025,0.08,0,5.3,100
0.025,0.08,0.008,3.25,4.38949085155708
0.025,0.08,0.016,2.95,2.61861556035122
0.025,0.08,0.024,2.7,1.68142058832534
0.025,0.08,0.032,2.6,1.24581586381752
0.025,0.08,0.04,2.5,0.93404674640882
0.025,0.08,0.048,2.3,0.761525248099828
0.025,0.08,0.056,2.35,0.820822132406619
0.025,0.08,0.064,2.3,0.668841815677834
0.025,0.08,0.072,2.45,0.939980432635153
0.025,0.08,0.08,2.3,0.646782754384357
0.025,0.09,0,4.8,100
0.025,0.09,0.009,3,3.90132846730833
0.025,0.09,0.018,2.9,1.9711066568761
0.025,0.09,0.027,2.45,1.72342348109241
0.025,0.09,0.036,2.35,1.1757068087797
0.025,0.09,0.045,2.3,1.06539808027118
0.025,0.09,0.054,2.4,0.986680284397923
