Alpha,P,Q,TimeToComplete,Pure
0.01,0.05,0.05,6.3,1.84120356567681
0.01,0.06,0,9.7,100
0.01,0.06,0.006,6.25,5.55355353885653
0.01,0.06,0.012,5.85,4.75666211677842
0.01,0.06,0.018,5.4,3.23554524740852
0.01,0.06,0.024,5.5,2.49397796741883
0.01,0.06,0.03,5.2,2.0745773190919
0.01,0.06,0.036,5.25,1.92005609128646
0.01,0.06,0.042,5.35,1.5855341419857
0.01,0.06,0.048,5.45,1.33144493777471
0.01,0.06,0.054,5.45,1.39088839844324
0.01,0.06,0.06,5.55,1.35856622322997
0.01,0.07,0,8.6,100
0.01,0.07,0.007,5.9,5.34143002837222
0.01,0.07,0.014,5.35,4.80239236983971
0.01,0.07,0.021,5,2.73538214275691
0.01,0.07,0.028,4.65,2.06724783910321
0.01,0.07,0.035,4.9,1.78803193325678
0.01,0.07,0.042,4.75,1.29271965584489
0.01,0.07,0.049,4.55,1.42969825009305
0.01,0.07,0.056,4.8,1.57237400590714
0.01,0.07,0.063,4.7,1.18449691584551
0.01,0.07,0.07,4.7,1.2237135089206
0.01,0.08,0,8.25,100
0.01,0.08,0.008,5.2,5.49121516890995
0.01,0.08,0.016,4.75,2.6904273000695
0.01,0.08,0.024,4.35,2.58715249005762
0.01,0.08,0.032,4.25,1.14101258581065
0.01,0.08,0.04,4.1,1.3832828030935
0.01,0.08,0.048,4.25,1.24354715075046
0.01,0.08,0.056,4.2,1.27498227063405
0.01,0.08,0.064,4.05,1.04753092920106
0.01,0.08,0.072,4.3,1.01121246779961
0.01,0.08,0.08,4.1,0.830997880658983
0.01,0.09,0,7.55,100
0.01,0.09,0.009,4.85,6.07388110236463
0.01,0.09,0.018,4.2,2.49758539045519
0.01,0.09,0.027,4.15,1.72914279477267
0.01,0.09,0.036,4,1.33929081844461
0.01,0.09,0.045,3.9,1.44238571831872
0.01,0.09,0.054,3.8,1.02451716118889
0.01,0.09,0.063,3.85,1.04409531898006
0.01,0.09,0.072,3.85,0.889963201413842
0.01,0.09,0.081,3.8,0.823751609515434
0.01,0.09,0.09,3.95,1.01565103934728
0.01,0.1,0,7.55,100
0.01,0.1,0.01,4.35,3.50938471487224
0.01,0.1,0.02,4.05,2.67173520344875
0.01,0.1,0.03,3.8,1.39768430880637
0.01,0.1,0.04,3.65,1.02854286964752
0.01,0.1,0.05,3.65,0.96457484157648
0.01,0.1,0.06,3.55,0.955710504225996
0.01,0.1,0.07,3.55,0.790818654905759
0.01,0.1,0.08,3.45,0.691554005114021
0.01,0.1,0.09,3.55,0.638280703443691
0.01,0.1,0.1,3.25,0.680799604677121
0.015,0.01,0,28.6,100
0.015,0.01,0.001,26,46.1966139416524
0.015,0.01,0.002,24.6,37.6015671485027
0.015,0.01,0.003,25.85,33.4442477076691
0.015,0.01,0.004,24.35,23.5907554619759
0.015,0.01,0.005,25.9,25.9301473799912
0.015,0.01,0.006,25.1,22.5892180294399
0.015,0.01,0.007,25.95,20.3168567407857
0.015,0.01,0.008,26.1,18.7737273571421
0.015,0.01,0.009,27.25,20.4681243468091
0.015,0.01,0.01,26.35,17.4087826730383
0.015,0.02,0,18.15,100
0.015,0.02,0.002,14.5,33.6370793942607
0.015,0.02,0.004,14.2,19.6570490030334
0.015,0.02,0.006,14,16.798691775547
0.015,0.02,0.008,13.5,12.5854015552786
0.015,0.02,0.01,14,12.5406146041617
0.015,0.02,0.012,14.05,10.1897297745031
0.015,0.02,0.014,13.75,11.57914099879
0.015,0.02,0.016,14.05,9.86527951188309
0.015,0.02,0.018,14.6,8.22367695845148
0.015,0.02,0.02,14.85,8.43036942823148
0.015,0.03,0,13.9,100
0.015,0.03,0.003,10.35,22.1667049456286
0.015,0.03,0.006,10.05,13.3353931072158
0.015,0.03,0.009,10.35,12.2930717181797
0.015,0.03,0.012,10.1,9.67918960740345
0.015,0.03,0.015,9.65,8.50500919125447
0.015,0.03,0.018,9.3,6.83265733362602
0.015,0.03,0.021,9.8,7.0393926534416
0.015,0.03,0.024,10.05,6.85111096270473
0.015,0.03,0.027,9.85,5.69390018252749
0.015,0.03,0.03,10.15,5.72307634193249
0.015,0.04,0,11.4,100
0.015,0.04,0.004,8.6,17.9188489839718
0.015,0.04,0.008,7.75,10.1117044145769
0.015,0.04,0.012,7.6,8.52452883638536
0.015,0.04,0.016,7.95,6.26363807402181
0.015,0.04,0.02,7.7,5.48548384324102
0.015,0.04,0.024,7.3,5.11446993085566
0.015,0.04,0.028,7.45,4.25991654481409
0.015,0.04,0.032,7.2,3.58691990720092
0.015,0.04,0.036,7.7,3.68870163706397
0.015,0.04,0.04,7.9,3.85992074225702
0.015,0.05,0,10.05,100
0.015,0.05,0.005,7.05,12.5789274221246
0.015,0.05,0.01,6.4,7.29047946795419
0.015,0.05,0.015,6.4,5.75244219910055
0.015,0.05,0.02,6.05,5.41193099800726
0.015,0.05,0.025,6.3,4.02579045742508
0.015,0.05,0.03,6.1,3.62107073962405
0.015,0.05,0.035,6.15,3.29895641950716
0.015,0.05,0.04,6.4,3.51430473730646
0.015,0.05,0.045,6.65,3.21290677409015
0.015,0.05,0.05,6.4,3.13151513985639
0.015,0.06,0,9.35,100
0.015,0.06,0.006,6.25,11.52225089897
0.015,0.06,0.012,5.75,8.69557676713229
0.015,0.06,0.018,5.55,4.15811851976934
0.015,0.06,0.024,5.15,3.67430042307882
0.015,0.06,0.03,5.3,3.2506671900724
0.015,0.06,0.036,5.15,2.96837817425598
0.015,0.06,0.042,5.25,2.60998679355499
0.015,0.06,0.048,5.25,2.34566226136598
0.015,0.06,0.054,5.5,2.42282685139994
0.015,0.06,0.06,5.35,2.12838386371789
0.015,0.07,0,8.25,100
0.015,0.07,0.007,5.85,9.94561723267983
0.015,0.07,0.014,5.2,5.41018586070163
0.015,0.07,0.021,4.8,2.8791252014685
0.015,0.07,0.028,4.75,2.79407504761094
0.015,0.07,0.035,4.95,2.50186122305006
0.015,0.07,0.042,4.9,2.53653526151508
0.015,0.07,0.049,4.5,2.22311549557261
0.015,0.07,0.056,4.7,2.31469556898483
0.015,0.07,0.063,4.7,1.85509861127147
0.015,0.07,0.07,4.9,2.00373574887115
0.015,0.08,0,7.15,100
0.015,0.08,0.008,5,7.07612984314141
0.015,0.08,0.016,4.65,4.5337245461026
0.015,0.08,0.024,4.3,2.93850070787095
0.015,0.08,0.032,4.2,2.45158740497987
0.015,0.08,0.04,4.2,2.0649972930665
0.015,0.08,0.048,4.15,1.83683381726925
0.015,0.08,0.056,4,1.40526307304395
0.015,0.08,0.064,4.1,1.80673842691169
0.015,0.08,0.072,4.2,1.31609328702773
0.015,0.08,0.08,4.25,1.34589696404586
0.015,0.09,0,7.15,100
0.015,0.09,0.009,4.7,6.96599713441603
0.015,0.09,0.018,4.15,3.12410089085929
0.015,0.09,0.027,4,2.37888631095212
0.015,0.09,0.036,3.9,2.06309517623359
0.015,0.09,0.045,3.95,1.57859227210526
0.015,0.09,0.054,3.85,1.82429416994135
0.015,0.09,0.063,3.8,1.11333725634888
0.015,0.09,0.072,3.9,0.969965450712808
0.015,0.09,0.081,3.85,1.36990577302488
0.015,0.09,0.09,3.75,1.07574662646126
0.015,0.1,0,7,100
0.015,0.1,0.01,4.4,7.11095553708989
0.015,0.1,0.02,4,3.69566954465314
0.015,0.1,0.03,3.8,2.54645329913037
0.015,0.1,0.04,3.6,1.49101569816547
0.015,0.1,0.05,3.7,1.4641070382755
0.015,0.1,0.06,3.35,1.15638598056291
0.015,0.1,0.07,3.6,1.35613657238909
0.015,0.1,0.08,3.35,0.973016370590856
0.015,0.1,0.09,3.55,1.05203139884612
0.015,0.1,0.1,3.25,0.858581284360362
0.02,0.01,0,25.35,100
0.02,0.01,0.001,22.95,52.8591750652644
0.02,0.01,0.002,24.05,43.4119711432275
0.02,0.01,0.003,23.2,36.7050013328513
0.02,0.01,0.004,24.55,35.4758294891514
0.02,0.01,0.005,23.2,26.7042242469155
0.02,0.01,0.006,24.25,25.8769137982351
0.02,0.01,0.007,23.45,26.0619085624795
0.02,0.01,0.008,23.95,23.6300755099816
0.02,0.01,0.009,25.4,23.3726778113429
0.02,0.01,0.01,26.6,24.9448986638529
0.02,0.02,0,16.55,100
0.02,0.02,0.002,13.95,38.5995837747725
0.02,0.02,0.004,14.25,27.1615426312057
0.02,0.02,0.006,13.9,21.3372329358826
0.02,0.02,0.008,13.5,17.9670228160548
0.02,0.02,0.01,13.15,17.2531952169729
0.02,0.02,0.012,13.7,15.3950911640466
0.02,0.02,0.014,13.9,13.9056060036401
0.02,0.02,0.016,13.55,12.7285349486705
0.02,0.02,0.018,13.85,11.4358487947367
0.02,0.02,0.02,14.1,12.2025573000818
0.02,0.03,0,12.9,100
0.02,0.03,0.003,10.7,29.0597355625562
0.02,0.03,0.006,10.25,19.4221328980818
0.02,0.03,0.009,9.5,15.4706661020387
0.02,0.03,0.012,9.5,10.927965011227
0.02,0.03,0.015,9.6,10.2605498527189
0.02,0.03,0.018,9.3,9.61829845126501
0.02,0.03,0.021,9.75,9.64731564146758
0.02,0.03,0.024,10.45,8.64920713091711
0.02,0.03,0.027,9.6,7.83823015547238
0.02,0.03,0.03,10.1,7.08279581997139
0.02,0.04,0,10.65,100
0.02,0.04,0.004,8.1,21.9837889258638
0.02,0.04,0.008,8.2,13.7996188893509
0.02,0.04,0.012,7.45,8.67239696765365
0.02,0.04,0.016,7.15,8.88085707371979
0.02,0.04,0.02,7.3,7.44730261007477
0.02,0.04,0.024,7.45,6.31873250018273
0.02,0.04,0.028,7.6,5.42311351196416
0.02,0.04,0.032,7.65,6.26556054153456
0.02,0.04,0.036,7.45,5.41077375291844
0.02,0.04,0.04,7.8,6.37432412205737
0.02,0.05,0,9.4,100
0.02,0.05,0.005,7.3,17.8378636262335
0.02,0.05,0.01,6.45,9.50531735003515
0.02,0.05,0.015,5.9,6.63207992276729
0.02,0.05,0.02,6.25,7.99050714702553
0.02,0.05,0.025,6.5,5.69145268429668
0.02,0.05,0.03,6.2,5.41000642207496
0.02,0.05,0.035,6.25,4.55191169048123
0.02,0.05,0.04,6.35,4.00823680656003
0.02,0.05,0.045,6.45,3.97972248151286
0.02,0.05,0.05,6.1,3.53117905800572
0.02,0.06,0,8.6,100
0.02,0.06,0.006,6.35,18.4693314494011
0.02,0.06,0.012,5.4,7.04855642926844
0.02,0.06,0.018,5.6,7.33192738371399
0.02,0.06,0.024,5.2,4.33039569280828
0.02,0.06,0.03,5.1,3.635663156168
0.02,0.06,0.036,5.2,3.65645859745257
0.02,0.06,0.042,5.35,3.42249969336005
0.02,0.06,0.048,5.25,3.38146820345561
0.02,0.06,0.054,5.15,2.9237127718655
0.02,0.06,0.06,5.6,2.67524630024572
0.02,0.07,0,7.5,100
0.02,0.07,0.007,5.55,11.494128314702
0.02,0.07,0.014,4.95,5.5058452617609
0.02,0.07,0.021,4.9,4.29359447074289
0.02,0.07,0.028,4.5,3.17029183767167
0.02,0.07,0.035,4.8,3.43723895171955
0.02,0.07,0.042,4.8,3.11429952583824
0.02,0.07,0.049,4.7,2.32934954157107
0.02,0.07,0.056,4.75,2.84867249316216
0.02,0.07,0.063,4.6,2.36365963814983
0.02,0.07,0.07,4.7,2.33691281778879
0.02,0.08,0,7,100
0.02,0.08,0.008,5.35,9.56955922855843
0.02,0.08,0.016,4.55,5.321844263975
0.02,0.08,0.024,4.25,3.36632090297275
0.02,0.08,0.032,4.4,3.39428938865271
0.02,0.08,0.04,4.35,2.93536257214312
0.02,0.08,0.048,4.2,2.48065915826731
0.02,0.08,0.056,4,2.03617340109226
0.02,0.08,0.064,4.3,2.28209131928004
0.02,0.08,0.072,4.05,1.83642142461369
0.02,0.08,0.08,4.15,1.5633061112386
0.02,0.09,0,6.85,100
0.02,0.09,0.009,4.8,11.0527069094574
0.02,0.09,0.018,4.2,4.44461641202052
0.02,0.09,0.027,3.95,2.92918097454458
0.02,0.09,0.036,3.95,2.49736711952976
0.02,0.09,0.045,3.95,2.17249253613232
0.02,0.09,0.054,4,2.62352509198217
0.02,0.09,0.063,3.8,1.90395519609227
0.02,0.09,0.072,3.85,1.51341244047694
0.02,0.09,0.081,3.7,1.76844775344035
0.02,0.09,0.09,3.75,1.73216284826437
0.02,0.1,0,6.9,100
0.02,0.1,0.01,4.25,7.19813600622317
0.02,0.1,0.02,3.95,3.64252379683952
0.02,0.1,0.03,3.8,2.96478302399905
0.02,0.1,0.04,3.7,2.18253967244717
0.02,0.1,0.05,3.45,1.46450863932646
0.02,0.1,0.06,3.55,1.91891107298106
0.02,0.1,0.07,3.4,1.66575501011148
0.02,0.1,0.08,3.4,1.60334923764937
0.02,0.1,0.09,3.4,1.27981947043361
0.02,0.1,0.1,3.55,1.31646461116725
0.025,0.01,0,25.45,100
0.025,0.01,0.001,23.8,62.8299223985524
0.025,0.01,0.002,23.15,50.8899759330597
0.025,0.01,0.003,23.15,40.8600035889718
0.025,0.01,0.004,22.65,33.3199625144277
0.025,0.01,0.005,23.35,36.3178687088911
0.025,0.01,0.006,23.35,32.697394827923
0.025,0.01,0.007,23.6,31.7262538645877
0.025,0.01,0.008,24.4,29.4123269254228
0.025,0.01,0.009,24.4,28.0084225452771
0.025,0.01,0.01,24.65,27.0773526727687
0.025,0.02,0,16.35,100
0.025,0.02,0.002,13.85,48.2714584780458
0.025,0.02,0.004,13.5,29.8202038974971
0.025,0.02,0.006,13.7,27.6094422558384
0.025,0.02,0.008,13.45,21.7004570738144
0.025,0.02,0.01,13.6,18.3543600762552
0.025,0.02,0.012,13.5,19.4378091410421
0.025,0.02,0.014,12.95,16.2450591576293
0.025,0.02,0.016,13.25,14.7905939311424
0.025,0.02,0.018,13.65,15.1848108659105
0.025,0.02,0.02,13.9,14.3997563567881
0.025,0.03,0,12.1,100
0.025,0.03,0.003,10.05,29.9307949391388
0.025,0.03,0.006,9.8,18.6475058192394
0.025,0.03,0.009,9.15,15.5084444870632
0.025,0.03,0.012,9.55,15.726234017275
0.025,0.03,0.015,9.2,11.0973683891573
0.025,0.03,0.018,9.5,11.3553890377682
0.025,0.03,0.021,9.35,10.8826476721908
0.025,0.03,0.024,9.8,8.9383687765499
0.025,0.03,0.027,9.8,9.77123168298415
0.025,0.03,0.03,10,8.13463343261271
0.025,0.04,0,9.95,100
0.025,0.04,0.004,8.2,27.5911517803142
0.025,0.04,0.008,7.55,16.3963654421753
0.025,0.04,0.012,7.3,10.3152640680709
0.025,0.04,0.016,7.55,8.96631365354083
0.025,0.04,0.02,7.65,8.22841282280677
0.025,0.04,0.024,7.3,8.19002464081238
0.025,0.04,0.028,7.7,7.34034199847308
0.025,0.04,0.032,7.5,7.59747920577298
0.025,0.04,0.036,7.7,7.02559649660773
0.025,0.04,0.04,7.6,6.11194589282969
0.025,0.05,0,8.75,100
0.025,0.05,0.005,7,19.8197092973444
0.025,0.05,0.01,6.45,12.6674376678592
0.025,0.05,0.015,6.15,7.58618871982334
0.025,0.05,0.02,6.1,8.53952128170794
0.025,0.05,0.025,6.35,7.73971546072934
0.025,0.05,0.03,6,5.79965510887413
0.025,0.05,0.035,6.15,5.56775714997025
0.025,0.05,0.04,6.3,5.25417529913652
0.025,0.05,0.045,6,4.29498084116023
0.025,0.05,0.05,6.15,4.8535320565608
0.025,0.06,0,8.1,100
0.025,0.06,0.006,6.1,19.4504516964305
0.025,0.06,0.012,5.95,9.61257281915845
0.025,0.06,0.018,5.35,7.72315034633001
0.025,0.06,0.024,5.25,5.90510101829504
0.025,0.06,0.03,5,4.76617019392039
0.025,0.06,0.036,5.25,4.92049533056508
0.025,0.06,0.042,5.2,4.48657162115464
0.025,0.06,0.048,4.85,3.90493609600176
0.025,0.06,0.054,5.2,3.83900187937393
0.025,0.06,0.06,5.3,3.20557103022749
0.025,0.07,0,7.4,100
0.025,0.07,0.007,5.55,13.6517875933675
0.025,0.07,0.014,4.9,8.19086409869151
0.025,0.07,0.021,4.85,5.55236647597537
0.025,0.07,0.028,4.8,4.83886507472276
0.025,0.07,0.035,4.65,4.78313646240778
0.025,0.07,0.042,4.6,3.7470987716525
0.025,0.07,0.049,4.6,3.30719488950245
0.025,0.07,0.056,4.75,2.78865100917319
0.025,0.07,0.063,4.75,2.94435105097051
0.025,0.07,0.07,4.7,3.1060713728853
0.025,0.08,0,7,100
0.025,0.08,0.008,4.95,10.3061341512688
0.025,0.08,0.016,4.75,7.29679108616107
0.025,0.08,0.024,4.35,5.31282777615621
0.025,0.08,0.032,4.2,4.09306987023427
0.025,0.08,0.04,4.25,3.57673231183316
0.025,0.08,0.048,4.05,2.60314497619115
0.025,0.08,0.056,4.2,2.53915795896061
0.025,0.08,0.064,4.15,2.60187611142549
0.025,0.08,0.072,4.3,2.32036469736508
0.025,0.08,0.08,4.25,2.03250931128457
0.025,0.09,0,6.25,100
0.025,0.09,0.009,4.9,9.89816657729796
0.025,0.09,0.018,4.1,6.0026596904871
0.025,0.09,0.027,4.1,4.56991805909185
0.025,0.09,0.036,3.95,3.41604445418152
0.025,0.09,0.045,3.95,2.57751234589552
