Alpha,P,Q,TimeToComplete,Pure
0.01,0.05,0.005,13.75,19.6998776375
0.01,0.05,0.01,12.35,11.0337959632887
0.01,0.05,0.015,12.2,7.97153058797336
0.01,0.05,0.02,11.75,7.86313809613709
0.01,0.05,0.025,11.7,7.62216749948144
0.01,0.05,0.03,12.05,5.86101173589353
0.01,0.05,0.035,12,5.20266808303651
0.01,0.05,0.04,11.95,5.73061677593859
0.01,0.05,0.045,12.05,5.61009517864462
0.01,0.05,0.05,12.65,4.60043971790457
0.01,0.06,0,15.4,100
0.01,0.06,0.006,11.2,16.7406953380142
0.01,0.06,0.012,10.5,10.2180028118202
0.01,0.06,0.018,9.85,7.72071559655845
0.01,0.06,0.024,9.85,6.24669395795376
0.01,0.06,0.03,10.15,5.59075944791404
0.01,0.06,0.036,10.15,4.96930822834019
0.01,0.06,0.042,9.9,4.52898200747769
0.01,0.06,0.048,10.45,4.33943679390063
0.01,0.06,0.054,10.45,4.52737835154217
0.01,0.06,0.06,10.4,3.57052515141662
0.01,0.07,0,14.15,100
0.01,0.07,0.007,10.15,14.1215095581202
0.01,0.07,0.014,9.35,7.57484600163151
0.01,0.07,0.021,9.05,6.19319817383885
0.01,0.07,0.028,8.75,4.67589811730462
0.01,0.07,0.035,8.6,4.63997934528235
0.01,0.07,0.042,8.5,4.17276874240037
0.01,0.07,0.049,8.85,3.52667220420071
0.01,0.07,0.056,8.85,3.39445996872848
0.01,0.07,0.063,9.05,3.34912199843459
0.01,0.07,0.07,9.1,3.05791696681297
0.01,0.08,0,13.05,100
0.01,0.08,0.008,9.15,15.3904796231232
0.01,0.08,0.016,8.25,6.56817479172792
0.01,0.08,0.024,7.75,5.53263311383015
0.01,0.08,0.032,7.8,4.8338601233042
0.01,0.08,0.04,7.7,3.72764329741225
0.01,0.08,0.048,7.85,3.45985742971424
0.01,0.08,0.056,7.5,2.90643810586583
0.01,0.08,0.064,7.95,2.5551651394465
0.01,0.08,0.072,7.95,3.10803170007355
0.01,0.08,0.08,8.05,2.48521477057012
0.01,0.09,0,11.65,100
0.01,0.09,0.009,8.3,12.3138762450716
0.01,0.09,0.018,7.2,6.29148325960541
0.01,0.09,0.027,7.1,3.96455051967043
0.01,0.09,0.036,7.3,4.11310240978846
0.01,0.09,0.045,6.8,3.37608504460398
0.01,0.09,0.054,7,2.75122177421556
0.01,0.09,0.063,6.9,2.67216433579232
0.01,0.09,0.072,6.9,2.2362414234362
0.01,0.09,0.081,7.25,2.54385531887636
0.01,0.09,0.09,7,2.53152832197717
0.01,0.1,0,11.2,100
0.01,0.1,0.01,7.6,8.49887975610985
0.01,0.1,0.02,7,5.78891721967167
0.01,0.1,0.03,6.75,4.36163385453958
0.01,0.1,0.04,6.55,3.46393613937676
0.01,0.1,0.05,6.65,2.65725405157582
0.01,0.1,0.06,6.3,2.15599313963323
0.01,0.1,0.07,6.15,2.05077430047161
0.01,0.1,0.08,6.2,2.38125216008465
0.01,0.1,0.09,6.45,2.05617327869099
0.01,0.1,0.1,6.5,1.98065001838797
0.015,0.01,0,48.75,100
0.015,0.01,0.001,45.55,70.4765881546573
0.015,0.01,0.002,45,55.7666328420584
0.015,0.01,0.003,44.55,47.860961516576
0.015,0.01,0.004,45.15,42.4149278777214
0.015,0.01,0.005,44.75,39.4440909895901
0.015,0.01,0.006,45.15,36.9898129526554
0.015,0.01,0.007,46.2,36.9250194551512
0.015,0.01,0.008,46.85,35.0874026133773
0.015,0.01,0.009,47.3,32.6972400943164
0.015,0.01,0.01,48.15,32.0547384364906
0.015,0.02,0,29.65,100
0.015,0.02,0.002,27.6,49.6374043979215
0.015,0.02,0.004,25.55,38.5282167606844
0.015,0.02,0.006,25.1,30.9993334898938
0.015,0.02,0.008,25.6,25.4989662410612
0.015,0.02,0.01,24.85,22.9797217697455
0.015,0.02,0.012,26.15,22.456219584572
0.015,0.02,0.014,26.5,20.7760312279787
0.015,0.02,0.016,26.5,19.5041747424741
0.015,0.02,0.018,26.7,20.3547567163569
0.015,0.02,0.02,27.45,19.1464230825467
0.015,0.03,0,22.45,100
0.015,0.03,0.003,20.05,43.2316103169541
0.015,0.03,0.006,18.6,28.8492570470629
0.015,0.03,0.009,18.35,22.1746141426051
0.015,0.03,0.012,17.65,19.1192926831635
0.015,0.03,0.015,17.7,17.0914121052548
0.015,0.03,0.018,18,14.2984172665546
0.015,0.03,0.021,18.45,14.1314528984014
0.015,0.03,0.024,19.2,14.2309268675103
0.015,0.03,0.027,18.75,13.9079276786077
0.015,0.03,0.03,19.65,11.3881218483751
0.015,0.04,0,18.95,100
0.015,0.04,0.004,14.95,27.8995446456629
0.015,0.04,0.008,14,18.6722155578345
0.015,0.04,0.012,14.5,16.0331016010502
0.015,0.04,0.016,13.85,11.4212240382295
0.015,0.04,0.02,14.35,13.6677038330077
0.015,0.04,0.024,13.9,11.008674482078
0.015,0.04,0.028,13.85,10.8176202523644
0.015,0.04,0.032,14.65,9.58840297200944
0.015,0.04,0.036,15.15,9.58066508869264
0.015,0.04,0.04,14.95,9.90489547284079
0.015,0.05,0,16.25,100
0.015,0.05,0.005,12.9,26.7239632758933
0.015,0.05,0.01,12.35,16.6773325563064
0.015,0.05,0.015,11.6,12.6474923040615
0.015,0.05,0.02,11.75,11.2685832382437
0.015,0.05,0.025,12,10.6098710505161
0.015,0.05,0.03,11.85,8.95098695687345
0.015,0.05,0.035,12,7.90618390736323
0.015,0.05,0.04,11.75,7.95492842440659
0.015,0.05,0.045,11.75,7.55755716679511
0.015,0.05,0.05,12.2,6.60823156571849
0.015,0.06,0,14.6,100
0.015,0.06,0.006,11.25,24.2788823894796
0.015,0.06,0.012,10.35,15.3605292389567
0.015,0.06,0.018,9.95,9.85035772182318
0.015,0.06,0.024,9.7,8.17189756367038
0.015,0.06,0.03,9.85,8.9166970852738
0.015,0.06,0.036,10.1,7.75106787730322
0.015,0.06,0.042,9.9,6.79461941549309
0.015,0.06,0.048,10,6.68445423058147
0.015,0.06,0.054,10.5,5.98953507157075
0.015,0.06,0.06,10.45,6.03851406621381
0.015,0.07,0,13,100
0.015,0.07,0.007,10.15,17.8040003736685
0.015,0.07,0.014,9.35,14.1703686717238
0.015,0.07,0.021,8.9,9.37367135200224
0.015,0.07,0.028,8.65,7.2949040191848
0.015,0.07,0.035,8.5,6.09911594922045
0.015,0.07,0.042,8.8,6.39564099408334
0.015,0.07,0.049,8.5,5.74831009449879
0.015,0.07,0.056,8.75,6.46697751921519
0.015,0.07,0.063,9.1,4.7379844139647
0.015,0.07,0.07,9.1,5.13247710833485
0.015,0.08,0,12.1,100
0.015,0.08,0.008,8.7,15.904347832192
0.015,0.08,0.016,8,10.5528740625523
0.015,0.08,0.024,7.75,7.11593769761398
0.015,0.08,0.032,7.7,5.39396729585174
0.015,0.08,0.04,7.65,4.98138736429153
0.015,0.08,0.048,7.6,5.06686780350807
0.015,0.08,0.056,7.5,4.72639378129657
0.015,0.08,0.064,7.85,4.54222512640679
0.015,0.08,0.072,7.6,3.86699122763308
0.015,0.08,0.08,7.85,3.50718944141479
0.015,0.09,0,11.25,100
0.015,0.09,0.009,8.3,15.4026276142302
0.015,0.09,0.018,7.7,9.12073570653889
0.015,0.09,0.027,7.3,6.99774845309921
0.015,0.09,0.036,7.1,5.43188398501458
0.015,0.09,0.045,6.8,5.30556091218815
0.015,0.09,0.054,6.95,4.21968487718778
0.015,0.09,0.063,6.95,3.50161329058887
0.015,0.09,0.072,7.1,3.70139373645025
0.015,0.09,0.081,7,3.36406846412704
0.015,0.09,0.09,7.05,2.88626949589499
0.015,0.1,0,10.4,100
0.015,0.1,0.01,7.5,14.9958628959616
0.015,0.1,0.02,7,6.46326093176781
0.015,0.1,0.03,6.7,5.19641308031175
0.015,0.1,0.04,6.3,4.78114672444625
0.015,0.1,0.05,6.55,4.50576500597751
0.015,0.1,0.06,6.45,3.95515753315424
0.015,0.1,0.07,6.25,3.5357031987949
0.015,0.1,0.08,6.05,3.20692362121912
0.015,0.1,0.09,6.2,2.83825307213898
0.015,0.1,0.1,6.5,2.79196931106876
0.02,0.01,0,42.55,100
0.02,0.01,0.001,40.9,75.793082532458
0.02,0.01,0.002,42.1,63.7513906470823
0.02,0.01,0.003,40.85,55.4371568488369
0.02,0.01,0.004,40.6,49.757279482465
0.02,0.01,0.005,40.7,46.8949314038978
0.02,0.01,0.006,41.85,45.5765027481389
0.02,0.01,0.007,41.95,41.1678937823881
0.02,0.01,0.008,43.75,41.7610961222134
0.02,0.01,0.009,43.1,39.4156641342139
0.02,0.01,0.01,43.9,39.9808642026821
0.02,0.02,0,29,100
0.02,0.02,0.002,25.3,59.7691822895245
0.02,0.02,0.004,25.35,49.0625126284386
0.02,0.02,0.006,24.4,34.8692305562016
0.02,0.02,0.008,23.8,30.7195762783801
0.02,0.02,0.01,23.65,27.0247290921214
0.02,0.02,0.012,24.55,25.634760728639
0.02,0.02,0.014,26.25,27.0510055882501
0.02,0.02,0.016,24.35,23.7782407334935
0.02,0.02,0.018,25.95,24.0617222536319
0.02,0.02,0.02,26.15,21.7184944764231
0.02,0.03,0,21.35,100
0.02,0.03,0.003,19.15,51.80960007085
0.02,0.03,0.006,17.75,33.285541799335
0.02,0.03,0.009,17.95,28.4920822879119
0.02,0.03,0.012,17.45,22.6733477917904
0.02,0.03,0.015,17.5,19.5535148264346
0.02,0.03,0.018,17.65,18.5133542312223
0.02,0.03,0.021,18.2,16.8966875220863
0.02,0.03,0.024,18.2,18.4614471589475
0.02,0.03,0.027,18.15,16.1912542096008
0.02,0.03,0.03,18.2,15.59063765224
0.02,0.04,0,17.45,100
0.02,0.04,0.004,14.8,40.9732999171185
0.02,0.04,0.008,14.5,24.9097230926695
0.02,0.04,0.012,13.6,19.9197347048749
0.02,0.04,0.016,13.4,16.5323721198214
0.02,0.04,0.02,13.1,16.1064761767057
0.02,0.04,0.024,13.6,13.5197496339861
0.02,0.04,0.028,14.3,13.4940890664189
0.02,0.04,0.032,13.8,13.1382893396539
0.02,0.04,0.036,14.25,12.5921069918041
0.02,0.04,0.04,14.75,12.5743826341881
0.02,0.05,0,15.35,100
0.02,0.05,0.005,12,28.9495998956731
0.02,0.05,0.01,11.6,22.3342877636853
0.02,0.05,0.015,11.4,16.435019696006
0.02,0.05,0.02,11.3,14.479197727779
0.02,0.05,0.025,11.15,11.5340716682295
0.02,0.05,0.03,11.55,10.8163490258836
0.02,0.05,0.035,11.4,12.0459281883304
0.02,0.05,0.04,11.55,9.8929817929932
0.02,0.05,0.045,11.7,9.53198271103135
0.02,0.05,0.05,12.6,9.27328508808309
0.02,0.06,0,13.65,100
0.02,0.06,0.006,11.05,32.4889741572332
0.02,0.06,0.012,10.2,18.8591639354204
0.02,0.06,0.018,10.25,15.0986629519918
0.02,0.06,0.024,9.6,12.108741195318
0.02,0.06,0.03,9.75,9.06663407745573
0.02,0.06,0.036,9.55,9.60714235944183
0.02,0.06,0.042,9.6,8.80768447445251
0.02,0.06,0.048,9.75,8.15091236333705
0.02,0.06,0.054,9.9,7.76941081592127
0.02,0.06,0.06,9.8,7.64341834337603
0.02,0.07,0,12.4,100
0.02,0.07,0.007,9.7,24.1442268209415
0.02,0.07,0.014,9,15.4134105992907
0.02,0.07,0.021,8.6,11.1437040890605
0.02,0.07,0.028,8.5,9.64405784738935
0.02,0.07,0.035,8.4,9.51417513574109
0.02,0.07,0.042,8.3,8.02069629756473
0.02,0.07,0.049,8.6,7.07923376499488
0.02,0.07,0.056,8.75,7.71871598620062
0.02,0.07,0.063,8.85,5.65291114305293
0.02,0.07,0.07,8.9,6.01087974897269
0.02,0.08,0,11.15,100
0.02,0.08,0.008,8.8,22.2403015855081
0.02,0.08,0.016,8.15,12.8706926373692
0.02,0.08,0.024,7.75,8.58917546906393
0.02,0.08,0.032,7.6,7.81607030653382
0.02,0.08,0.04,7.7,7.31106047536735
0.02,0.08,0.048,7.3,7.43419366154463
0.02,0.08,0.056,7.8,6.09422704253478
0.02,0.08,0.064,7.55,6.25452204313849
0.02,0.08,0.072,7.7,5.51798240949422
0.02,0.08,0.08,7.6,5.49708219893083
0.02,0.09,0,10.25,100
0.02,0.09,0.009,8.25,20.4629469696436
0.02,0.09,0.018,7.35,10.9816160894787
0.02,0.09,0.027,7.05,9.1691421605305
0.02,0.09,0.036,7,7.85156866280099
0.02,0.09,0.045,7.1,6.26159102684085
0.02,0.09,0.054,6.95,5.83837817623994
0.02,0.09,0.063,6.7,5.50202158282775
0.02,0.09,0.072,7.05,5.64488723487077
0.02,0.09,0.081,6.95,4.39656700000696
0.02,0.09,0.09,7.1,4.9326225627254
0.02,0.1,0,9.85,100
0.02,0.1,0.01,7.45,18.8851155531625
0.02,0.1,0.02,6.85,11.4561952213457
0.02,0.1,0.03,6.25,8.38983749803421
0.02,0.1,0.04,6.2,6.21118559256697
0.02,0.1,0.05,6,4.7454976555405
0.02,0.1,0.06,6.05,5.21595775515299
0.02,0.1,0.07,6.4,4.58988192966507
0.02,0.1,0.08,6.3,3.91112695300677
0.02,0.1,0.09,6.35,4.05908157096475
0.02,0.1,0.1,6.45,4.10459427761279
0.025,0.01,0,40.15,100
0.025,0.01,0.001,38.55,80.0404297076336
0.025,0.01,0.002,37.1,67.5410033910134
0.025,0.01,0.003,37.6,58.9257950302704
0.025,0.01,0.004,38.25,59.1909590565613
0.025,0.01,0.005,38.55,53.248996020738
0.025,0.01,0.006,38.9,50.0225625905241
0.025,0.01,0.007,40.2,48.8536233606692
0.025,0.01,0.008,40.4,47.5613625258114
0.025,0.01,0.009,41,45.5923072193474
0.025,0.01,0.01,42.15,45.6372746506981
0.025,0.02,0,26.55,100
0.025,0.02,0.002,24.15,64.0244753665621
0.025,0.02,0.004,23.9,45.5412923988222
0.025,0.02,0.006,23.4,42.026239350387
0.025,0.02,0.008,22.9,37.3972323635895
0.025,0.02,0.01,23.05,34.4985389205571
0.025,0.02,0.012,23.15,32.1214435352368
0.025,0.02,0.014,23.65,29.4253489471398
0.025,0.02,0.016,23.4,27.9050276658907
0.025,0.02,0.018,25.25,29.4706228997554
0.025,0.02,0.02,24.95,27.0025007013965
0.025,0.03,0,19.7,100
0.025,0.03,0.003,18.15,51.5076320210572
0.025,0.03,0.006,18.5,40.8302006131252
0.025,0.03,0.009,17.65,31.5596622490797
0.025,0.03,0.012,17.4,27.5252153248029
0.025,0.03,0.015,17.45,26.4085200974007
0.025,0.03,0.018,16.7,22.595282934705
0.025,0.03,0.021,17.25,22.4154311579591
0.025,0.03,0.024,17.4,20.8133992631966
0.025,0.03,0.027,17.4,19.2935601311269
0.025,0.03,0.03,18.25,20.8528217662066
0.025,0.04,0,17,100
0.025,0.04,0.004,14.7,45.9444129140624
0.025,0.04,0.008,13.85,28.8904338867463
0.025,0.04,0.012,13.7,23.553990832021
0.025,0.04,0.016,14.05,24.0190765111162
0.025,0.04,0.02,13.85,19.5178562425344
0.025,0.04,0.024,14,17.5597429407277
0.025,0.04,0.028,13.25,16.5048651606802
0.025,0.04,0.032,13.05,15.2098324989925
0.025,0.04,0.036,13.95,14.3491292345442
0.025,0.04,0.04,14.15,14.9049697008044
0.025,0.05,0,14.95,100
0.025,0.05,0.005,12.6,41.6693330852252
0.025,0.05,0.01,11.55,25.8230347203128
0.025,0.05,0.015,11.2,18.8298364544818
0.025,0.05,0.02,11.5,16.8363825403101
0.025,0.05,0.025,11.05,14.6781588099177
0.025,0.05,0.03,11.4,13.6824777471597
0.025,0.05,0.035,11.25,12.6533342032982
0.025,0.05,0.04,11.5,12.6758773315581
0.025,0.05,0.045,11.3,11.3835867129525
0.025,0.05,0.05,11.75,10.2574513806593
0.025,0.06,0,13.1,100
0.025,0.06,0.006,10.85,32.1696627271123
0.025,0.06,0.012,9.85,21.367049346352
0.025,0.06,0.018,9.85,15.0553872367317
0.025,0.06,0.024,9.4,14.6495900073931
0.025,0.06,0.03,9.2,12.3857102979193
0.025,0.06,0.036,9.5,10.5850731200548
0.025,0.06,0.042,9.55,10.9270386321351
0.025,0.06,0.048,10.05,10.5791851514732
0.025,0.06,0.054,9.8,10.3602889162721
0.025,0.06,0.06,9.65,8.5711785113351
0.025,0.07,0,11.85,100
0.025,0.07,0.007,9.85,28.1180386098535
0.025,0.07,0.014,8.95,21.5534880426225
0.025,0.07,0.021,8.45,15.0357380274484
0.025,0.07,0.028,8.5,12.0967827148859
0.025,0.07,0.035,8.15,11.1220419348642
0.025,0.07,0.042,8.35,9.96297189358647
0.025,0.07,0.049,8.3,9.26729495765459
0.025,0.07,0.056,8.4,8.60900680045341
0.025,0.07,0.063,8.6,8.19497478015566
0.025,0.07,0.07,8.85,7.73941257986246
0.025,0.08,0,10.95,100
0.025,0.08,0.008,8.2,23.8592641192008
0.025,0.08,0.016,8.1,18.12352342046
0.025,0.08,0.024,7.85,12.2273658487756
0.025,0.08,0.032,7.45,9.56286990276474
0.025,0.08,0.04,7.7,9.19802128353836
0.025,0.08,0.048,7.5,8.23459136216335
0.025,0.08,0.056,7.45,7.42971200151415
0.025,0.08,0.064,7.4,7.33069686613026
0.025,0.08,0.072,7.4,7.00399323872769
0.025,0.08,0.08,7.8,6.21933567387416
0.025,0.09,0,10,100
0.025,0.09,0.009,7.6,22.1039176058727
0.025,0.09,0.018,7.2,12.4559546663838
0.025,0.09,0.027,7.15,10.5100606352529
0.025,0.09,0.036,6.65,8.86692137224538
0.025,0.09,0.045,7.05,8.14641939943334
0.025,0.09,0.054,6.75,6.3126207831192
