Alpha,P,Q,TimeToComplete,Pure
0.01,0.08,0.056,12.65,5.50592446324732
0.01,0.08,0.064,12.8,5.66401440943141
0.01,0.08,0.072,13.7,5.62855286456956
0.01,0.08,0.08,13.65,5.27722920412126
0.01,0.09,0,17.15,100
0.01,0.09,0.009,13.15,18.3498741894425
0.01,0.09,0.018,11.95,10.9365844025577
0.01,0.09,0.027,11.65,7.50919991131734
0.01,0.09,0.036,11.25,6.41485140937788
0.01,0.09,0.045,11.4,6.00240181519005
0.01,0.09,0.054,11.25,4.84419885286989
0.01,0.09,0.063,11.4,4.94872647429888
0.01,0.09,0.072,11.95,4.57926916335993
0.01,0.09,0.081,11.5,4.90640480235766
0.01,0.09,0.09,12.1,4.58025380970609
0.01,0.1,0,15.8,100
0.01,0.1,0.01,11.8,17.0166209277905
0.01,0.1,0.02,10.85,8.576958640143
0.01,0.1,0.03,10.8,7.45974769533395
0.01,0.1,0.04,10.55,7.17165875251056
0.01,0.1,0.05,10.35,5.8381534436621
0.01,0.1,0.06,10.05,4.42036026964908
0.01,0.1,0.07,10.55,5.55872374247304
0.01,0.1,0.08,10.75,4.21335531588769
0.01,0.1,0.09,10.95,3.94221315207044
0.01,0.1,0.1,11.35,3.87811816273192
0.015,0.01,0,67.3,100
0.015,0.01,0.001,65.85,79.2493824708393
0.015,0.01,0.002,64.7,65.3625551114189
0.015,0.01,0.003,64.4,62.5574294746381
0.015,0.01,0.004,64.5,57.7123480001999
0.015,0.01,0.005,63.85,52.344529580165
0.015,0.01,0.006,65.9,52.656690746474
0.015,0.01,0.007,66.65,47.4441133818639
0.015,0.01,0.008,68.6,48.1084656117713
0.015,0.01,0.009,68.5,46.7938792726397
0.015,0.01,0.01,69.9,45.1997909249445
0.015,0.02,0,42.95,100
0.015,0.02,0.002,41.15,60.6226435649414
0.015,0.02,0.004,39.5,47.8857734469638
0.015,0.02,0.006,39.6,41.5578164198246
0.015,0.02,0.008,40,38.4971781535117
0.015,0.02,0.01,39.3,36.6991837404938
0.015,0.02,0.012,41.1,33.2411964179997
0.015,0.02,0.014,41.75,32.0566938937846
0.015,0.02,0.016,41.4,29.1364116610012
0.015,0.02,0.018,41.9,29.1540246287194
0.015,0.02,0.02,42.95,29.2547248419089
0.015,0.03,0,34.05,100
0.015,0.03,0.003,30.55,51.7859398762357
0.015,0.03,0.006,29.15,38.9916833150223
0.015,0.03,0.009,28.95,32.2112723206269
0.015,0.03,0.012,29.85,28.4279532112637
0.015,0.03,0.015,28.75,25.5687833998394
0.015,0.03,0.018,28.9,23.8221568308678
0.015,0.03,0.021,29,21.7832339126856
0.015,0.03,0.024,30.35,21.3352072933416
0.015,0.03,0.027,30.7,19.5288166230102
0.015,0.03,0.03,30.65,21.0027118481376
0.015,0.04,0,28.1,100
0.015,0.04,0.004,24.25,45.7508722965792
0.015,0.04,0.008,22.8,28.9215764649185
0.015,0.04,0.012,23.25,24.1589769532779
0.015,0.04,0.016,22.9,23.4141215101874
0.015,0.04,0.02,23.2,21.4838675702384
0.015,0.04,0.024,23.4,16.7448440840523
0.015,0.04,0.028,23.65,17.9034514700393
0.015,0.04,0.032,23.75,16.4585297911289
0.015,0.04,0.036,23.95,15.0973466789229
0.015,0.04,0.04,23.8,15.5818439053681
0.015,0.05,0,23.85,100
0.015,0.05,0.005,21.25,38.5798381545254
0.015,0.05,0.01,19.15,26.8781574655636
0.015,0.05,0.015,19.2,22.8470852212566
0.015,0.05,0.02,19.05,16.9056011717841
0.015,0.05,0.025,18.8,15.892772936876
0.015,0.05,0.03,18.45,14.3379714788416
0.015,0.05,0.035,19.9,13.9511348257881
0.015,0.05,0.04,19.9,13.6211505836852
0.015,0.05,0.045,19.4,12.5096225601459
0.015,0.05,0.05,19.6,12.7275472007908
0.015,0.06,0,21.2,100
0.015,0.06,0.006,17.55,35.4212028121359
0.015,0.06,0.012,15.95,21.5169446672373
0.015,0.06,0.018,16.05,18.3393798960995
0.015,0.06,0.024,16.25,13.4737185988167
0.015,0.06,0.03,16.1,12.8253454555492
0.015,0.06,0.036,16,11.6423576587012
0.015,0.06,0.042,16.35,10.9740793777243
0.015,0.06,0.048,16.25,11.3428238497946
0.015,0.06,0.054,16.75,11.4259896451802
0.015,0.06,0.06,17,10.0079892621951
0.015,0.07,0,19.55,100
0.015,0.07,0.007,15.4,29.4477823530214
0.015,0.07,0.014,14.35,19.7486644138219
0.015,0.07,0.021,14,14.8337680999034
0.015,0.07,0.028,14.15,13.7963110849433
0.015,0.07,0.035,13.75,10.9424988257154
0.015,0.07,0.042,13.75,12.0236163993843
0.015,0.07,0.049,14,10.1500084052116
0.015,0.07,0.056,15.1,9.22124993133895
0.015,0.07,0.063,14.5,9.16317073587066
0.015,0.07,0.07,14.6,9.24715913025455
0.015,0.08,0,17.5,100
0.015,0.08,0.008,14.15,29.5014391187759
0.015,0.08,0.016,13,17.2510851523616
0.015,0.08,0.024,12.85,13.363068748206
0.015,0.08,0.032,12.25,10.500348047096
0.015,0.08,0.04,12.25,10.2866529964665
0.015,0.08,0.048,12.4,9.08301223492645
0.015,0.08,0.056,12.65,8.33543607441401
0.015,0.08,0.064,12.95,8.43338563860529
0.015,0.08,0.072,13.05,7.868757983633
0.015,0.08,0.08,13.2,7.04200724207029
0.015,0.09,0,16.2,100
0.015,0.09,0.009,12.5,22.848099417666
0.015,0.09,0.018,11.55,15.9463532869266
0.015,0.09,0.027,11.15,10.8468577120136
0.015,0.09,0.036,11.3,9.42090341957577
0.015,0.09,0.045,11.15,9.49918133528579
0.015,0.09,0.054,11.25,7.97980006292252
0.015,0.09,0.063,11.45,7.26023562071105
0.015,0.09,0.072,11.75,7.11233567077512
0.015,0.09,0.081,11.85,7.31238219180659
0.015,0.09,0.09,11.8,6.96550363345599
0.015,0.1,0,15.15,100
0.015,0.1,0.01,11.45,24.9170065780426
0.015,0.1,0.02,10.6,13.8049157739219
0.015,0.1,0.03,10.2,10.6619917004472
0.015,0.1,0.04,10.5,8.96383013541884
0.015,0.1,0.05,10.4,7.75744177407416
0.015,0.1,0.06,10,6.7180757289956
0.015,0.1,0.07,10.55,6.10608806066119
0.015,0.1,0.08,10.75,6.51636505655112
0.015,0.1,0.09,10.8,5.85144601660622
0.015,0.1,0.1,10.65,6.06533946866182
0.02,0.01,0,59.45,100
0.02,0.01,0.001,58.6,83.0533020044403
0.02,0.01,0.002,58.25,73.2969717522933
0.02,0.01,0.003,58.25,68.7980989747769
0.02,0.01,0.004,57.25,61.6665634674923
0.02,0.01,0.005,58.6,60.8015778965491
0.02,0.01,0.006,60.3,57.4207209199469
0.02,0.01,0.007,60.65,55.8044266697079
0.02,0.01,0.008,62.95,55.1231374646313
0.02,0.01,0.009,61.75,53.2061267301085
0.02,0.01,0.01,62.7,55.2773170052017
0.02,0.02,0,39.7,100
0.02,0.02,0.002,38.35,68.6464849144286
0.02,0.02,0.004,36.8,56.1189120948066
0.02,0.02,0.006,37.8,50.172588212961
0.02,0.02,0.008,37.4,44.4481501739929
0.02,0.02,0.01,37.25,42.58835305471
0.02,0.02,0.012,38.35,40.5973069466118
0.02,0.02,0.014,39.45,38.2084039908041
0.02,0.02,0.016,38.6,37.4747240153286
0.02,0.02,0.018,39.25,35.0802097375302
0.02,0.02,0.02,40.95,36.1454394734284
0.02,0.03,0,30.7,100
0.02,0.03,0.003,29.35,61.1088069676082
0.02,0.03,0.006,28.4,47.9125854130439
0.02,0.03,0.009,26.6,38.3234460774206
0.02,0.03,0.012,27.6,34.4052974780551
0.02,0.03,0.015,27.75,30.8256049548678
0.02,0.03,0.018,28.1,30.218764187337
0.02,0.03,0.021,28.75,27.4506946327989
0.02,0.03,0.024,29.1,27.2970151049669
0.02,0.03,0.027,30.05,27.3761209702591
0.02,0.03,0.03,29.85,25.1318302832264
0.02,0.04,0,25.1,100
0.02,0.04,0.004,22.6,51.1868149003539
0.02,0.04,0.008,22.25,38.0341001077619
0.02,0.04,0.012,22.25,32.0087446669216
0.02,0.04,0.016,21.1,27.7618002656563
0.02,0.04,0.02,21,26.2406977294773
0.02,0.04,0.024,22.05,22.9105743597955
0.02,0.04,0.028,21.5,22.2540681350295
0.02,0.04,0.032,22.45,21.3779194458872
0.02,0.04,0.036,23.5,19.3034281752346
0.02,0.04,0.04,23.1,20.0131134407527
0.02,0.05,0,22.2,100
0.02,0.05,0.005,20.1,45.7283358067698
0.02,0.05,0.01,17.95,31.0105865382388
0.02,0.05,0.015,18.55,28.2173197165546
0.02,0.05,0.02,18.3,23.4897439273936
0.02,0.05,0.025,18.45,19.464860276264
0.02,0.05,0.03,18.25,19.385375349015
0.02,0.05,0.035,18.65,18.1506574781129
0.02,0.05,0.04,18.5,16.9691630359449
0.02,0.05,0.045,19.3,17.5695288286933
0.02,0.05,0.05,19.7,16.0998969525826
0.02,0.06,0,18.9,100
0.02,0.06,0.006,17.45,43.9965010907325
0.02,0.06,0.012,16.15,27.2619522950796
0.02,0.06,0.018,15.6,22.3412786514669
0.02,0.06,0.024,15.55,19.2584883714263
0.02,0.06,0.03,15.35,18.0329912274303
0.02,0.06,0.036,15.4,16.5809196045966
0.02,0.06,0.042,15.65,14.3007216502639
0.02,0.06,0.048,16.4,14.4539818352145
0.02,0.06,0.054,16.7,14.4031626488736
0.02,0.06,0.06,16.6,14.0114005834936
0.02,0.07,0,17.4,100
0.02,0.07,0.007,15.05,40.3533380674538
0.02,0.07,0.014,13.6,24.0837353711939
0.02,0.07,0.021,13.45,19.7798661932663
0.02,0.07,0.028,13.7,16.1636818964219
0.02,0.07,0.035,13.7,13.6170640125924
0.02,0.07,0.042,13.45,14.2530518913697
0.02,0.07,0.049,13.95,13.3318037934259
0.02,0.07,0.056,13.7,12.1671047611526
0.02,0.07,0.063,14.1,11.7236194542042
0.02,0.07,0.07,14.9,11.4666930216812
0.02,0.08,0,16.25,100
0.02,0.08,0.008,13.45,33.8662456467913
0.02,0.08,0.016,12.3,19.4943408672666
0.02,0.08,0.024,12.35,17.1395373906233
0.02,0.08,0.032,12.55,13.8940721107639
0.02,0.08,0.04,12.15,12.1551664878086
0.02,0.08,0.048,11.9,10.8491795107073
0.02,0.08,0.056,12.45,10.9238617916952
0.02,0.08,0.064,12.85,11.0742880640884
0.02,0.08,0.072,12.7,10.3650551520915
0.02,0.08,0.08,12.9,9.32144259885129
0.02,0.09,0,14.95,100
0.02,0.09,0.009,12.2,29.3627835437099
0.02,0.09,0.018,11.7,21.0984008164766
0.02,0.09,0.027,11.05,15.2801091744866
0.02,0.09,0.036,11.05,13.439704989861
0.02,0.09,0.045,10.9,10.9567053218238
0.02,0.09,0.054,10.95,10.4632797485227
0.02,0.09,0.063,11.1,10.0351426931369
0.02,0.09,0.072,11.75,9.30289642599251
0.02,0.09,0.081,11.4,8.32195551476227
0.02,0.09,0.09,11.8,8.12857096187041
0.02,0.1,0,13.95,100
0.02,0.1,0.01,11.35,26.6404727679712
0.02,0.1,0.02,10.35,14.7237931006313
0.02,0.1,0.03,10.2,12.3394818961799
0.02,0.1,0.04,10.2,11.1385981046704
0.02,0.1,0.05,10.35,10.5330702480282
0.02,0.1,0.06,9.9,8.92429992180672
0.02,0.1,0.07,10.1,8.94540229483757
0.02,0.1,0.08,10.25,7.65876135516994
0.02,0.1,0.09,10.5,7.73171131551534
0.02,0.1,0.1,10.85,7.45818953056064
0.025,0.01,0,51.35,100
0.025,0.01,0.001,51.8,83.8531678387631
0.025,0.01,0.002,52.1,79.5974439904496
0.025,0.01,0.003,51.5,72.2788601255141
0.025,0.01,0.004,53.4,69.4221808883549
0.025,0.01,0.005,55.4,64.5288768999821
0.025,0.01,0.006,54.3,65.1125405550929
0.025,0.01,0.007,54.1,61.5012133765903
0.025,0.01,0.008,55.2,60.7272427739716
0.025,0.01,0.009,55,60.547162459543
0.025,0.01,0.01,57,59.8184764443007
0.025,0.02,0,36.75,100
0.025,0.02,0.002,34.3,74.7068259693815
0.025,0.02,0.004,34.15,63.1339406921038
0.025,0.02,0.006,34,53.895681999837
0.025,0.02,0.008,33.95,50.2914776761008
0.025,0.02,0.01,34.15,47.6708525662339
0.025,0.02,0.012,34.65,45.2457735063988
0.025,0.02,0.014,36.55,43.998231506203
0.025,0.02,0.016,36.75,42.7317223597314
0.025,0.02,0.018,36.45,41.4332596196373
0.025,0.02,0.02,37.2,40.812719116391
0.025,0.03,0,29.25,100
0.025,0.03,0.003,26.85,65.7418537251268
0.025,0.03,0.006,26.4,54.5034875798708
0.025,0.03,0.009,25.65,46.661146611492
0.025,0.03,0.012,26.4,39.2351235070824
0.025,0.03,0.015,26.5,35.6516367920484
0.025,0.03,0.018,26.05,34.2895408880124
0.025,0.03,0.021,27.4,32.3072102834253
0.025,0.03,0.024,27,33.9222810668749
0.025,0.03,0.027,27.4,30.2601245411625
0.025,0.03,0.03,27.75,30.6519227412641
0.025,0.04,0,23.65,100
0.025,0.04,0.004,22.5,61.9626082355771
0.025,0.04,0.008,21.2,41.6252078587579
0.025,0.04,0.012,21.5,38.706507535128
0.025,0.04,0.016,20.95,31.4433359004139
0.025,0.04,0.02,21.35,28.2204062651373
0.025,0.04,0.024,21.65,27.9877521656949
0.025,0.04,0.028,21.3,26.0686536566943
0.025,0.04,0.032,21.6,25.8478606674686
0.025,0.04,0.036,22.6,24.4216388765005
0.025,0.04,0.04,22.7,24.4941518063485
0.025,0.05,0,20.5,100
0.025,0.05,0.005,18.35,54.9011309962951
0.025,0.05,0.01,18.55,37.5036163221953
0.025,0.05,0.015,17.9,31.0579584373
0.025,0.05,0.02,17.4,26.9073479578482
0.025,0.05,0.025,17.8,23.7801268802589
0.025,0.05,0.03,17.85,22.5344742444922
0.025,0.05,0.035,18.6,22.4908079736313
0.025,0.05,0.04,18.8,22.0194409846456
0.025,0.05,0.045,18.25,19.7538387137581
0.025,0.05,0.05,18.75,19.7815544112667
0.025,0.06,0,18.15,100
0.025,0.06,0.006,16.6,49.4510584937146
0.025,0.06,0.012,15.25,33.0677288892743
0.025,0.06,0.018,15.65,27.6012357120814
0.025,0.06,0.024,15.55,23.1457543935866
0.025,0.06,0.03,14.9,20.0088955553676
0.025,0.06,0.036,15.45,19.2259421729175
0.025,0.06,0.042,15.75,18.7671786074627
0.025,0.06,0.048,15.6,18.5215353047422
0.025,0.06,0.054,16.2,16.92969447231
0.025,0.06,0.06,16,15.8377491098215
0.025,0.07,0,16.3,100
0.025,0.07,0.007,14.5,40.9172732798317
0.025,0.07,0.014,13.55,30.1195783622244
0.025,0.07,0.021,13.2,23.6426621926667
0.025,0.07,0.028,13.35,18.706779632871
0.025,0.07,0.035,13.5,17.243411398409
0.025,0.07,0.042,13.55,16.2515822933344
0.025,0.07,0.049,14.05,16.7215012803603
0.025,0.07,0.056,13.95,14.1512666280346
0.025,0.07,0.063,14.05,14.4029528020217
0.025,0.07,0.07,14.4,14.0027201184211
0.025,0.08,0,14.95,100
0.025,0.08,0.008,13.05,36.0778713930555
0.025,0.08,0.016,12.4,24.6741032954642
0.025,0.08,0.024,12.05,19.5003004988783
0.025,0.08,0.032,12.05,17.3311853343864
0.025,0.08,0.04,12.5,15.4265402051483
0.025,0.08,0.048,11.85,15.061740908992
0.025,0.08,0.056,12.1,13.506062658017
0.025,0.08,0.064,12.3,12.7296583789838
0.025,0.08,0.072,13.05,12.4827758922225
0.025,0.08,0.08,12.95,11.3902445159431
0.025,0.09,0,14.15,100
0.025,0.09,0.009,11.65,35.7349322984193
0.025,0.09,0.018,10.95,22.2519909608603
0.025,0.09,0.027,11.1,19.8487142361672
0.025,0.09,0.036,10.9,15.8192957061992
0.025,0.09,0.045,10.85,15.7797627045782
0.025,0.09,0.054,10.55,13.1749242670353
