Alpha,P,Q,TimeToComplete,Pure
0.005,0.03,0.027,13.05,2.01790468629524
0.005,0.03,0.03,12.85,3.07725034353773
0.005,0.04,0,15.8,100
0.005,0.04,0.004,11,6.62397165923678
0.005,0.04,0.008,9.45,4.43437091534953
0.005,0.04,0.012,9.65,3.64848580792797
0.005,0.04,0.016,9.15,3.19981554066165
0.005,0.04,0.02,9.5,2.30212465219501
0.005,0.04,0.024,9.45,2.24271260927193
0.005,0.04,0.028,9.5,1.99973239914805
0.005,0.04,0.032,9.75,1.91977268237182
0.005,0.04,0.036,9.3,2.33035639283755
0.005,0.04,0.04,9.9,1.65152312174879
0.005,0.05,0,13.95,100
0.005,0.05,0.005,9.05,7.62460153386382
0.005,0.05,0.01,8.35,2.99288859399968
0.005,0.05,0.015,7.8,2.01456952210911
0.005,0.05,0.02,8.1,2.24625660326325
0.005,0.05,0.025,7.75,1.98626908263411
0.005,0.05,0.03,7.85,1.58172205319735
0.005,0.05,0.035,7.55,1.47756560422949
0.005,0.05,0.04,7.45,1.25131528132218
0.005,0.05,0.045,8.1,1.05149228447891
0.005,0.05,0.05,8.1,1.38294771002114
0.005,0.06,0,12.35,100
0.005,0.06,0.006,7.85,6.89230641445798
0.005,0.06,0.012,6.85,3.87324094873604
0.005,0.06,0.018,6.9,1.88807554162102
0.005,0.06,0.024,6.9,1.35063116426145
0.005,0.06,0.03,6.55,1.55483229672695
0.005,0.06,0.036,6.35,1.1664511567385
0.005,0.06,0.042,6.75,1.67445458908036
0.005,0.06,0.048,6.35,1.08476492361094
0.005,0.06,0.054,6.75,1.34449981192581
0.005,0.06,0.06,6.7,0.884638756612516
0.005,0.07,0,10.7,100
0.005,0.07,0.007,6.95,4.90257702810376
0.005,0.07,0.014,6,2.10213157601767
0.005,0.07,0.021,5.95,1.81250097268424
0.005,0.07,0.028,5.85,1.91454047334904
0.005,0.07,0.035,5.85,1.48957963392659
0.005,0.07,0.042,5.45,1.1469387124812
0.005,0.07,0.049,5.7,0.957652162652563
0.005,0.07,0.056,5.7,0.915307885114414
0.005,0.07,0.063,5.95,0.903660629299357
0.005,0.07,0.07,5.9,0.750596025428296
0.005,0.08,0,10.85,100
0.005,0.08,0.008,6.3,3.51431057589192
0.005,0.08,0.016,5.5,1.66774203507806
0.005,0.08,0.024,5.15,0.899006572931339
0.005,0.08,0.032,5.25,1.11633816606151
0.005,0.08,0.04,5.1,0.890521245394869
0.005,0.08,0.048,5.2,1.26756866645022
0.005,0.08,0.056,4.95,0.706070926955644
0.005,0.08,0.064,5.15,0.590781639582823
0.005,0.08,0.072,5.05,0.592180028299153
0.005,0.08,0.08,5.25,0.560659249230796
0.005,0.09,0,10.2,100
0.005,0.09,0.009,5.65,2.61846565466637
0.005,0.09,0.018,5.25,1.24856413048003
0.005,0.09,0.027,4.9,1.19495601471673
0.005,0.09,0.036,4.75,1.12634216015667
0.005,0.09,0.045,4.7,0.857512959997575
0.005,0.09,0.054,4.75,0.628745397979295
0.005,0.09,0.063,4.8,0.778136977080328
0.005,0.09,0.072,4.75,0.44434938623393
0.005,0.09,0.081,4.6,0.69599662258276
0.005,0.09,0.09,4.5,0.572070439049988
0.005,0.1,0,9.2,100
0.005,0.1,0.01,5.3,2.99910366414005
0.005,0.1,0.02,4.7,1.05454034948125
0.005,0.1,0.03,4.5,0.920262839285124
0.005,0.1,0.04,4.2,0.652160328783765
0.005,0.1,0.05,4.25,0.621079629138733
0.005,0.1,0.06,4.35,0.662717358558653
0.005,0.1,0.07,4.15,0.674346771460936
0.005,0.1,0.08,4.2,0.548164132572101
0.005,0.1,0.09,4.05,0.571613510066923
0.005,0.1,0.1,4.2,0.571290666325762
0.01,0.01,0,37,100
0.01,0.01,0.001,33.65,53.007344665965
0.01,0.01,0.002,32.65,30.6205998824138
0.01,0.01,0.003,33.05,27.1055180582925
0.01,0.01,0.004,31,23.0153399407418
0.01,0.01,0.005,32.45,21.6459886993902
0.01,0.01,0.006,31.65,19.4389408516237
0.01,0.01,0.007,32.15,16.7042421331669
0.01,0.01,0.008,33.35,17.0167646851377
0.01,0.01,0.009,33.7,16.6368217424396
0.01,0.01,0.01,34.55,16.9901626146519
0.01,0.02,0,22.85,100
0.01,0.02,0.002,20.35,35.6730632365022
0.01,0.02,0.004,17.45,17.7705762179062
0.01,0.02,0.006,16.9,14.6885837584041
0.01,0.02,0.008,17.85,11.8905565383876
0.01,0.02,0.01,17.3,11.3246576379455
0.01,0.02,0.012,17.8,9.67981946581752
0.01,0.02,0.014,18.05,9.38855842017482
0.01,0.02,0.016,17.85,8.57891063184496
0.01,0.02,0.018,18.05,8.3676664733918
0.01,0.02,0.02,18.85,8.60117191953071
0.01,0.03,0,17.7,100
0.01,0.03,0.003,13.95,21.6106585002004
0.01,0.03,0.006,12.9,12.7567804925902
0.01,0.03,0.009,11.55,9.12723809044039
0.01,0.03,0.012,12.35,7.12714462862408
0.01,0.03,0.015,12.1,6.78367075882429
0.01,0.03,0.018,12,5.46498749950885
0.01,0.03,0.021,12.15,5.86201922866068
0.01,0.03,0.024,12.7,5.30150231202663
0.01,0.03,0.027,12.55,5.15252054590844
0.01,0.03,0.03,12.75,5.82224945725648
0.01,0.04,0,14.05,100
0.01,0.04,0.004,10.55,13.4761617028137
0.01,0.04,0.008,9.35,7.85455005487388
0.01,0.04,0.012,9.4,6.08331758212538
0.01,0.04,0.016,9.35,5.26074967137787
0.01,0.04,0.02,9.3,4.75568545749863
0.01,0.04,0.024,9.2,4.72851962585275
0.01,0.04,0.028,9.35,4.09782005891778
0.01,0.04,0.032,9.8,4.15516191321023
0.01,0.04,0.036,9.75,3.30901358643865
0.01,0.04,0.04,9.7,4.07205499783965
0.01,0.05,0,12.15,100
0.01,0.05,0.005,8.75,10.0223016750119
0.01,0.05,0.01,8.3,6.42881154926555
0.01,0.05,0.015,7.65,5.54143113377455
0.01,0.05,0.02,7.7,3.92283243123591
0.01,0.05,0.025,7.9,3.17673508740665
0.01,0.05,0.03,7.65,2.96314578251652
0.01,0.05,0.035,7.9,3.04579682828626
0.01,0.05,0.04,8,3.30355823816776
0.01,0.05,0.045,8.15,2.86221907988314
0.01,0.05,0.05,7.8,2.68643506837046
0.01,0.06,0,10.55,100
0.01,0.06,0.006,7.5,9.19223248398709
0.01,0.06,0.012,6.9,5.67518673066088
0.01,0.06,0.018,6.85,4.67888463461766
0.01,0.06,0.024,6.85,3.8265031189812
0.01,0.06,0.03,6.45,2.9781694214844
0.01,0.06,0.036,6.35,2.31982586747193
0.01,0.06,0.042,6.45,2.88892389337197
0.01,0.06,0.048,6.45,2.26832778635524
0.01,0.06,0.054,6.7,2.23170866252175
0.01,0.06,0.06,6.65,2.1434249599939
0.01,0.07,0,10.15,100
0.01,0.07,0.007,6.6,6.64004235392442
0.01,0.07,0.014,6,4.08565724601658
0.01,0.07,0.021,5.85,2.69925380987283
0.01,0.07,0.028,5.8,2.70532713058412
0.01,0.07,0.035,5.6,1.94214830277226
0.01,0.07,0.042,5.6,2.11475048567463
0.01,0.07,0.049,5.6,2.06539700814151
0.01,0.07,0.056,5.6,1.51447359200185
0.01,0.07,0.063,5.8,1.35320889110264
0.01,0.07,0.07,5.65,1.70536673346165
0.01,0.08,0,9.75,100
0.01,0.08,0.008,6.15,5.64216948319533
0.01,0.08,0.016,5.55,3.67351325181568
0.01,0.08,0.024,5.45,2.83551261794615
0.01,0.08,0.032,5.2,2.47382568476249
0.01,0.08,0.04,5.05,2.23638345231156
0.01,0.08,0.048,4.9,1.64485985671824
0.01,0.08,0.056,5.1,1.68217742061172
0.01,0.08,0.064,5.2,2.10542326120325
0.01,0.08,0.072,5.2,1.52382774636947
0.01,0.08,0.08,5.05,1.28680826277245
0.01,0.09,0,8.55,100
0.01,0.09,0.009,5.5,4.67104009986113
0.01,0.09,0.018,5,3.7323183485491
0.01,0.09,0.027,4.8,2.04715750974827
0.01,0.09,0.036,4.75,2.38355468260185
0.01,0.09,0.045,4.6,1.77591756740428
0.01,0.09,0.054,4.6,1.42003923755039
0.01,0.09,0.063,4.65,1.39781387004019
0.01,0.09,0.072,4.7,1.37564791151825
0.01,0.09,0.081,4.7,1.31831369864177
0.01,0.09,0.09,4.65,1.2005201650924
0.01,0.1,0,8,100
0.01,0.1,0.01,5.1,4.74381274558134
0.01,0.1,0.02,4.8,2.82861873584964
0.01,0.1,0.03,4.35,2.36885617979258
0.01,0.1,0.04,4.25,1.85132350163503
0.01,0.1,0.05,4.4,1.67789216403786
0.01,0.1,0.06,4.4,1.33743790092342
0.01,0.1,0.07,4.3,1.17619715893669
0.01,0.1,0.08,4.2,0.990427460832061
0.01,0.1,0.09,4.1,0.883272928385433
0.01,0.1,0.1,4.25,1.03606285555122
0.015,0.01,0,34.15,100
0.015,0.01,0.001,30.6,54.6197241600437
0.015,0.01,0.002,30.1,42.0555662719741
0.015,0.01,0.003,30.3,37.3564315158993
0.015,0.01,0.004,30.1,30.6918690596062
0.015,0.01,0.005,30,30.8993117286961
0.015,0.01,0.006,29.7,25.8597857302242
0.015,0.01,0.007,31.3,23.7266818046035
0.015,0.01,0.008,31.25,25.3239333709917
0.015,0.01,0.009,33.1,25.143471855362
0.015,0.01,0.01,33.45,24.0199177757643
0.015,0.02,0,20.45,100
0.015,0.02,0.002,17.2,34.2844099911806
0.015,0.02,0.004,17.5,26.3912350155457
0.015,0.02,0.006,16.95,21.2034959122338
0.015,0.02,0.008,15.75,15.6873928286845
0.015,0.02,0.01,17.05,15.3671760219484
0.015,0.02,0.012,17.75,15.3631673519455
0.015,0.02,0.014,17.6,13.2034989544751
0.015,0.02,0.016,17.55,13.032742393513
0.015,0.02,0.018,17.65,12.3486077498162
0.015,0.02,0.02,18.6,12.7679863869694
0.015,0.03,0,15.15,100
0.015,0.03,0.003,12.1,27.8781201636753
0.015,0.03,0.006,12.6,15.3847667569254
0.015,0.03,0.009,11.5,12.7099278555782
0.015,0.03,0.012,11.85,11.0999478188003
0.015,0.03,0.015,11.8,9.06531876954609
0.015,0.03,0.018,11.4,9.19264080467262
0.015,0.03,0.021,12.35,8.71362852681237
0.015,0.03,0.024,12.25,8.18130389051649
0.015,0.03,0.027,12.4,7.94917979050721
0.015,0.03,0.03,12.15,7.38317385287877
0.015,0.04,0,12.8,100
0.015,0.04,0.004,10.8,29.8742910351707
0.015,0.04,0.008,9.35,13.7337041032671
0.015,0.04,0.012,9.45,10.4774108884352
0.015,0.04,0.016,9.05,7.51324654534837
0.015,0.04,0.02,9.35,7.31358784698545
0.015,0.04,0.024,8.95,6.56842471883298
0.015,0.04,0.028,9.5,6.03890642697829
0.015,0.04,0.032,9.55,5.1836413102343
0.015,0.04,0.036,9.2,4.94155725789307
0.015,0.04,0.04,9.4,5.15789459878
0.015,0.05,0,11.25,100
0.015,0.05,0.005,8.75,17.9695914459293
0.015,0.05,0.01,8.15,8.92751207063624
0.015,0.05,0.015,7.9,6.9128597958305
0.015,0.05,0.02,7.8,6.79370609548047
0.015,0.05,0.025,7.7,6.01826489240752
0.015,0.05,0.03,7.65,4.46737319717779
0.015,0.05,0.035,7.6,4.58747757098889
0.015,0.05,0.04,7.55,3.82561597414978
0.015,0.05,0.045,7.85,4.25342842651017
0.015,0.05,0.05,7.8,3.67796816776131
0.015,0.06,0,10.4,100
0.015,0.06,0.006,7.55,13.7388881824952
0.015,0.06,0.012,6.9,9.40763604193939
0.015,0.06,0.018,6.8,5.96305105359833
0.015,0.06,0.024,6.55,5.32707707714053
0.015,0.06,0.03,6.45,3.68571301577522
0.015,0.06,0.036,6.55,3.60965346067506
0.015,0.06,0.042,6.5,3.79519291890313
0.015,0.06,0.048,6.45,2.97962222142043
0.015,0.06,0.054,6.7,2.92065873647361
0.015,0.06,0.06,6.6,3.18271653520473
0.015,0.07,0,9.45,100
0.015,0.07,0.007,6.65,9.99827242134228
0.015,0.07,0.014,6.1,6.5466929878403
0.015,0.07,0.021,5.8,5.16861085987818
0.015,0.07,0.028,5.95,4.60579111494391
0.015,0.07,0.035,5.8,3.55513725849031
0.015,0.07,0.042,5.65,3.01588270679221
0.015,0.07,0.049,5.9,3.13056850336157
0.015,0.07,0.056,5.5,2.7303929996283
0.015,0.07,0.063,5.45,2.36065499288618
0.015,0.07,0.07,5.8,2.25950387483622
0.015,0.08,0,8.8,100
0.015,0.08,0.008,6.15,11.2375836934188
0.015,0.08,0.016,5.75,4.98281335640409
0.015,0.08,0.024,5.15,3.9806033320464
0.015,0.08,0.032,4.95,3.00134677586324
0.015,0.08,0.04,5.05,3.17057644148642
0.015,0.08,0.048,5.1,2.84660742744642
0.015,0.08,0.056,5.25,2.25412409570931
0.015,0.08,0.064,5.05,2.36685543577818
0.015,0.08,0.072,5.1,2.49404548277623
0.015,0.08,0.08,5.15,1.87849402089726
0.015,0.09,0,7.95,100
0.015,0.09,0.009,5.5,7.55350513098257
0.015,0.09,0.018,5.1,4.76283524922955
0.015,0.09,0.027,4.6,3.04664977062282
0.015,0.09,0.036,4.55,2.69199513731383
0.015,0.09,0.045,4.6,2.51100839072787
0.015,0.09,0.054,4.7,2.37034384585894
0.015,0.09,0.063,4.55,2.42036497003234
0.015,0.09,0.072,4.75,1.95953507674005
0.015,0.09,0.081,4.65,1.46890603606122
0.015,0.09,0.09,4.5,1.47463365147548
0.015,0.1,0,7.4,100
0.015,0.1,0.01,5,8.59733869020331
0.015,0.1,0.02,4.75,3.94557876056983
0.015,0.1,0.03,4.35,3.70597969757513
0.015,0.1,0.04,4.5,2.09986905507096
0.015,0.1,0.05,4.1,2.07570702591651
0.015,0.1,0.06,4.15,1.91829547878595
0.015,0.1,0.07,4.3,1.60986514631655
0.015,0.1,0.08,4.15,1.75262739644349
0.015,0.1,0.09,4.25,1.33306789908424
0.015,0.1,0.1,4.15,1.48720626683134
0.02,0.01,0,30.7,100
0.02,0.01,0.001,28.35,58.6105597313896
0.02,0.01,0.002,28.3,50.4768864591895
0.02,0.01,0.003,28.5,42.4141687084215
0.02,0.01,0.004,28.6,36.9675969472583
0.02,0.01,0.005,28.45,32.5367995259806
0.02,0.01,0.006,29,31.6267100002582
0.02,0.01,0.007,30.2,29.6217950993552
0.02,0.01,0.008,30.6,31.0582499100984
0.02,0.01,0.009,31.45,28.4230692452185
0.02,0.01,0.01,31.9,30.0705907897863
0.02,0.02,0,19.8,100
0.02,0.02,0.002,17.6,39.4001548378615
0.02,0.02,0.004,17.05,30.4263660775062
0.02,0.02,0.006,16.5,26.5996919323156
0.02,0.02,0.008,15.8,21.6401653695507
0.02,0.02,0.01,16.8,21.2203208278824
0.02,0.02,0.012,16.45,16.2511751776808
0.02,0.02,0.014,16.7,17.4367122002402
0.02,0.02,0.016,16.8,16.1129123274081
0.02,0.02,0.018,16.8,14.0170257455266
0.02,0.02,0.02,17.7,15.6269558442379
0.02,0.03,0,14.85,100
0.02,0.03,0.003,13.1,34.8764844769256
0.02,0.03,0.006,12.3,19.0020538819595
0.02,0.03,0.009,11.45,15.600578088354
0.02,0.03,0.012,11.4,14.5460477592095
0.02,0.03,0.015,12,13.4580045681068
0.02,0.03,0.018,11.3,10.9377256344311
0.02,0.03,0.021,12.15,11.6986047822947
0.02,0.03,0.024,12.05,11.8440079368092
0.02,0.03,0.027,12.6,10.8683426662967
0.02,0.03,0.03,12,10.3672048518561
0.02,0.04,0,12.5,100
0.02,0.04,0.004,10,23.2966780155909
0.02,0.04,0.008,9.7,14.7762913036593
0.02,0.04,0.012,9.15,11.9968911706994
0.02,0.04,0.016,9.3,11.6415417810624
0.02,0.04,0.02,8.55,7.24699486140797
0.02,0.04,0.024,9.15,8.17088443715999
0.02,0.04,0.028,9.15,7.40565327148844
0.02,0.04,0.032,9.2,7.81198690124234
0.02,0.04,0.036,9.35,7.46338812308596
0.02,0.04,0.04,9.45,6.62101630603059
0.02,0.05,0,10.75,100
0.02,0.05,0.005,8.4,19.2277470902841
0.02,0.05,0.01,7.6,12.3806032296459
0.02,0.05,0.015,7.7,10.2502985170998
0.02,0.05,0.02,7.25,8.31972112511981
0.02,0.05,0.025,7.5,6.8549282651238
0.02,0.05,0.03,7.25,6.53795069670981
0.02,0.05,0.035,7.5,6.18880397288187
0.02,0.05,0.04,7.7,6.17216784383602
0.02,0.05,0.045,7.5,5.85219557312934
0.02,0.05,0.05,7.6,5.07731112119777
0.02,0.06,0,9.4,100
0.02,0.06,0.006,7.25,21.2017831979869
0.02,0.06,0.012,6.95,13.0122112897565
0.02,0.06,0.018,6.8,9.75534146215262
0.02,0.06,0.024,6.3,7.30946029830427
0.02,0.06,0.03,6.3,5.59459392897238
0.02,0.06,0.036,6.45,5.15760035350426
0.02,0.06,0.042,6.65,4.94332748808458
0.02,0.06,0.048,6.6,4.62559045623475
0.02,0.06,0.054,6.65,4.48601487136566
0.02,0.06,0.06,6.65,4.31649339281333
0.02,0.07,0,8.8,100
0.02,0.07,0.007,6.7,15.4252255454584
0.02,0.07,0.014,6,9.47876604206995
0.02,0.07,0.021,5.7,6.32949360770388
0.02,0.07,0.028,5.65,5.15161835123306
0.02,0.07,0.035,5.65,4.24047404747313
0.02,0.07,0.042,5.8,3.88814736882636
0.02,0.07,0.049,5.5,4.02652538352802
0.02,0.07,0.056,5.8,3.93351296210753
0.02,0.07,0.063,5.75,3.7433232958755
0.02,0.07,0.07,5.8,3.29188153398187
0.02,0.08,0,8.3,100
0.02,0.08,0.008,6.05,13.8671542521616
0.02,0.08,0.016,5.65,9.06281774495696
0.02,0.08,0.024,5.05,5.39582137078104
0.02,0.08,0.032,5.15,4.93492391741009
0.02,0.08,0.04,5.25,4.01449475795636
0.02,0.08,0.048,5.1,3.72750270941726
0.02,0.08,0.056,4.9,3.10259783347042
0.02,0.08,0.064,5.2,2.90787345256116
0.02,0.08,0.072,5.1,3.64730751540027
0.02,0.08,0.08,5.25,2.77177109123857
0.02,0.09,0,7.45,100
0.02,0.09,0.009,5.35,13.0195671926002
0.02,0.09,0.018,4.9,6.46893289594824
0.02,0.09,0.027,4.8,4.331985292152
0.02,0.09,0.036,4.7,3.95436344164639
0.02,0.09,0.045,4.55,2.68539738317477
0.02,0.09,0.054,4.65,2.99515084944252
0.02,0.09,0.063,4.55,2.70417823331336
0.02,0.09,0.072,4.55,2.72847042674537
0.02,0.09,0.081,4.7,2.6703855140713
0.02,0.09,0.09,4.5,2.15970104885482
0.02,0.1,0,7.35,100
0.02,0.1,0.01,5.1,9.34745579179508
0.02,0.1,0.02,4.65,5.24132336459779
0.02,0.1,0.03,4.35,3.83037775387214
0.02,0.1,0.04,4.4,3.10568603115014
0.02,0.1,0.05,4,2.42257033313215
0.02,0.1,0.06,4.15,2.59596281388012
0.02,0.1,0.07,3.95,1.83294179355113
0.02,0.1,0.08,4.3,1.92193075359479
0.02,0.1,0.09,4,1.78219641595908
0.02,0.1,0.1,4.05,2.15950120959629
0.025,0.01,0,28.7,100
0.025,0.01,0.001,27.35,63.2477955077784
0.025,0.01,0.002,27.1,53.1471615590622
0.025,0.01,0.003,27.55,47.9992259119589
0.025,0.01,0.004,26.8,40.8273290880625
0.025,0.01,0.005,28.15,40.9515234927349
0.025,0.01,0.006,28.6,38.6099496277974
0.025,0.01,0.007,28.05,35.4426955716419
0.025,0.01,0.008,28.95,34.6139341988427
0.025,0.01,0.009,27.95,31.7759353441627
0.025,0.01,0.01,30.15,33.7523355242032
0.025,0.02,0,18.35,100
0.025,0.02,0.002,17.05,57.7716662364004
0.025,0.02,0.004,15.85,32.7318589624286
0.025,0.02,0.006,15.3,32.616507369597
0.025,0.02,0.008,16.15,28.5297870108666
0.025,0.02,0.01,16.45,21.6220221918965
0.025,0.02,0.012,16.15,20.1315501987175
0.025,0.02,0.014,16.95,20.1863289668928
0.025,0.02,0.016,17.25,20.1502029063009
0.025,0.02,0.018,16.6,17.5874724384679
0.025,0.02,0.02,16.55,18.0743238746062
0.025,0.03,0,14.4,100
0.025,0.03,0.003,12.25,35.5236313776433
0.025,0.03,0.006,11.3,22.2323791245145
0.025,0.03,0.009,11.1,19.2408984332101
0.025,0.03,0.012,11.4,18.5438088704183
0.025,0.03,0.015,11.7,13.5920503110767
0.025,0.03,0.018,12.1,14.542382725116
0.025,0.03,0.021,11.7,15.4090164684456
0.025,0.03,0.024,11.75,12.8806173865665
0.025,0.03,0.027,11.85,12.6155757200678
0.025,0.03,0.03,12.1,12.5326677850029
0.025,0.04,0,11.65,100
0.025,0.04,0.004,10.1,35.484169824164
0.025,0.04,0.008,9.25,20.2296166570938
0.025,0.04,0.012,9,15.3229163468811
0.025,0.04,0.016,9.2,12.698912053173
0.025,0.04,0.02,8.8,10.8994277344628
0.025,0.04,0.024,8.75,10.0756547865814
0.025,0.04,0.028,9.1,11.5385297863558
0.025,0.04,0.032,9.15,9.33882331289943
0.025,0.04,0.036,9.35,8.40659939078062
0.025,0.04,0.04,9.4,8.85840365473305
0.025,0.05,0,10.5,100
0.025,0.05,0.005,8.4,25.7898765826737
0.025,0.05,0.01,8,15.8928406587244
0.025,0.05,0.015,7.3,13.3302606317652
0.025,0.05,0.02,7.25,11.3686771335583
0.025,0.05,0.025,7.55,8.8329545721041
0.025,0.05,0.03,7.2,7.19645339033915
0.025,0.05,0.035,7.5,7.93298196796216
0.025,0.05,0.04,7.75,7.68687418453966
0.025,0.05,0.045,7.65,7.31853245283022
0.025,0.05,0.05,7.75,6.68537563394725
0.025,0.06,0,9.1,100
0.025,0.06,0.006,7.25,17.2433519942262
0.025,0.06,0.012,6.65,13.7181908929875
0.025,0.06,0.018,6.4,9.30880634758299
0.025,0.06,0.024,6.3,7.64924322200871
0.025,0.06,0.03,6.35,6.57950109168035
0.025,0.06,0.036,6.35,6.95792232196237
0.025,0.06,0.042,6.5,5.31094703507126
0.025,0.06,0.048,6.55,6.27280034248735
0.025,0.06,0.054,6.8,5.2407461431202
0.025,0.06,0.06,6.7,5.02531782624907
0.025,0.07,0,8.55,100
0.025,0.07,0.007,6.6,18.6464610371304
0.025,0.07,0.014,5.8,8.35197076047215
0.025,0.07,0.021,5.8,7.81842723652074
0.025,0.07,0.028,5.65,6.71610854156673
0.025,0.07,0.035,5.75,6.19027639311801
0.025,0.07,0.042,5.65,5.54311926580175
0.025,0.07,0.049,5.45,4.99034187151395
0.025,0.07,0.056,5.4,4.20206059531938
0.025,0.07,0.063,5.65,4.32209847966224
0.025,0.07,0.07,5.65,4.17690771200114
0.025,0.08,0,8.2,100
0.025,0.08,0.008,5.9,18.2470188538143
0.025,0.08,0.016,5.4,7.87283176332475
0.025,0.08,0.024,5.45,8.22974513492472
0.025,0.08,0.032,5.05,4.80229077294315
0.025,0.08,0.04,4.95,4.58873969104708
0.025,0.08,0.048,5,4.008140119668
0.025,0.08,0.056,5.1,4.01618698296273
0.025,0.08,0.064,5.1,3.41415821695228
0.025,0.08,0.072,5.2,3.81356725495388
0.025,0.08,0.08,4.95,3.3722340360492
0.025,0.09,0,7.55,100
0.025,0.09,0.009,5.4,10.8127185234544
0.025,0.09,0.018,4.8,8.56348589642388
0.025,0.09,0.027,4.7,5.05512665828132
0.025,0.09,0.036,4.55,4.89621296877013
