Alpha,P,Q,TimeToComplete,Pure
0.01,0.01,0.01,26.9,12.2745537073793
0.01,0.02,0,20.05,100
0.01,0.02,0.002,15.6,23.9602226064565
0.01,0.02,0.004,14.75,14.5563350370254
0.01,0.02,0.006,14.2,11.0162439326812
0.01,0.02,0.008,15,10.9217272720187
0.01,0.02,0.01,14.3,7.81517642485837
0.01,0.02,0.012,13.9,7.22206260325825
0.01,0.02,0.014,14.65,7.38585317578952
0.01,0.02,0.016,13.65,5.98755769661025
0.01,0.02,0.018,14.55,6.602233825584
0.01,0.02,0.02,15.05,6.70796712644272
0.01,0.03,0,15.5,100
0.01,0.03,0.003,11.4,14.90560674069
0.01,0.03,0.006,10,8.66262784669727
0.01,0.03,0.009,10.15,6.30823547751391
0.01,0.03,0.012,9.5,5.08565917862713
0.01,0.03,0.015,9.8,4.52099839836544
0.01,0.03,0.018,9.7,4.44290890114708
0.01,0.03,0.021,9.9,4.65616625937053
0.01,0.03,0.024,10.05,4.28060058676269
0.01,0.03,0.027,10.2,4.53289579036111
0.01,0.03,0.03,9.85,3.31047003037478
0.01,0.04,0,12.6,100
0.01,0.04,0.004,8.65,10.5894786107878
0.01,0.04,0.008,8.1,6.38726041267677
0.01,0.04,0.012,8.15,5.65307371030258
0.01,0.04,0.016,7.4,5.20010674261669
0.01,0.04,0.02,7.4,3.70920855842382
0.01,0.04,0.024,7.85,3.62925585938975
0.01,0.04,0.028,7.6,3.21487493232083
0.01,0.04,0.032,7.95,2.75745636597213
0.01,0.04,0.036,7.7,2.97042393727801
0.01,0.04,0.04,7.95,2.88524457184234
0.01,0.05,0,10.55,100
0.01,0.05,0.005,7.8,8.31103066838837
0.01,0.05,0.01,6.55,4.87664174097723
0.01,0.05,0.015,6.45,4.0507016075006
0.01,0.05,0.02,6.3,2.91260494526625
0.01,0.05,0.025,6.2,2.21347588133165
0.01,0.05,0.03,6.05,1.86512492739447
0.01,0.05,0.035,6.5,2.27684980863637
0.01,0.05,0.04,6.4,2.22194767398704
0.01,0.05,0.045,6.2,1.61142580074163
0.01,0.05,0.05,6.35,2.47577889395255
0.01,0.06,0,9.8,100
0.01,0.06,0.006,6.2,5.78512905098106
0.01,0.06,0.012,5.85,3.73916368811645
0.01,0.06,0.018,5.75,3.62695619038803
0.01,0.06,0.024,5.25,2.28149003105703
0.01,0.06,0.03,5.2,2.29403923290065
0.01,0.06,0.036,5.4,1.81180366164862
0.01,0.06,0.042,5.35,1.5266642975592
0.01,0.06,0.048,5.25,1.63211168887505
0.01,0.06,0.054,5.55,1.79208290343538
0.01,0.06,0.06,5.25,1.30189828771894
0.01,0.07,0,8.9,100
0.01,0.07,0.007,5.6,7.19531793895797
0.01,0.07,0.014,5.15,3.90344094497698
0.01,0.07,0.021,4.65,2.26858584483137
0.01,0.07,0.028,4.95,2.13391475936798
0.01,0.07,0.035,4.95,2.05740146644329
0.01,0.07,0.042,4.5,1.42051620965609
0.01,0.07,0.049,4.55,1.44481017655365
0.01,0.07,0.056,4.8,1.37647346918501
0.01,0.07,0.063,4.55,1.17084788837623
0.01,0.07,0.07,4.65,0.955572213905986
0.01,0.08,0,8.15,100
0.01,0.08,0.008,4.9,4.21049740410709
0.01,0.08,0.016,4.7,2.22378009909633
0.01,0.08,0.024,4.4,1.65153946304494
0.01,0.08,0.032,4.2,1.54305108493974
0.01,0.08,0.04,4.1,1.28201512877211
0.01,0.08,0.048,4.3,1.34061731877963
0.01,0.08,0.056,4.2,1.35732173686911
0.01,0.08,0.064,4.1,1.21051897860381
0.01,0.08,0.072,3.9,1.05963096116549
0.01,0.08,0.08,4.15,0.984489735755996
0.01,0.09,0,7.65,100
0.01,0.09,0.009,4.8,4.45865265459381
0.01,0.09,0.018,4.3,1.88766693667535
0.01,0.09,0.027,4.1,1.85342216821526
0.01,0.09,0.036,3.9,1.4632321114334
0.01,0.09,0.045,3.85,1.11927112524971
0.01,0.09,0.054,3.9,0.907851497232002
0.01,0.09,0.063,4,1.03907985454228
0.01,0.09,0.072,3.9,1.11309479567827
0.01,0.09,0.081,3.95,0.763277288456031
0.01,0.09,0.09,3.75,0.601156099354965
0.01,0.1,0,7.5,100
0.01,0.1,0.01,4.4,3.06384612771549
0.01,0.1,0.02,4,2.2896899611527
0.01,0.1,0.03,3.7,1.60576035296341
0.01,0.1,0.04,3.65,1.19257792762733
0.01,0.1,0.05,3.6,0.853728889074445
0.01,0.1,0.06,3.6,0.906271624844404
0.01,0.1,0.07,3.45,0.680143699805151
0.01,0.1,0.08,3.4,0.774011405196437
0.01,0.1,0.09,3.55,0.771201093872703
0.01,0.1,0.1,3.3,0.443918927799463
0.015,0.01,0,28.5,100
0.015,0.01,0.001,26,55.2828843905878
0.015,0.01,0.002,24.85,36.3146391588684
0.015,0.01,0.003,24.9,27.5176186837868
0.015,0.01,0.004,24.45,21.9129038114695
0.015,0.01,0.005,24.25,21.8971584457067
0.015,0.01,0.006,24.7,23.7008534144632
0.015,0.01,0.007,26.1,21.3521762644679
0.015,0.01,0.008,26.95,20.7855921588537
0.015,0.01,0.009,26.1,18.5965679439841
0.015,0.01,0.01,26.5,20.9620429570427
0.015,0.02,0,17.7,100
0.015,0.02,0.002,15.8,36.3502365079088
0.015,0.02,0.004,14.15,20.6417642758005
0.015,0.02,0.006,13.25,14.7091134386252
0.015,0.02,0.008,13.7,13.0097600150121
0.015,0.02,0.01,14,12.5406956120499
0.015,0.02,0.012,14.35,10.5373280173585
0.015,0.02,0.014,14.5,9.83116520803711
0.015,0.02,0.016,14.3,10.6873694947834
0.015,0.02,0.018,14.4,9.67065007726984
0.015,0.02,0.02,14.6,8.58248555452395
0.015,0.03,0,13.9,100
0.015,0.03,0.003,10.7,17.5424870329172
0.015,0.03,0.006,9.95,14.658473432862
0.015,0.03,0.009,9.75,7.7745186972953
0.015,0.03,0.012,9.75,7.75433779035331
0.015,0.03,0.015,9.5,8.64595703427507
0.015,0.03,0.018,10,6.09868650476838
0.015,0.03,0.021,9.95,6.43515852694052
0.015,0.03,0.024,10.05,6.10615774254052
0.015,0.03,0.027,9.75,5.83818278506483
0.015,0.03,0.03,10.3,6.46229201912462
0.015,0.04,0,11.75,100
0.015,0.04,0.004,8.1,15.3436833770204
0.015,0.04,0.008,8.5,12.2131751051194
0.015,0.04,0.012,7.9,7.16406474995755
0.015,0.04,0.016,7.45,5.22442782147903
0.015,0.04,0.02,7.7,4.81702642727626
0.015,0.04,0.024,7.2,4.31335194133545
0.015,0.04,0.028,7.2,3.57496150574144
0.015,0.04,0.032,7.45,4.58219943662076
0.015,0.04,0.036,7.55,4.02066918433431
0.015,0.04,0.04,7.7,4.09789493747929
0.015,0.05,0,9.7,100
0.015,0.05,0.005,7,9.9416771332289
0.015,0.05,0.01,6.6,7.34251980887208
0.015,0.05,0.015,6.1,4.09245755188402
0.015,0.05,0.02,6.15,4.34491281822979
0.015,0.05,0.025,6.35,4.47489089795355
0.015,0.05,0.03,6.35,3.87115007695157
0.015,0.05,0.035,6.25,3.01737967369442
0.015,0.05,0.04,6.15,3.63141208304062
0.015,0.05,0.045,6.5,3.50536072726501
0.015,0.05,0.05,6.45,2.97586221363131
0.015,0.06,0,9.15,100
0.015,0.06,0.006,6.1,12.8131851915964
0.015,0.06,0.012,5.8,9.05052722526786
0.015,0.06,0.018,5.6,4.72975369833247
0.015,0.06,0.024,5.55,3.01016709548822
0.015,0.06,0.03,5.05,2.80554518737781
0.015,0.06,0.036,5.25,3.20166396346437
0.015,0.06,0.042,5.45,2.72019490700762
0.015,0.06,0.048,5.4,2.84905476273782
0.015,0.06,0.054,5.25,2.15595444408542
0.015,0.06,0.06,5.35,2.317216017416
0.015,0.07,0,8.1,100
0.015,0.07,0.007,5.8,11.9842283245208
0.015,0.07,0.014,5.2,4.86728540436613
0.015,0.07,0.021,4.8,3.33089864060695
0.015,0.07,0.028,4.85,2.9785873112598
0.015,0.07,0.035,4.85,2.40097785195839
0.015,0.07,0.042,4.45,2.24701507669151
0.015,0.07,0.049,4.7,2.14941970750965
0.015,0.07,0.056,4.6,1.71942792318929
0.015,0.07,0.063,4.65,1.61461864294882
0.015,0.07,0.07,4.65,1.89176703162313
0.015,0.08,0,7.8,100
0.015,0.08,0.008,5.2,8.52623985742846
0.015,0.08,0.016,4.5,3.85027700455966
0.015,0.08,0.024,4.4,2.50850016885432
0.015,0.08,0.032,4.15,2.62529338378407
0.015,0.08,0.04,4.1,1.9168546531244
0.015,0.08,0.048,4.2,1.71708025493091
0.015,0.08,0.056,4.05,1.61513092062499
0.015,0.08,0.064,4.05,1.70271355691977
0.015,0.08,0.072,4.15,1.36048707911641
0.015,0.08,0.08,4.2,1.1765045005867
0.015,0.09,0,7.35,100
0.015,0.09,0.009,4.65,6.26032812600387
0.015,0.09,0.018,4.25,3.44880160416111
0.015,0.09,0.027,4.05,2.61662848618566
0.015,0.09,0.036,3.85,1.84596123708424
0.015,0.09,0.045,3.85,1.57105622029115
0.015,0.09,0.054,3.95,1.90368798202349
0.015,0.09,0.063,3.9,1.55163564892282
0.015,0.09,0.072,3.85,1.40637595550791
0.015,0.09,0.081,3.85,0.94959796543626
0.015,0.09,0.09,4,1.17482946745764
0.015,0.1,0,6.75,100
0.015,0.1,0.01,4.2,5.19056228938509
0.015,0.1,0.02,4.05,3.26434012984665
0.015,0.1,0.03,3.8,2.6318720181293
0.015,0.1,0.04,3.55,1.90019814999997
0.015,0.1,0.05,3.6,1.65132019495013
0.015,0.1,0.06,3.55,1.35950493569079
0.015,0.1,0.07,3.45,1.17258130857959
0.015,0.1,0.08,3.5,1.26671593893961
0.015,0.1,0.09,3.45,1.29200134828251
0.015,0.1,0.1,3.3,0.642575304049189
0.02,0.01,0,26.6,100
0.02,0.01,0.001,24.4,54.757409047984
0.02,0.01,0.002,23.5,44.3127129448525
0.02,0.01,0.003,23.85,34.6099588036856
0.02,0.01,0.004,23.05,31.3268658017178
0.02,0.01,0.005,24.35,28.6703969606821
0.02,0.01,0.006,24.65,26.7650397160129
0.02,0.01,0.007,24.15,27.7863891576326
0.02,0.01,0.008,25.5,25.3956179566152
0.02,0.01,0.009,25.35,23.5978493806481
0.02,0.01,0.01,26,24.0439849297801
0.02,0.02,0,17.45,100
0.02,0.02,0.002,14.5,37.8824004745564
0.02,0.02,0.004,14.25,25.2283125124961
0.02,0.02,0.006,13.2,18.4780835494944
0.02,0.02,0.008,13.5,16.4403527129727
0.02,0.02,0.01,13.35,16.5500388885805
0.02,0.02,0.012,13.4,13.6496058008747
0.02,0.02,0.014,13.75,13.3209343849899
0.02,0.02,0.016,14.1,12.8782982265075
0.02,0.02,0.018,13.9,11.4683258555994
0.02,0.02,0.02,14.25,13.3227410999203
0.02,0.03,0,12.85,100
0.02,0.03,0.003,10.6,28.8917579381568
0.02,0.03,0.006,9.7,18.5905654976062
0.02,0.03,0.009,9.5,13.7726616259634
0.02,0.03,0.012,9.7,12.669489686607
0.02,0.03,0.015,9.3,9.59422264905392
0.02,0.03,0.018,9.35,9.73351315441301
0.02,0.03,0.021,9.85,8.60962320943652
0.02,0.03,0.024,9.65,8.88835517882828
0.02,0.03,0.027,9.65,7.43745723601761
0.02,0.03,0.03,9.9,7.7330759291907
0.02,0.04,0,10.8,100
0.02,0.04,0.004,8.3,19.0995727786029
0.02,0.04,0.008,7.85,10.1907416547234
0.02,0.04,0.012,7.55,9.62924326428896
0.02,0.04,0.016,7.2,6.83528159188881
0.02,0.04,0.02,7.6,6.83531286265954
0.02,0.04,0.024,7.3,6.5721299410919
0.02,0.04,0.028,7.55,5.74522299907955
0.02,0.04,0.032,7.65,6.0634230172943
0.02,0.04,0.036,7.55,5.31242002129672
0.02,0.04,0.04,7.6,5.04910817134936
0.02,0.05,0,9.8,100
0.02,0.05,0.005,7.1,17.8699497360952
0.02,0.05,0.01,6.35,10.1873026615203
0.02,0.05,0.015,6.35,7.92612611532771
0.02,0.05,0.02,5.95,6.02320735794287
0.02,0.05,0.025,6.1,4.97176581534307
0.02,0.05,0.03,6.1,5.10572175919219
0.02,0.05,0.035,6.25,4.55187143748917
0.02,0.05,0.04,5.95,4.10306763662178
0.02,0.05,0.045,6.3,4.22238938572107
0.02,0.05,0.05,6.35,4.66170515193518
0.02,0.06,0,8.5,100
0.02,0.06,0.006,6.15,11.6528870166993
0.02,0.06,0.012,5.65,6.74514147713705
0.02,0.06,0.018,5.3,5.38200170220732
0.02,0.06,0.024,5.35,4.44007583591365
0.02,0.06,0.03,5.2,3.80697404971173
0.02,0.06,0.036,5.1,3.95021100293043
0.02,0.06,0.042,5.3,3.78611893776019
0.02,0.06,0.048,5.45,4.1744927558447
0.02,0.06,0.054,5.6,3.41080563827404
0.02,0.06,0.06,5.2,2.81015159519556
0.02,0.07,0,7.7,100
0.02,0.07,0.007,5.7,11.6246462599958
0.02,0.07,0.014,5.2,5.87543190214937
0.02,0.07,0.021,4.9,5.61689504312774
0.02,0.07,0.028,5,4.0026522360199
0.02,0.07,0.035,4.75,3.57379214056315
0.02,0.07,0.042,4.35,3.11526662399077
0.02,0.07,0.049,4.75,2.88573577015997
0.02,0.07,0.056,4.5,2.40216116187664
0.02,0.07,0.063,4.5,2.43840397613711
0.02,0.07,0.07,4.5,2.69721069312959
0.02,0.08,0,7.3,100
0.02,0.08,0.008,5.2,8.69170144128566
0.02,0.08,0.016,4.45,4.90292879247549
0.02,0.08,0.024,4.25,4.60144332417076
0.02,0.08,0.032,4.15,2.87392479758437
0.02,0.08,0.04,4.35,2.78656852111009
0.02,0.08,0.048,4.45,3.04346421318976
0.02,0.08,0.056,4.05,2.36907509184998
0.02,0.08,0.064,4,2.08866689408368
0.02,0.08,0.072,4.1,1.82971279056486
0.02,0.08,0.08,4.1,1.77738019851632
0.02,0.09,0,6.75,100
0.02,0.09,0.009,4.7,10.9949868824466
0.02,0.09,0.018,4.3,4.82081812057086
0.02,0.09,0.027,4.05,3.08380236790285
0.02,0.09,0.036,4,3.96012076462796
0.02,0.09,0.045,3.75,2.20826145770549
0.02,0.09,0.054,4.05,2.52672916665311
0.02,0.09,0.063,3.65,2.0295592330744
0.02,0.09,0.072,3.65,1.7300909538969
0.02,0.09,0.081,3.8,1.81681475905924
0.02,0.09,0.09,3.8,1.70861450646846
0.02,0.1,0,6.4,100
0.02,0.1,0.01,4.2,6.13679521616669
0.02,0.1,0.02,3.85,4.26991777274526
0.02,0.1,0.03,3.75,2.85502341537314
0.02,0.1,0.04,3.4,1.97326092660139
0.02,0.1,0.05,3.5,1.83852525195509
0.02,0.1,0.06,3.5,1.87259392051933
0.02,0.1,0.07,3.6,1.89651371386572
0.02,0.1,0.08,3.2,1.42941960314196
0.02,0.1,0.09,3.25,1.13213084436785
0.02,0.1,0.1,3.2,1.29915727607349
0.025,0.01,0,25.75,100
0.025,0.01,0.001,23.05,60.9923028204343
0.025,0.01,0.002,23.15,49.8316594046008
0.025,0.01,0.003,22.25,37.0604201966142
0.025,0.01,0.004,23.55,37.0492480776074
0.025,0.01,0.005,22.9,33.9434767422563
0.025,0.01,0.006,22.9,30.2161197579716
0.025,0.01,0.007,23.95,30.7393374892494
0.025,0.01,0.008,23.9,28.4349883795776
0.025,0.01,0.009,24.55,27.5416391448792
0.025,0.01,0.01,24.45,27.9282709696194
0.025,0.02,0,16.2,100
0.025,0.02,0.002,13.8,41.3357159342985
0.025,0.02,0.004,14.05,34.8627109897768
0.025,0.02,0.006,13.2,26.0011421041385
0.025,0.02,0.008,13.15,20.916394912278
0.025,0.02,0.01,12.95,18.2122487320967
0.025,0.02,0.012,13.75,17.5036264603727
0.025,0.02,0.014,13.55,16.2290300961314
0.025,0.02,0.016,13.35,13.9754874580045
0.025,0.02,0.018,13.45,15.7658851063134
0.025,0.02,0.02,14.4,16.6270402001781
0.025,0.03,0,12.6,100
0.025,0.03,0.003,10.15,32.6376710364723
0.025,0.03,0.006,9.5,24.0658973361434
0.025,0.03,0.009,9.4,15.7405064543566
0.025,0.03,0.012,9.2,14.0804326196152
0.025,0.03,0.015,9.45,13.237641528653
0.025,0.03,0.018,9,11.3749664509819
0.025,0.03,0.021,9.15,12.4196431060671
0.025,0.03,0.024,9.4,10.3280562742102
0.025,0.03,0.027,9.65,9.26366725663711
0.025,0.03,0.03,9.75,10.0691977623013
0.025,0.04,0,10.2,100
0.025,0.04,0.004,8.3,25.9938145090667
0.025,0.04,0.008,7.7,14.4678277276789
0.025,0.04,0.012,7.4,11.9142952578299
0.025,0.04,0.016,7.45,10.9890869567463
0.025,0.04,0.02,7.65,10.3311723039877
0.025,0.04,0.024,7.2,8.75484391715505
0.025,0.04,0.028,7.5,8.32838733094197
0.025,0.04,0.032,7.4,6.94383951498099
0.025,0.04,0.036,7.45,7.03146658973752
0.025,0.04,0.04,7.55,6.15098403046644
0.025,0.05,0,8.75,100
0.025,0.05,0.005,6.75,18.7515163643462
0.025,0.05,0.01,6.55,12.397709749194
0.025,0.05,0.015,6.15,8.84756861820934
0.025,0.05,0.02,6.3,8.23208397643159
0.025,0.05,0.025,6.15,7.02976331788409
0.025,0.05,0.03,6.2,5.75757456036199
0.025,0.05,0.035,6.05,5.64274103484287
0.025,0.05,0.04,6.35,6.43284965454889
0.025,0.05,0.045,6.05,4.9865314618695
0.025,0.05,0.05,6.2,5.043575054366
0.025,0.06,0,8,100
0.025,0.06,0.006,5.95,15.380473882778
0.025,0.06,0.012,5.55,8.53786291094362
0.025,0.06,0.018,5.7,7.83984092475745
0.025,0.06,0.024,5.45,6.48472446752893
0.025,0.06,0.03,5.25,4.69024619797627
0.025,0.06,0.036,5.2,5.38467226138735
0.025,0.06,0.042,5.2,4.23341074962796
0.025,0.06,0.048,5.35,4.21410671698778
0.025,0.06,0.054,5.3,3.68965618623038
0.025,0.06,0.06,5.35,3.30931587636028
0.025,0.07,0,7.25,100
0.025,0.07,0.007,5.25,12.2381926839239
0.025,0.07,0.014,5.05,6.51251547854759
0.025,0.07,0.021,4.8,5.58058092276348
0.025,0.07,0.028,4.55,5.56251829580311
0.025,0.07,0.035,4.65,4.26625818329626
0.025,0.07,0.042,4.7,4.6093032122593
0.025,0.07,0.049,4.35,3.33605790176335
0.025,0.07,0.056,4.4,3.14101934532112
0.025,0.07,0.063,4.55,3.14802832452437
0.025,0.07,0.07,4.75,2.92771808211577
0.025,0.08,0,6.8,100
0.025,0.08,0.008,4.85,14.1436169134319
0.025,0.08,0.016,4.55,6.85807693474621
0.025,0.08,0.024,4.15,5.13604422075887
0.025,0.08,0.032,4.05,4.12912400557174
0.025,0.08,0.04,4.1,3.8074368563304
0.025,0.08,0.048,3.95,2.7001799554301
0.025,0.08,0.056,4.25,2.39078608267334
0.025,0.08,0.064,4.15,2.98111881358474
0.025,0.08,0.072,4.1,2.57381814546047
0.025,0.08,0.08,4.05,2.13662307522941
0.025,0.09,0,6.65,100
0.025,0.09,0.009,4.7,11.9119625341604
0.025,0.09,0.018,4.15,5.80861994011669
0.025,0.09,0.027,4,4.20759836617122
0.025,0.09,0.036,3.9,3.73041373176428
