Alpha,P,Q,TimeToComplete,Pure
0.01,0.01,0.01,18.9,9.31396086993628
0.01,0.02,0,14.6,100
0.01,0.02,0.002,10.6,17.5417498576252
0.01,0.02,0.004,10.55,9.12054849087629
0.01,0.02,0.006,10.05,8.833530854669
0.01,0.02,0.008,9.5,5.05612037763588
0.01,0.02,0.01,9.65,5.72661005464879
0.01,0.02,0.012,9.95,4.8820902037748
0.01,0.02,0.014,9.85,4.02159378884222
0.01,0.02,0.016,9.85,4.02757142940025
0.01,0.02,0.018,10.1,3.54115458761781
0.01,0.02,0.02,10.1,3.60362510155131
0.01,0.03,0,10.85,100
0.01,0.03,0.003,7.8,8.8270204509962
0.01,0.03,0.006,7.1,8.54126390068161
0.01,0.03,0.009,6.85,5.67778047767639
0.01,0.03,0.012,6.85,3.40632849688647
0.01,0.03,0.015,6.75,2.67699881218648
0.01,0.03,0.018,6.6,2.64247154423876
0.01,0.03,0.021,7.05,2.92131310162834
0.01,0.03,0.024,7.15,2.4711029294214
0.01,0.03,0.027,6.8,2.79016647602561
0.01,0.03,0.03,7.05,2.58849269289986
0.01,0.04,0,9.8,100
0.01,0.04,0.004,6.25,9.22619010674198
0.01,0.04,0.008,6.05,5.40369148212816
0.01,0.04,0.012,5.65,2.63976340271769
0.01,0.04,0.016,5.5,2.8090392906229
0.01,0.04,0.02,5.25,2.08436719973131
0.01,0.04,0.024,5.7,1.86650036186923
0.01,0.04,0.028,5.2,2.13384218367129
0.01,0.04,0.032,5.3,1.76858082216487
0.01,0.04,0.036,5.35,1.40829295827326
0.01,0.04,0.04,5.45,1.49957937303541
0.01,0.05,0,8,100
0.01,0.05,0.005,5.4,5.97662963068143
0.01,0.05,0.01,4.9,2.99364989915515
0.01,0.05,0.015,4.55,2.43645527603994
0.01,0.05,0.02,4.5,1.53440987329389
0.01,0.05,0.025,4.6,1.25177838306498
0.01,0.05,0.03,4.3,1.55132872280625
0.01,0.05,0.035,4.55,1.33593036432798
0.01,0.05,0.04,4.35,1.10568107391493
0.01,0.05,0.045,4.2,0.766455893865563
0.01,0.05,0.05,4.3,1.10932087643281
0.01,0.06,0,8.05,100
0.01,0.06,0.006,5.1,5.92166852453819
0.01,0.06,0.012,4.35,2.62928411859019
0.01,0.06,0.018,4.05,1.31988012834122
0.01,0.06,0.024,4,1.32150699938113
0.01,0.06,0.03,3.85,1.08925494306039
0.01,0.06,0.036,3.9,1.08922986571973
0.01,0.06,0.042,3.7,1.26985129159909
0.01,0.06,0.048,3.85,0.82295873643544
0.01,0.06,0.054,3.65,0.973412201056416
0.01,0.06,0.06,3.55,0.661042839926893
0.01,0.07,0,6.9,100
0.01,0.07,0.007,4.2,2.17175025464872
0.01,0.07,0.014,3.75,2.30233109628221
0.01,0.07,0.021,3.7,1.36092641946379
0.01,0.07,0.028,3.35,1.0379579441749
0.01,0.07,0.035,3.45,0.696630574497644
0.01,0.07,0.042,3.2,0.756830530299346
0.01,0.07,0.049,3.35,0.645066008043848
0.01,0.07,0.056,3.25,0.705150908810195
0.01,0.07,0.063,3.35,0.669108252041021
0.01,0.07,0.07,3.4,0.537605462856768
0.01,0.08,0,6.45,100
0.01,0.08,0.008,4,2.72629497832681
0.01,0.08,0.016,3.6,1.85621144988203
0.01,0.08,0.024,3.25,1.02114139578577
0.01,0.08,0.032,3.2,0.865901630557163
0.01,0.08,0.04,3.05,0.719976346167512
0.01,0.08,0.048,3,0.524565174042958
0.01,0.08,0.056,3.05,0.624614234272874
0.01,0.08,0.064,3.05,0.574313251128573
0.01,0.08,0.072,3.05,0.409135320546757
0.01,0.08,0.08,3.1,0.574918192791583
0.01,0.09,0,6.7,100
0.01,0.09,0.009,3.55,2.37826732084139
0.01,0.09,0.018,3.3,1.39965306439079
0.01,0.09,0.027,3,0.704698456667904
0.01,0.09,0.036,2.95,0.861153494549563
0.01,0.09,0.045,3,0.572317662295685
0.01,0.09,0.054,2.9,0.632765533850694
0.01,0.09,0.063,2.95,0.479881606063501
0.01,0.09,0.072,2.85,0.358131488426495
0.01,0.09,0.081,2.55,0.318291961742303
0.01,0.09,0.09,2.85,0.28626932825699
0.01,0.1,0,6.35,100
0.01,0.1,0.01,3.55,2.65179827102509
0.01,0.1,0.02,3.1,1.38100912617213
0.01,0.1,0.03,2.85,0.772092068932392
0.01,0.1,0.04,2.8,0.428026263337576
0.01,0.1,0.05,2.65,0.462321640830752
0.01,0.1,0.06,2.6,0.337146267256542
0.01,0.1,0.07,2.45,0.338155346962424
0.01,0.1,0.08,2.35,0.227632238775828
0.01,0.1,0.09,2.55,0.347316233115165
0.01,0.1,0.1,2.4,0.286766784976953
0.015,0.01,0,21.8,100
0.015,0.01,0.001,19.4,46.6917588094711
0.015,0.01,0.002,17.7,30.3618059115306
0.015,0.01,0.003,17.1,21.9124405687405
0.015,0.01,0.004,17.9,17.6789074357667
0.015,0.01,0.005,18.1,18.156762186092
0.015,0.01,0.006,17.5,14.513155546917
0.015,0.01,0.007,17.65,13.569268657242
0.015,0.01,0.008,17.7,12.6902508454785
0.015,0.01,0.009,17.95,13.7154172338414
0.015,0.01,0.01,19.2,12.5144669477354
0.015,0.02,0,14.05,100
0.015,0.02,0.002,11.1,28.8725051263746
0.015,0.02,0.004,10.4,16.1238048681913
0.015,0.02,0.006,9.65,10.5544510239646
0.015,0.02,0.008,9.85,9.86649363705073
0.015,0.02,0.01,9.9,8.10068048902711
0.015,0.02,0.012,9.55,6.81331998815256
0.015,0.02,0.014,9.45,6.69237697581406
0.015,0.02,0.016,9.5,6.58428827831017
0.015,0.02,0.018,10.25,5.86918593450508
0.015,0.02,0.02,9.8,5.36855380564883
0.015,0.03,0,10,100
0.015,0.03,0.003,8.05,15.9933005023262
0.015,0.03,0.006,7.05,9.20885893151785
0.015,0.03,0.009,6.95,6.60195987652345
0.015,0.03,0.012,6.45,6.31825297500052
0.015,0.03,0.015,6.6,3.94855538495622
0.015,0.03,0.018,6.75,4.36394644095776
0.015,0.03,0.021,6.4,3.54393541367807
0.015,0.03,0.024,6.95,4.03249092597075
0.015,0.03,0.027,6.95,3.71168986462331
0.015,0.03,0.03,6.85,3.5988196759308
0.015,0.04,0,9.2,100
0.015,0.04,0.004,6.45,8.70921795286285
0.015,0.04,0.008,5.95,5.93594604181471
0.015,0.04,0.012,5.45,3.80474251553252
0.015,0.04,0.016,5.3,3.24573157356891
0.015,0.04,0.02,5,3.05317455263253
0.015,0.04,0.024,5.1,2.66841949817994
0.015,0.04,0.028,5.45,2.87139922185718
0.015,0.04,0.032,5.3,2.94270970519481
0.015,0.04,0.036,5.4,2.86192761974536
0.015,0.04,0.04,5.4,2.31354158128077
0.015,0.05,0,8.2,100
0.015,0.05,0.005,5.5,8.52612312312104
0.015,0.05,0.01,4.7,4.0008536455973
0.015,0.05,0.015,4.5,3.09442735873061
0.015,0.05,0.02,4.55,2.9375140707079
0.015,0.05,0.025,4.25,2.32530281586608
0.015,0.05,0.03,4.2,1.93489269726658
0.015,0.05,0.035,4.4,1.99364874405697
0.015,0.05,0.04,4.4,1.85102829331541
0.015,0.05,0.045,4.5,1.74348824778171
0.015,0.05,0.05,4.35,1.5664095505923
0.015,0.06,0,7.7,100
0.015,0.06,0.006,4.55,5.57651881828283
0.015,0.06,0.012,4.1,3.38741104403271
0.015,0.06,0.018,3.85,2.29323492729743
0.015,0.06,0.024,4,2.09695567462008
0.015,0.06,0.03,3.85,1.88401727612205
0.015,0.06,0.036,3.8,1.43284180077082
0.015,0.06,0.042,3.7,1.64107825203137
0.015,0.06,0.048,3.75,1.34233608665251
0.015,0.06,0.054,3.8,1.09291037900824
0.015,0.06,0.06,3.8,1.14589587061042
0.015,0.07,0,6.75,100
0.015,0.07,0.007,4.3,6.52981766899289
0.015,0.07,0.014,3.75,2.61710097806469
0.015,0.07,0.021,3.55,2.52430337436833
0.015,0.07,0.028,3.45,1.91890391977378
0.015,0.07,0.035,3.3,1.21445434935358
0.015,0.07,0.042,3.25,1.23923185221824
0.015,0.07,0.049,3.3,0.90519925263517
0.015,0.07,0.056,3.2,0.878015145333677
0.015,0.07,0.063,3.05,0.842120261607873
0.015,0.07,0.07,3.25,1.03894735419405
0.015,0.08,0,6.25,100
0.015,0.08,0.008,3.85,5.74046227721473
0.015,0.08,0.016,3.55,2.09658757247638
0.015,0.08,0.024,3.4,1.57023598941252
0.015,0.08,0.032,3.1,1.10810078077428
0.015,0.08,0.04,3.15,1.09696009894814
0.015,0.08,0.048,3.05,0.909168115288318
0.015,0.08,0.056,3,0.849220696565491
0.015,0.08,0.064,3.05,0.924643830333596
0.015,0.08,0.072,3,0.760169840945076
0.015,0.08,0.08,2.95,0.676771097309446
0.015,0.09,0,6.25,100
0.015,0.09,0.009,3.65,3.88307209294975
0.015,0.09,0.018,3.2,1.69025498999982
0.015,0.09,0.027,3.05,1.56473809111152
0.015,0.09,0.036,2.95,1.47906684545505
0.015,0.09,0.045,2.85,0.849466589908398
0.015,0.09,0.054,2.95,0.857098494216315
0.015,0.09,0.063,2.8,0.877057593762614
0.015,0.09,0.072,2.8,0.748073718238264
0.015,0.09,0.081,2.65,0.566600200263069
0.015,0.09,0.09,2.75,0.521913239159688
0.015,0.1,0,5.55,100
0.015,0.1,0.01,3.45,3.20083657432004
0.015,0.1,0.02,3.05,2.19659258062549
0.015,0.1,0.03,2.95,1.47238048159075
0.015,0.1,0.04,2.85,0.83449401228724
0.015,0.1,0.05,2.6,0.63599917979853
0.015,0.1,0.06,2.45,0.533895138273014
0.015,0.1,0.07,2.45,0.453248486822995
0.015,0.1,0.08,2.5,0.685241047063903
0.015,0.1,0.09,2.35,0.557119680042185
0.015,0.1,0.1,2.4,0.484026214863777
0.02,0.01,0,20.95,100
0.02,0.01,0.001,17.3,41.8319205979335
0.02,0.01,0.002,18,32.0057081479679
0.02,0.01,0.003,17.2,25.3183200464529
0.02,0.01,0.004,17.9,21.255959342723
0.02,0.01,0.005,16.95,22.2332859354097
0.02,0.01,0.006,17.3,18.5220092269553
0.02,0.01,0.007,17.45,19.2924515030806
0.02,0.01,0.008,18.05,19.0461172727048
0.02,0.01,0.009,17.95,16.9414491560883
0.02,0.01,0.01,18.05,16.2641438029671
0.02,0.02,0,12.55,100
0.02,0.02,0.002,11,33.0095599835855
0.02,0.02,0.004,9.75,16.4151041752474
0.02,0.02,0.006,9.45,11.5225164080835
0.02,0.02,0.008,9.3,11.0205506034387
0.02,0.02,0.01,8.9,9.89400606011857
0.02,0.02,0.012,9.5,9.81962801942625
0.02,0.02,0.014,9.6,8.47478191679861
0.02,0.02,0.016,10.2,8.73424640983382
0.02,0.02,0.018,10,7.71284989710992
0.02,0.02,0.02,9.55,6.9196138022391
0.02,0.03,0,10.6,100
0.02,0.03,0.003,7.85,18.8164274924735
0.02,0.03,0.006,7.35,12.6919341772572
0.02,0.03,0.009,7.15,10.0957843752739
0.02,0.03,0.012,6.5,6.72546661396913
0.02,0.03,0.015,6.95,6.68622734016655
0.02,0.03,0.018,6.5,5.76954636804177
0.02,0.03,0.021,6.6,4.30343363610992
0.02,0.03,0.024,6.8,4.74967400307267
0.02,0.03,0.027,6.85,4.39091277017746
0.02,0.03,0.03,6.75,4.40948448417469
0.02,0.04,0,8.6,100
0.02,0.04,0.004,6.1,17.1662772833912
0.02,0.04,0.008,5.65,9.79825851546352
0.02,0.04,0.012,5.5,6.54827656171693
0.02,0.04,0.016,5.3,4.63528431545257
0.02,0.04,0.02,5.3,3.83333399805632
0.02,0.04,0.024,5.2,3.86870205474257
0.02,0.04,0.028,5.2,3.45065473192282
0.02,0.04,0.032,5.2,3.38671932488999
0.02,0.04,0.036,5.3,3.95387214131231
0.02,0.04,0.04,5.3,2.86825634936831
0.02,0.05,0,7.5,100
0.02,0.05,0.005,5.1,13.0007803181352
0.02,0.05,0.01,4.9,5.91526563269597
0.02,0.05,0.015,4.35,4.27426249926772
0.02,0.05,0.02,4.65,3.41322777012571
0.02,0.05,0.025,4.4,3.16707201043825
0.02,0.05,0.03,4.35,2.56518926633168
0.02,0.05,0.035,4.35,2.71706939787423
0.02,0.05,0.04,4.1,2.2279184158316
0.02,0.05,0.045,4.35,1.87343994887887
0.02,0.05,0.05,4.45,2.0160957051445
0.02,0.06,0,6.55,100
0.02,0.06,0.006,4.75,10.6691398711971
0.02,0.06,0.012,4.15,5.51582319372357
0.02,0.06,0.018,4.05,3.91341824672901
0.02,0.06,0.024,4,2.50791803070194
0.02,0.06,0.03,3.95,2.38098896054098
0.02,0.06,0.036,3.8,2.40567758065381
0.02,0.06,0.042,3.6,1.85710392220818
0.02,0.06,0.048,3.7,1.74257491510808
0.02,0.06,0.054,3.85,1.62971227445507
0.02,0.06,0.06,3.65,1.42186051179349
0.02,0.07,0,6.1,100
0.02,0.07,0.007,4.3,7.11696504363143
0.02,0.07,0.014,3.75,4.64624292492171
0.02,0.07,0.021,3.6,3.06252167740754
0.02,0.07,0.028,3.45,2.18718107692513
0.02,0.07,0.035,3.25,1.41613689898838
0.02,0.07,0.042,3.4,1.92392925397161
0.02,0.07,0.049,3.15,1.67698049867639
0.02,0.07,0.056,3.2,1.15253982799517
0.02,0.07,0.063,3.25,1.41223925216773
0.02,0.07,0.07,3.3,1.29068668193584
0.02,0.08,0,6.05,100
0.02,0.08,0.008,3.95,5.24505812693345
0.02,0.08,0.016,3.35,2.49048449962552
0.02,0.08,0.024,3.25,2.89724887897754
0.02,0.08,0.032,3.05,1.59953946299908
0.02,0.08,0.04,2.9,1.2155806500598
0.02,0.08,0.048,3,1.36950171950638
0.02,0.08,0.056,3,1.21765360011852
0.02,0.08,0.064,2.95,1.28415431455695
0.02,0.08,0.072,3,1.2362714108014
0.02,0.08,0.08,2.9,1.00564874463007
0.02,0.09,0,5.75,100
0.02,0.09,0.009,3.8,6.62606837808375
0.02,0.09,0.018,3.1,2.76179590898826
0.02,0.09,0.027,2.95,1.81464122113408
0.02,0.09,0.036,3.05,1.2493143562439
0.02,0.09,0.045,2.9,1.11964206170392
0.02,0.09,0.054,2.9,1.1092587437485
0.02,0.09,0.063,2.75,0.910724206050879
0.02,0.09,0.072,2.65,0.821016783572171
0.02,0.09,0.081,2.7,0.880277268581429
0.02,0.09,0.09,2.75,0.593738803003195
0.02,0.1,0,5.35,100
0.02,0.1,0.01,3.4,3.98445142204887
0.02,0.1,0.02,3.15,2.75660166247686
0.02,0.1,0.03,2.8,1.49642341673366
0.02,0.1,0.04,2.8,1.4841148443965
0.02,0.1,0.05,2.65,0.944932026013928
0.02,0.1,0.06,2.45,0.800329603923636
0.02,0.1,0.07,2.55,0.82899592220897
0.02,0.1,0.08,2.65,0.583927906808702
0.02,0.1,0.09,2.45,0.701184603910263
0.02,0.1,0.1,2.25,0.564967786391417
0.025,0.01,0,19.55,100
0.025,0.01,0.001,16.9,54.793025048699
0.025,0.01,0.002,16.1,33.0234320809944
0.025,0.01,0.003,16.45,27.844276839648
0.025,0.01,0.004,16.1,27.1932281420902
0.025,0.01,0.005,16.5,24.5648478800991
0.025,0.01,0.006,17.1,22.8581112333487
0.025,0.01,0.007,16.7,21.7407331236854
0.025,0.01,0.008,17,21.2276151004455
0.025,0.01,0.009,17.85,21.6418400523175
0.025,0.01,0.01,17.2,18.9583368824302
0.025,0.02,0,12,100
0.025,0.02,0.002,10.35,34.977471669062
0.025,0.02,0.004,9.25,21.7691515038223
0.025,0.02,0.006,9.65,15.7407686270981
0.025,0.02,0.008,9.15,13.1937254092293
0.025,0.02,0.01,9.45,13.2354686462939
0.025,0.02,0.012,9.55,12.1652221013398
0.025,0.02,0.014,9.55,11.1143665566229
0.025,0.02,0.016,9.6,10.3181443159144
0.025,0.02,0.018,9.65,8.54578277143759
0.025,0.02,0.02,9.7,9.45515764611483
0.025,0.03,0,9.2,100
0.025,0.03,0.003,7.6,21.8786767342368
0.025,0.03,0.006,7.15,16.3995217866013
0.025,0.03,0.009,6.9,12.1858180092016
0.025,0.03,0.012,6.5,9.38200987887273
0.025,0.03,0.015,6.65,7.78940369832991
0.025,0.03,0.018,6.45,7.68093252484812
0.025,0.03,0.021,6.8,6.52862282527132
0.025,0.03,0.024,6.7,6.08135264919695
0.025,0.03,0.027,6.75,5.65686017528617
0.025,0.03,0.03,6.6,5.34892836669958
0.025,0.04,0,8.05,100
0.025,0.04,0.004,6.35,20.5774744545422
0.025,0.04,0.008,5.85,10.5707153666802
0.025,0.04,0.012,5.45,6.01857441273645
0.025,0.04,0.016,5.25,6.97750405226154
0.025,0.04,0.02,5.25,5.19156817047314
0.025,0.04,0.024,4.85,4.37010747043639
0.025,0.04,0.028,5.25,5.57611345309455
0.025,0.04,0.032,5.35,4.41832221123931
0.025,0.04,0.036,5.35,3.80337876035984
0.025,0.04,0.04,5.25,3.6166500215456
0.025,0.05,0,7.55,100
0.025,0.05,0.005,5.55,17.9657427194631
0.025,0.05,0.01,4.85,9.52344989428887
0.025,0.05,0.015,4.5,6.08503542663524
0.025,0.05,0.02,4.5,4.86009850137006
0.025,0.05,0.025,4.4,3.28438885246259
0.025,0.05,0.03,4.55,3.21111418469518
0.025,0.05,0.035,4.4,3.21626632219225
0.025,0.05,0.04,4.45,3.20266948696455
0.025,0.05,0.045,4.05,2.48878318120258
0.025,0.05,0.05,4.4,2.610566795282
0.025,0.06,0,6.5,100
0.025,0.06,0.006,4.5,11.1494810337457
0.025,0.06,0.012,4.25,6.74832342668159
0.025,0.06,0.018,3.8,3.33846661133517
0.025,0.06,0.024,3.95,3.72500469289486
0.025,0.06,0.03,3.65,2.39647388567061
0.025,0.06,0.036,3.65,2.10577283329046
0.025,0.06,0.042,3.7,2.29077416259063
0.025,0.06,0.048,3.65,2.18097353270333
0.025,0.06,0.054,3.7,2.28052269844697
0.025,0.06,0.06,3.55,1.7329995000032
0.025,0.07,0,6.1,100
0.025,0.07,0.007,4,9.91720436055571
0.025,0.07,0.014,3.85,4.24930340164049
0.025,0.07,0.021,3.4,3.18769770834511
0.025,0.07,0.028,3.35,3.18494684727638
0.025,0.07,0.035,3.3,2.58258471928875
0.025,0.07,0.042,3.1,1.85025285907005
0.025,0.07,0.049,3.1,1.55566449845002
0.025,0.07,0.056,3.25,1.57482453745704
0.025,0.07,0.063,3.5,1.67130950980898
0.025,0.07,0.07,3.15,1.41076113161086
0.025,0.08,0,5.45,100
0.025,0.08,0.008,3.8,8.38096597369313
0.025,0.08,0.016,3.4,4.12329933755502
0.025,0.08,0.024,3.1,2.11081194527099
0.025,0.08,0.032,3.15,2.08381701331811
0.025,0.08,0.04,3,1.72644974506829
0.025,0.08,0.048,3.1,1.59667264970847
0.025,0.08,0.056,2.95,1.44608089370025
0.025,0.08,0.064,3,1.49029196631472
0.025,0.08,0.072,3,1.35009021719331
0.025,0.08,0.08,2.9,1.27728377531909
0.025,0.09,0,5.15,100
0.025,0.09,0.009,3.7,5.84311182904108
0.025,0.09,0.018,3.1,3.92519456618896
0.025,0.09,0.027,3.1,2.46356242723881
0.025,0.09,0.036,3.05,2.03663100427149
0.025,0.09,0.045,3,1.58241350724107
