Alpha,P,Q,TimeToComplete,Pure
0.01,0.08,0.056,4.15,1.47602579634165
0.01,0.08,0.064,4.25,1.00359911314997
0.01,0.08,0.072,4.05,1.09967859467431
0.01,0.08,0.08,4.25,1.03807389931603
0.01,0.09,0,8,100
0.01,0.09,0.009,5.05,5.45419097391839
0.01,0.09,0.018,4.2,2.75824617437461
0.01,0.09,0.027,4.25,1.6804645550477
0.01,0.09,0.036,3.95,1.52641392252944
0.01,0.09,0.045,3.95,1.36485858921178
0.01,0.09,0.054,3.85,1.22461222740115
0.01,0.09,0.063,3.95,0.986912914237449
0.01,0.09,0.072,3.75,0.753091628853241
0.01,0.09,0.081,3.9,1.00033908800782
0.01,0.09,0.09,3.75,0.795750792063666
0.01,0.1,0,7.4,100
0.01,0.1,0.01,4.5,4.75366760291689
0.01,0.1,0.02,4.05,2.36033015955991
0.01,0.1,0.03,3.7,1.22431146185079
0.01,0.1,0.04,3.6,1.45901548138605
0.01,0.1,0.05,3.4,0.977042846926132
0.01,0.1,0.06,3.45,0.985044066946809
0.01,0.1,0.07,3.35,0.877782084134848
0.01,0.1,0.08,3.5,0.763102121847002
0.01,0.1,0.09,3.45,0.815376112511575
0.01,0.1,0.1,3.3,0.661115566645067
0.015,0.01,0,28.6,100
0.015,0.01,0.001,26.1,51.3089099148935
0.015,0.01,0.002,24.95,34.9721920500353
0.015,0.01,0.003,24.85,31.9873524873516
0.015,0.01,0.004,24.6,25.6739396853975
0.015,0.01,0.005,26.3,26.9468935364068
0.015,0.01,0.006,26.05,22.6589447939454
0.015,0.01,0.007,25.1,20.4756671913122
0.015,0.01,0.008,26.3,20.1078904004117
0.015,0.01,0.009,25.55,18.3377705516751
0.015,0.01,0.01,26.95,18.3462214957771
0.015,0.02,0,18.25,100
0.015,0.02,0.002,14.65,34.4552349845047
0.015,0.02,0.004,13.95,21.4659563540156
0.015,0.02,0.006,14.1,17.8299304859322
0.015,0.02,0.008,14.2,14.0603801977379
0.015,0.02,0.01,13.5,12.4085339240918
0.015,0.02,0.012,14.4,10.6590877446506
0.015,0.02,0.014,14.35,11.589515922344
0.015,0.02,0.016,14.4,10.0640884675604
0.015,0.02,0.018,14.35,9.97096369288262
0.015,0.02,0.02,14.15,7.81394002733808
0.015,0.03,0,13.95,100
0.015,0.03,0.003,10.85,25.1084562368396
0.015,0.03,0.006,10.2,11.0483691552921
0.015,0.03,0.009,9.85,11.2825382907613
0.015,0.03,0.012,9.3,8.80520357694364
0.015,0.03,0.015,9.45,8.36132171667606
0.015,0.03,0.018,9.8,7.10581380655626
0.015,0.03,0.021,9.75,6.1227416786524
0.015,0.03,0.024,9.9,6.91158519938851
0.015,0.03,0.027,10.3,5.86349058745922
0.015,0.03,0.03,10.05,6.21593876672377
0.015,0.04,0,11.9,100
0.015,0.04,0.004,9.05,20.0885943867891
0.015,0.04,0.008,8,10.3541413948714
0.015,0.04,0.012,7.8,8.15862203474463
0.015,0.04,0.016,7.45,6.77374314605776
0.015,0.04,0.02,7.4,7.32928543586208
0.015,0.04,0.024,7.2,4.37101850487382
0.015,0.04,0.028,7.75,5.31715372688134
0.015,0.04,0.032,7.5,5.17321656400014
0.015,0.04,0.036,7.75,4.13861008021516
0.015,0.04,0.04,7.8,4.31903462484065
0.015,0.05,0,10.25,100
0.015,0.05,0.005,7.55,19.9092226824469
0.015,0.05,0.01,6.9,7.88963801188229
0.015,0.05,0.015,6.45,6.0384353982562
0.015,0.05,0.02,6.4,4.60842134575005
0.015,0.05,0.025,6,4.307906101312
0.015,0.05,0.03,6.25,3.37746965907727
0.015,0.05,0.035,6.45,3.63156363568687
0.015,0.05,0.04,6.3,3.10109577293842
0.015,0.05,0.045,6.25,3.22375285264975
0.015,0.05,0.05,6.55,2.79196014195342
0.015,0.06,0,9.2,100
0.015,0.06,0.006,6.7,13.8134429000678
0.015,0.06,0.012,5.95,6.14720089163945
0.015,0.06,0.018,5.8,5.54584376554949
0.015,0.06,0.024,5.3,3.40328855768631
0.015,0.06,0.03,5.6,3.26153874092165
0.015,0.06,0.036,5.35,3.39357270572517
0.015,0.06,0.042,5.1,2.63581655599007
0.015,0.06,0.048,5.4,2.75222845878727
0.015,0.06,0.054,5.5,2.88654238813462
0.015,0.06,0.06,5.35,2.43618196941671
0.015,0.07,0,9,100
0.015,0.07,0.007,5.8,9.78823709436754
0.015,0.07,0.014,5.25,4.9325731998611
0.015,0.07,0.021,5,4.38388599848113
0.015,0.07,0.028,4.65,2.74390691733258
0.015,0.07,0.035,4.7,2.61655864773779
0.015,0.07,0.042,4.7,2.68079892200723
0.015,0.07,0.049,4.85,1.93064328790432
0.015,0.07,0.056,4.4,1.59001283311197
0.015,0.07,0.063,4.6,1.82012292611046
0.015,0.07,0.07,4.7,2.06361066638501
0.015,0.08,0,7.65,100
0.015,0.08,0.008,5.25,10.3532674288322
0.015,0.08,0.016,4.65,5.22280202125722
0.015,0.08,0.024,4.6,3.10576782681626
0.015,0.08,0.032,4.35,2.58242796955526
0.015,0.08,0.04,4.15,1.89589056861338
0.015,0.08,0.048,4,1.42958444390413
0.015,0.08,0.056,4.1,1.5727051233578
0.015,0.08,0.064,4.3,1.60318450768297
0.015,0.08,0.072,4.3,1.42278732368686
0.015,0.08,0.08,4.25,1.30059800464287
0.015,0.09,0,7.45,100
0.015,0.09,0.009,4.6,4.79819324582573
0.015,0.09,0.018,4.15,3.52680426242644
0.015,0.09,0.027,3.9,2.54019111207395
0.015,0.09,0.036,4,1.90702263672179
0.015,0.09,0.045,3.95,1.53715348064808
0.015,0.09,0.054,4,1.46594266729593
0.015,0.09,0.063,3.8,1.46055514147383
0.015,0.09,0.072,3.75,1.44749199155173
0.015,0.09,0.081,3.9,1.38275961911799
0.015,0.09,0.09,3.8,1.36176464426896
0.015,0.1,0,7.05,100
0.015,0.1,0.01,4.45,6.06976008040395
0.015,0.1,0.02,4.15,2.84349757785708
0.015,0.1,0.03,3.9,2.53346501573743
0.015,0.1,0.04,3.6,1.66414903584003
0.015,0.1,0.05,3.65,1.43426563710952
0.015,0.1,0.06,3.35,1.41808162745902
0.015,0.1,0.07,3.55,1.18435070703176
0.015,0.1,0.08,3.35,1.01918520095141
0.015,0.1,0.09,3.6,0.997260606226198
0.015,0.1,0.1,3.3,0.89891410386314
0.02,0.01,0,27.1,100
0.02,0.01,0.001,25.05,62.7899175855295
0.02,0.01,0.002,24.9,49.5481220665295
0.02,0.01,0.003,23.6,34.5997492682236
0.02,0.01,0.004,25,34.1843441351944
0.02,0.01,0.005,23.55,28.2520119674128
0.02,0.01,0.006,24.2,27.0441529374428
0.02,0.01,0.007,23.75,26.0667994940257
0.02,0.01,0.008,24.5,23.7545083380977
0.02,0.01,0.009,23.85,22.3372194628913
0.02,0.01,0.01,25.2,23.2219892684966
0.02,0.02,0,17.45,100
0.02,0.02,0.002,14.1,35.6641946733782
0.02,0.02,0.004,13.6,28.617440947939
0.02,0.02,0.006,13.5,23.8000964981293
0.02,0.02,0.008,13.3,18.3953179598772
0.02,0.02,0.01,12.95,15.5072746365365
0.02,0.02,0.012,13.2,14.7259188367096
0.02,0.02,0.014,13.35,13.2582359865897
0.02,0.02,0.016,14.35,12.1003269892634
0.02,0.02,0.018,13.9,12.7092895720196
0.02,0.02,0.02,13.95,12.144801610321
0.02,0.03,0,12.75,100
0.02,0.03,0.003,10.7,25.8984873844231
0.02,0.03,0.006,10.4,20.3681861956832
0.02,0.03,0.009,9.25,11.8617812736771
0.02,0.03,0.012,9.4,10.4397548539453
0.02,0.03,0.015,9.45,9.495007785563
0.02,0.03,0.018,9.7,10.5135825940461
0.02,0.03,0.021,10.2,9.89887134969404
0.02,0.03,0.024,9.85,9.47911991582778
0.02,0.03,0.027,9.55,7.9289434646711
0.02,0.03,0.03,10.05,7.83239834631959
0.02,0.04,0,10.8,100
0.02,0.04,0.004,8.75,21.6358048513412
0.02,0.04,0.008,8,13.829417923568
0.02,0.04,0.012,7.6,9.54294106181505
0.02,0.04,0.016,7.6,8.13092329737931
0.02,0.04,0.02,7.45,7.65040566235605
0.02,0.04,0.024,7.45,6.73731250359796
0.02,0.04,0.028,7.55,5.8453019466645
0.02,0.04,0.032,7.5,5.62457302923104
0.02,0.04,0.036,7.95,5.4104416086842
0.02,0.04,0.04,7.5,5.6854603759658
0.02,0.05,0,9.85,100
0.02,0.05,0.005,7.2,20.7138803055165
0.02,0.05,0.01,6.4,9.33965610222475
0.02,0.05,0.015,6.15,6.6315792839734
0.02,0.05,0.02,6.2,6.38262998014548
0.02,0.05,0.025,6,6.18979151642071
0.02,0.05,0.03,6.05,4.99426721784168
0.02,0.05,0.035,6.15,4.20885972754144
0.02,0.05,0.04,6.3,4.36234160655006
0.02,0.05,0.045,6.4,4.68313556821762
0.02,0.05,0.05,6.55,4.45497366480861
0.02,0.06,0,8.75,100
0.02,0.06,0.006,6.25,14.5337740139373
0.02,0.06,0.012,5.8,9.76351584143209
0.02,0.06,0.018,5.65,5.23748720319844
0.02,0.06,0.024,5.3,5.09544036153881
0.02,0.06,0.03,5.15,4.72313527789152
0.02,0.06,0.036,5.05,4.50586630556556
0.02,0.06,0.042,5.3,3.79055651616053
0.02,0.06,0.048,5.25,3.37426828617861
0.02,0.06,0.054,5.4,2.97048986551285
0.02,0.06,0.06,5.2,2.89056021277353
0.02,0.07,0,8.1,100
0.02,0.07,0.007,5.75,13.4644714196309
0.02,0.07,0.014,5.05,5.41748473215618
0.02,0.07,0.021,5.05,4.98986378850111
0.02,0.07,0.028,4.8,4.51429247124954
0.02,0.07,0.035,4.6,3.03833912534241
0.02,0.07,0.042,4.55,3.18765607129438
0.02,0.07,0.049,4.5,2.97945821383844
0.02,0.07,0.056,4.75,2.52112140866739
0.02,0.07,0.063,4.9,2.85771565822665
0.02,0.07,0.07,4.65,2.19400189018875
0.02,0.08,0,7.4,100
0.02,0.08,0.008,5.1,11.2701972603184
0.02,0.08,0.016,4.55,7.31077427684765
0.02,0.08,0.024,4.45,4.86085535376364
0.02,0.08,0.032,4,2.9068298341458
0.02,0.08,0.04,4,2.77666498669495
0.02,0.08,0.048,4.1,2.57778706504669
0.02,0.08,0.056,4.15,2.38182632607372
0.02,0.08,0.064,4.1,2.00006736330668
0.02,0.08,0.072,4.35,2.25639577487468
0.02,0.08,0.08,4.15,2.07204767969103
0.02,0.09,0,7.15,100
0.02,0.09,0.009,4.75,9.29731460984727
0.02,0.09,0.018,4.2,4.93789446734804
0.02,0.09,0.027,4.2,3.33167746405646
0.02,0.09,0.036,4.1,2.76933675093708
0.02,0.09,0.045,3.95,2.14775852253101
0.02,0.09,0.054,3.75,1.80529537673897
0.02,0.09,0.063,3.75,1.60418483186538
0.02,0.09,0.072,3.65,1.73889859113213
0.02,0.09,0.081,3.8,1.83696011826569
0.02,0.09,0.09,3.75,1.45666137382822
0.02,0.1,0,6.7,100
0.02,0.1,0.01,4.4,8.6248998183324
0.02,0.1,0.02,4,4.56751974743867
0.02,0.1,0.03,3.85,2.95182609805133
0.02,0.1,0.04,3.7,2.71760656503152
0.02,0.1,0.05,3.3,2.18600211747843
0.02,0.1,0.06,3.4,1.59028717922531
0.02,0.1,0.07,3.45,1.23860917634796
0.02,0.1,0.08,3.35,1.59042601780547
0.02,0.1,0.09,3.4,1.50799060987222
0.02,0.1,0.1,3.3,1.23288097755052
0.025,0.01,0,25.4,100
0.025,0.01,0.001,23.35,67.2146475947336
0.025,0.01,0.002,23.1,48.753247531527
0.025,0.01,0.003,23.35,42.811177817645
0.025,0.01,0.004,22.6,39.6840370307088
0.025,0.01,0.005,23.8,35.0740488916662
0.025,0.01,0.006,24,31.3988451909224
0.025,0.01,0.007,23.35,30.8800865887664
0.025,0.01,0.008,24.1,31.9493083188215
0.025,0.01,0.009,24.2,28.6528224067766
0.025,0.01,0.01,25.15,28.2725817047815
0.025,0.02,0,16.7,100
0.025,0.02,0.002,14.1,43.4539415571854
0.025,0.02,0.004,14,32.8897545818084
0.025,0.02,0.006,12.8,23.4657110127169
0.025,0.02,0.008,12.8,23.4381913923041
0.025,0.02,0.01,13.15,16.6588627569313
0.025,0.02,0.012,13.1,17.0807768174443
0.025,0.02,0.014,13.25,15.7704356208746
0.025,0.02,0.016,13.25,15.2663449581245
0.025,0.02,0.018,14.25,16.2396364630978
0.025,0.02,0.02,14,15.0636399807788
0.025,0.03,0,12.45,100
0.025,0.03,0.003,10.65,34.5214484690121
0.025,0.03,0.006,9.85,19.8920685342539
0.025,0.03,0.009,9.8,16.8158950609159
0.025,0.03,0.012,9.65,15.2843566018669
0.025,0.03,0.015,9.35,12.4417812406565
0.025,0.03,0.018,9.1,11.4217701201664
0.025,0.03,0.021,9.5,10.460585246444
0.025,0.03,0.024,9.55,9.69233250549227
0.025,0.03,0.027,9.7,8.76339942528477
0.025,0.03,0.03,9.75,9.77189266614473
0.025,0.04,0,10.45,100
0.025,0.04,0.004,8.75,27.3411470471244
0.025,0.04,0.008,7.95,14.7958567326329
0.025,0.04,0.012,7.75,13.3607381760975
0.025,0.04,0.016,7.25,10.0133412288462
0.025,0.04,0.02,7.35,8.83606836955031
0.025,0.04,0.024,7.2,8.07377380691391
0.025,0.04,0.028,7.2,7.85090910225765
0.025,0.04,0.032,7.4,7.37907364260799
0.025,0.04,0.036,7.45,7.10344251646164
0.025,0.04,0.04,7.4,6.42934316347183
0.025,0.05,0,9.1,100
0.025,0.05,0.005,7.35,20.6553733543296
0.025,0.05,0.01,6.75,13.7039190849428
0.025,0.05,0.015,6.35,8.54164430727413
0.025,0.05,0.02,6.1,7.40761743612503
0.025,0.05,0.025,6.1,6.98955524641327
0.025,0.05,0.03,6.1,5.52959849266435
0.025,0.05,0.035,5.9,5.34020415081222
0.025,0.05,0.04,6.15,5.65769163078384
0.025,0.05,0.045,6.15,4.88501337542863
0.025,0.05,0.05,6.05,4.30862522288197
0.025,0.06,0,8.1,100
0.025,0.06,0.006,6.2,15.5646383722555
0.025,0.06,0.012,5.75,10.1351751605198
0.025,0.06,0.018,5.4,7.73172031366772
0.025,0.06,0.024,5.25,5.3845719932269
0.025,0.06,0.03,5.25,5.14385166277833
0.025,0.06,0.036,5.1,4.76669015827996
0.025,0.06,0.042,5.25,4.71790536043653
0.025,0.06,0.048,5.2,4.68105979045786
0.025,0.06,0.054,5.2,3.99634470430665
0.025,0.06,0.06,5.25,3.38253242697863
0.025,0.07,0,7.6,100
0.025,0.07,0.007,5.7,15.5218119612021
0.025,0.07,0.014,4.95,8.32430124613541
0.025,0.07,0.021,4.8,5.83505044674427
0.025,0.07,0.028,4.75,4.8997513573361
0.025,0.07,0.035,4.55,4.03805358007099
0.025,0.07,0.042,4.6,3.88991714402416
0.025,0.07,0.049,4.65,3.96413372988918
0.025,0.07,0.056,4.85,3.74812374338157
0.025,0.07,0.063,4.55,3.11046033352911
0.025,0.07,0.07,4.65,2.7755423305768
0.025,0.08,0,7.2,100
0.025,0.08,0.008,5.2,11.2418855240728
0.025,0.08,0.016,4.7,6.15254585512396
0.025,0.08,0.024,4.2,4.77822084239512
0.025,0.08,0.032,4.2,4.17586306422008
0.025,0.08,0.04,4.2,3.35246400787433
0.025,0.08,0.048,4.15,3.02813337662315
0.025,0.08,0.056,4.15,3.01221417483853
0.025,0.08,0.064,4.1,2.52431253705353
0.025,0.08,0.072,4.1,2.34650592908425
0.025,0.08,0.08,3.95,2.51594053647504
0.025,0.09,0,6.65,100
0.025,0.09,0.009,4.9,12.1082596421921
0.025,0.09,0.018,4.15,7.68972994394047
0.025,0.09,0.027,4.05,4.19206587952068
0.025,0.09,0.036,3.95,3.65696609411619
0.025,0.09,0.045,3.85,3.17673022328297
