Alpha,P,Q,TimeToComplete,Pure
0.005,0.07,0,14.95,100
0.005,0.07,0.007,10.25,6.6307526368242
0.005,0.07,0.014,9.15,4.34292942744695
0.005,0.07,0.021,9.25,3.62554006446412
0.005,0.07,0.028,8.9,2.25051058962264
0.005,0.07,0.035,9,2.19406431425286
0.005,0.07,0.042,9,1.99046098520924
0.005,0.07,0.049,8.95,2.3531662105401
0.005,0.07,0.056,9,2.05563519901197
0.005,0.07,0.063,9.05,1.37756575666408
0.005,0.07,0.07,9.4,1.54614070612303
0.005,0.08,0,14.65,100
0.005,0.08,0.008,9.05,5.64646787072181
0.005,0.08,0.016,8.3,3.76147249249864
0.005,0.08,0.024,7.95,2.46391634358233
0.005,0.08,0.032,7.8,2.21799535636098
0.005,0.08,0.04,7.95,2.52430489015069
0.005,0.08,0.048,8,1.6381965763945
0.005,0.08,0.056,7.75,1.61881704326058
0.005,0.08,0.064,8.5,1.3002347391419
0.005,0.08,0.072,8.2,1.44077042866923
0.005,0.08,0.08,8.2,1.69318009813822
0.005,0.09,0,13.05,100
0.005,0.09,0.009,7.85,4.49724006475785
0.005,0.09,0.018,7.65,3.15546095424546
0.005,0.09,0.027,7.4,2.62422977319094
0.005,0.09,0.036,7,2.06247904073109
0.005,0.09,0.045,7.1,1.591493947367
0.005,0.09,0.054,7.3,1.2776562298073
0.005,0.09,0.063,7.25,1.17837400185234
0.005,0.09,0.072,7.1,1.09340312055159
0.005,0.09,0.081,7.5,1.15764760536597
0.005,0.09,0.09,7.3,1.30595484250665
0.005,0.1,0,12.05,100
0.005,0.1,0.01,7.9,5.3324045946386
0.005,0.1,0.02,6.6,3.23461548070303
0.005,0.1,0.03,6.5,1.72584938203903
0.005,0.1,0.04,6.55,2.07875622387352
0.005,0.1,0.05,6.5,1.38325243913214
0.005,0.1,0.06,6.55,1.37522943979811
0.005,0.1,0.07,6.65,1.15437372744446
0.005,0.1,0.08,6.4,0.996093686603577
0.005,0.1,0.09,6.6,0.790123090424403
0.005,0.1,0.1,6.55,1.11719861181704
0.01,0.01,0,54.1,100
0.01,0.01,0.001,49.9,57.8123664264829
0.01,0.01,0.002,48.6,46.1856251829729
0.01,0.01,0.003,48.8,37.7958418216543
0.01,0.01,0.004,49.85,33.7727538459565
0.01,0.01,0.005,49.65,29.5013823402768
0.01,0.01,0.006,48.75,30.0795005456668
0.01,0.01,0.007,51.75,27.3185968598257
0.01,0.01,0.008,51.2,25.5434594342084
0.01,0.01,0.009,49.75,25.0387281486507
0.01,0.01,0.01,53.65,24.84521008595
0.01,0.02,0,32.6,100
0.01,0.02,0.002,27.7,42.1012950401278
0.01,0.02,0.004,27.25,27.0643770658361
0.01,0.02,0.006,26.55,20.3381223292275
0.01,0.02,0.008,27.05,19.4110794439482
0.01,0.02,0.01,27.5,16.8417149226406
0.01,0.02,0.012,27.35,16.51310221085
0.01,0.02,0.014,28.25,15.8651008968027
0.01,0.02,0.016,29.65,14.5872251222173
0.01,0.02,0.018,28.45,13.6325568439944
0.01,0.02,0.02,28.9,14.6990636911832
0.01,0.03,0,25.95,100
0.01,0.03,0.003,19.9,34.656987837084
0.01,0.03,0.006,19.3,19.414565624521
0.01,0.03,0.009,18.6,13.7767456747663
0.01,0.03,0.012,18.95,12.4497385243401
0.01,0.03,0.015,19.7,12.0320803670428
0.01,0.03,0.018,18.75,10.3245410099791
0.01,0.03,0.021,19.55,9.31934311531932
0.01,0.03,0.024,19.75,9.08306435997918
0.01,0.03,0.027,19.55,9.25705242289624
0.01,0.03,0.03,20.15,8.71786624706471
0.01,0.04,0,20.6,100
0.01,0.04,0.004,16.25,22.4171561338521
0.01,0.04,0.008,14.95,12.7959078662088
0.01,0.04,0.012,14.35,13.4080574864395
0.01,0.04,0.016,14.9,9.2137738169022
0.01,0.04,0.02,14.55,8.81402688818091
0.01,0.04,0.024,14.75,6.17923130398281
0.01,0.04,0.028,15.45,7.85040505059592
0.01,0.04,0.032,14.75,6.75610579397328
0.01,0.04,0.036,15.05,6.56543767077109
0.01,0.04,0.04,15.75,6.15275717213232
0.01,0.05,0,17.15,100
0.01,0.05,0.005,13.35,15.8190741439067
0.01,0.05,0.01,12.25,10.4573214669887
0.01,0.05,0.015,11.75,7.73796349156025
0.01,0.05,0.02,11.75,7.33619182463598
0.01,0.05,0.025,12.3,7.54966807773481
0.01,0.05,0.03,11.65,5.45142863950635
0.01,0.05,0.035,12.1,5.36499350732515
0.01,0.05,0.04,12.25,5.34512552353281
0.01,0.05,0.045,12.4,4.90783997450186
0.01,0.05,0.05,12.55,5.80094788183807
0.01,0.06,0,15.25,100
0.01,0.06,0.006,11.45,14.1059440184573
0.01,0.06,0.012,10.45,9.67071398930174
0.01,0.06,0.018,9.8,7.04560479168416
0.01,0.06,0.024,10.05,6.0352957104803
0.01,0.06,0.03,10,4.6108419732222
0.01,0.06,0.036,10.15,5.04830085791719
0.01,0.06,0.042,10.15,4.28280466669569
0.01,0.06,0.048,10.7,3.75742305477543
0.01,0.06,0.054,10.3,4.43552664730088
0.01,0.06,0.06,10.5,4.63401966585615
0.01,0.07,0,13.85,100
0.01,0.07,0.007,9.75,11.1753031335532
0.01,0.07,0.014,9.55,7.70247533318274
0.01,0.07,0.021,8.95,6.18907168445973
0.01,0.07,0.028,8.85,4.39484628700491
0.01,0.07,0.035,8.9,5.41213022228372
0.01,0.07,0.042,8.5,4.13251239538618
0.01,0.07,0.049,8.55,3.09790983574619
0.01,0.07,0.056,9.1,3.90336356197136
0.01,0.07,0.063,9.2,3.46273174846719
0.01,0.07,0.07,9.35,3.23656288640029
0.01,0.08,0,13.1,100
0.01,0.08,0.008,8.95,9.16157799522658
0.01,0.08,0.016,8.55,5.95220137880319
0.01,0.08,0.024,8.1,4.96465657664613
0.01,0.08,0.032,7.9,3.9359982244297
0.01,0.08,0.04,7.9,4.29240607661987
0.01,0.08,0.048,7.95,3.64727785890751
0.01,0.08,0.056,7.8,3.1414792301426
0.01,0.08,0.064,8.05,3.04580360272694
0.01,0.08,0.072,8,2.19206078847242
0.01,0.08,0.08,8,2.68225263986083
0.01,0.09,0,11.9,100
0.01,0.09,0.009,8.2,8.78828143459915
0.01,0.09,0.018,7.55,7.3004093280083
0.01,0.09,0.027,7.3,4.73377238641517
0.01,0.09,0.036,7,3.51450497665157
0.01,0.09,0.045,7.05,3.27713448097422
0.01,0.09,0.054,6.65,3.17050583818644
0.01,0.09,0.063,6.85,2.38327021131004
0.01,0.09,0.072,7.25,2.52468323724942
0.01,0.09,0.081,7.25,2.47199918988873
0.01,0.09,0.09,7.35,2.36872984009838
0.01,0.1,0,10.9,100
0.01,0.1,0.01,7.65,8.55296945681678
0.01,0.1,0.02,6.65,5.85093243731357
0.01,0.1,0.03,6.6,3.14826161571527
0.01,0.1,0.04,6.5,3.72476891953081
0.01,0.1,0.05,6.4,2.94212634820992
0.01,0.1,0.06,6.35,2.54502915552175
0.01,0.1,0.07,6.3,2.48484870350891
0.01,0.1,0.08,6.5,2.11381054007951
0.01,0.1,0.09,6.35,1.77990326309373
0.01,0.1,0.1,6.5,2.15522702301066
0.015,0.01,0,48.65,100
0.015,0.01,0.001,44.35,68.480020489749
0.015,0.01,0.002,44.55,52.1451331762857
0.015,0.01,0.003,44.35,47.5033325500013
0.015,0.01,0.004,43.25,40.7348558585058
0.015,0.01,0.005,44.75,40.5768593690292
0.015,0.01,0.006,45.45,37.8899271857038
0.015,0.01,0.007,46,35.4087534597922
0.015,0.01,0.008,47.3,32.3914412535618
0.015,0.01,0.009,48.05,33.9545159103974
0.015,0.01,0.01,47.8,34.6754291058714
0.015,0.02,0,30.3,100
0.015,0.02,0.002,26.95,52.4652403947172
0.015,0.02,0.004,26.3,35.3128144806305
0.015,0.02,0.006,24.65,28.3382807129363
0.015,0.02,0.008,25.65,26.4136619478295
0.015,0.02,0.01,26.3,24.621364597942
0.015,0.02,0.012,26,23.394112405959
0.015,0.02,0.014,26.95,20.9472294596413
0.015,0.02,0.016,27.1,19.7556952652744
0.015,0.02,0.018,27.35,18.7771347711107
0.015,0.02,0.02,28.05,19.181959474611
0.015,0.03,0,23.1,100
0.015,0.03,0.003,19.65,35.3493895122345
0.015,0.03,0.006,18.65,25.6020820921189
0.015,0.03,0.009,18.75,20.5766687613326
0.015,0.03,0.012,17.9,17.2742841347356
0.015,0.03,0.015,18.5,15.5136626954205
0.015,0.03,0.018,18.3,15.1541751544131
0.015,0.03,0.021,19.05,14.0791167480686
0.015,0.03,0.024,19.3,12.7863748569395
0.015,0.03,0.027,19.05,13.5729914682442
0.015,0.03,0.03,19.9,13.2084604803382
0.015,0.04,0,18,100
0.015,0.04,0.004,15.15,34.1581873631999
0.015,0.04,0.008,14.55,19.94244404832
0.015,0.04,0.012,13.6,15.2794867006354
0.015,0.04,0.016,14.55,14.6430709140096
0.015,0.04,0.02,14.55,12.1669092009891
0.015,0.04,0.024,14.75,11.0911273088424
0.015,0.04,0.028,14.2,11.0146219702178
0.015,0.04,0.032,14.85,8.95520338708704
0.015,0.04,0.036,14.75,9.75558003780161
0.015,0.04,0.04,15.05,9.97020322186588
0.015,0.05,0,15.55,100
0.015,0.05,0.005,12.7,28.131007282257
0.015,0.05,0.01,11.65,17.0187183289207
0.015,0.05,0.015,11.8,11.6563036950043
0.015,0.05,0.02,11.75,9.40189701566977
0.015,0.05,0.025,11.45,9.48081279397708
0.015,0.05,0.03,11.85,8.26493497399042
0.015,0.05,0.035,11.9,8.02114661695101
0.015,0.05,0.04,12.3,7.14880322321311
0.015,0.05,0.045,12.15,7.18618665632346
0.015,0.05,0.05,12.8,8.09247867030249
0.015,0.06,0,14,100
0.015,0.06,0.006,11,19.5345346369059
0.015,0.06,0.012,10.4,10.5866483011696
0.015,0.06,0.018,9.7,9.30486346318635
0.015,0.06,0.024,9.95,7.82861769475476
0.015,0.06,0.03,9.9,8.53205400425926
0.015,0.06,0.036,9.85,6.90121561692699
0.015,0.06,0.042,10.25,6.43149904400618
0.015,0.06,0.048,9.75,6.68550011024054
0.015,0.06,0.054,10.55,5.79349012342347
0.015,0.06,0.06,10.6,6.63379008309902
0.015,0.07,0,12.85,100
0.015,0.07,0.007,9.8,17.9770729525859
0.015,0.07,0.014,9.25,12.6057148938447
0.015,0.07,0.021,8.7,9.45672751907598
0.015,0.07,0.028,8.75,6.77207125021202
0.015,0.07,0.035,8.65,6.83495489583621
0.015,0.07,0.042,8.8,5.33176798292428
0.015,0.07,0.049,8.65,6.19749807074967
0.015,0.07,0.056,8.95,5.43366986727976
0.015,0.07,0.063,9,5.18011081885863
0.015,0.07,0.07,9.1,5.4554890969794
0.015,0.08,0,11.8,100
0.015,0.08,0.008,9.1,20.3243886881936
0.015,0.08,0.016,7.9,7.93395251181455
0.015,0.08,0.024,8,6.94653137364587
0.015,0.08,0.032,7.6,5.52797370398975
0.015,0.08,0.04,7.7,5.53330555632116
0.015,0.08,0.048,7.8,5.05322636425208
0.015,0.08,0.056,7.95,3.92370695378426
0.015,0.08,0.064,8.15,4.26723514842992
0.015,0.08,0.072,7.9,4.11763013654595
0.015,0.08,0.08,7.75,4.06879465581805
0.015,0.09,0,11.2,100
0.015,0.09,0.009,8,12.4468657371875
0.015,0.09,0.018,7.35,7.39678946839331
0.015,0.09,0.027,7.2,5.91447692851546
0.015,0.09,0.036,7,5.75303011401289
0.015,0.09,0.045,6.95,4.53238620835908
0.015,0.09,0.054,6.75,4.3300813668745
0.015,0.09,0.063,7.1,4.42292237335749
0.015,0.09,0.072,7.1,3.71027184447701
0.015,0.09,0.081,7.15,3.60506648613011
0.015,0.09,0.09,7.25,3.95085158021249
0.015,0.1,0,10,100
0.015,0.1,0.01,7.2,12.8059087820458
0.015,0.1,0.02,6.9,7.56191727492005
0.015,0.1,0.03,6.55,5.22965567169809
0.015,0.1,0.04,6.5,5.0899287670103
0.015,0.1,0.05,6.15,4.34262793090227
0.015,0.1,0.06,6.35,3.58366659046902
0.015,0.1,0.07,6.45,3.52658388228677
0.015,0.1,0.08,6.35,3.32410549653884
0.015,0.1,0.09,6.55,3.04653331552255
0.015,0.1,0.1,6.55,2.78464339617638
0.02,0.01,0,42.45,100
0.02,0.01,0.001,40.15,74.4364490861087
0.02,0.01,0.002,41.4,62.9870651150588
0.02,0.01,0.003,41.2,58.0326881208981
0.02,0.01,0.004,41.5,49.5010727963268
0.02,0.01,0.005,40.95,48.3771291377343
0.02,0.01,0.006,42.25,47.8529118463953
0.02,0.01,0.007,43.05,42.7209267714709
0.02,0.01,0.008,43.4,41.9792679260259
0.02,0.01,0.009,43.1,39.2826585980304
0.02,0.01,0.01,46.3,40.8769036649768
0.02,0.02,0,27.65,100
0.02,0.02,0.002,24.45,53.8213990423159
0.02,0.02,0.004,25,46.7888109023336
0.02,0.02,0.006,24.75,36.1678572129614
0.02,0.02,0.008,24.4,30.7431398549133
0.02,0.02,0.01,24,27.7999741258885
0.02,0.02,0.012,24.85,26.7368826424681
0.02,0.02,0.014,25.5,26.7295844828163
0.02,0.02,0.016,25.15,24.6389843613554
0.02,0.02,0.018,26.65,24.991126301882
0.02,0.02,0.02,26.65,23.235810049944
0.02,0.03,0,21.3,100
0.02,0.03,0.003,18.75,45.1784633639919
0.02,0.03,0.006,17.35,31.446256141524
0.02,0.03,0.009,17.35,24.263606268002
0.02,0.03,0.012,17.65,23.7216743683477
0.02,0.03,0.015,18.05,21.7105067860346
0.02,0.03,0.018,17.95,18.4297505037514
0.02,0.03,0.021,18.5,20.3923711959595
0.02,0.03,0.024,18.4,17.0843361589504
0.02,0.03,0.027,18.55,15.5355693587087
0.02,0.03,0.03,19.2,15.5355857978632
0.02,0.04,0,17.4,100
0.02,0.04,0.004,14.6,36.0222513902146
0.02,0.04,0.008,14.5,27.2211033672284
0.02,0.04,0.012,13.7,18.3487469518712
0.02,0.04,0.016,13.9,18.6502407852841
0.02,0.04,0.02,13.7,15.466449590091
0.02,0.04,0.024,13.8,13.37028074679
0.02,0.04,0.028,14.3,12.6906218986461
0.02,0.04,0.032,14.5,13.130143609143
0.02,0.04,0.036,14.85,11.5046524033102
0.02,0.04,0.04,15.5,11.9028867987915
0.02,0.05,0,14.95,100
0.02,0.05,0.005,12.85,34.2658743645461
0.02,0.05,0.01,11.7,19.6759790718783
0.02,0.05,0.015,11.3,15.8412688854152
0.02,0.05,0.02,11.55,13.1887961018186
0.02,0.05,0.025,11.65,12.8391258438334
0.02,0.05,0.03,11.65,11.2667736505946
0.02,0.05,0.035,11.75,11.6124310015094
0.02,0.05,0.04,11.65,10.3514760499709
0.02,0.05,0.045,12.05,9.36068124687879
0.02,0.05,0.05,12.05,9.49668104680393
0.02,0.06,0,12.85,100
0.02,0.06,0.006,10.75,28.0747997542734
0.02,0.06,0.012,9.9,15.2897530476222
0.02,0.06,0.018,9.9,11.5534605075009
0.02,0.06,0.024,9.55,11.246543613046
0.02,0.06,0.03,9.55,9.74433088413619
0.02,0.06,0.036,9.6,9.90834334648013
0.02,0.06,0.042,9.85,8.10338774339861
0.02,0.06,0.048,10.15,8.18332560761759
0.02,0.06,0.054,9.9,7.94923038842943
0.02,0.06,0.06,10.5,7.85070311952411
0.02,0.07,0,12.1,100
0.02,0.07,0.007,9.4,21.5421139111072
0.02,0.07,0.014,8.75,13.5758124389418
0.02,0.07,0.021,8.5,10.8180805882542
0.02,0.07,0.028,8.65,8.69420840531292
0.02,0.07,0.035,8.4,7.80375123275465
0.02,0.07,0.042,8.45,7.88104461911882
0.02,0.07,0.049,8.65,6.32369717231561
0.02,0.07,0.056,9,6.5406270026711
0.02,0.07,0.063,9.1,6.45100987750821
0.02,0.07,0.07,8.95,6.22131723678212
0.02,0.08,0,11.05,100
0.02,0.08,0.008,8.65,20.1078134200136
0.02,0.08,0.016,8.1,11.8953114569057
0.02,0.08,0.024,7.85,10.3052819188601
0.02,0.08,0.032,7.55,8.72505755101442
0.02,0.08,0.04,7.65,7.92854061504752
0.02,0.08,0.048,7.75,6.87607029893019
0.02,0.08,0.056,7.9,6.43757464925231
0.02,0.08,0.064,7.95,5.82488987065365
0.02,0.08,0.072,8.2,5.70262153217352
0.02,0.08,0.08,7.95,5.3324179856986
0.02,0.09,0,9.85,100
0.02,0.09,0.009,8,16.919053878419
0.02,0.09,0.018,7.3,9.58205989867314
0.02,0.09,0.027,7.15,8.94650568738787
0.02,0.09,0.036,7.1,6.95207873277073
0.02,0.09,0.045,6.95,6.70128808803425
0.02,0.09,0.054,6.75,6.37996231279609
0.02,0.09,0.063,7.1,5.49127598384807
0.02,0.09,0.072,6.95,5.06996362844164
0.02,0.09,0.081,7.25,5.50746747353824
0.02,0.09,0.09,7,4.08268648356949
0.02,0.1,0,9.55,100
0.02,0.1,0.01,7.4,14.7264246336234
0.02,0.1,0.02,6.6,9.59072119885287
0.02,0.1,0.03,6.4,8.15351200218014
0.02,0.1,0.04,6.35,6.05685223961151
0.02,0.1,0.05,6.3,5.26771446816144
0.02,0.1,0.06,6.4,4.59759459129271
0.02,0.1,0.07,6.2,3.72873977004895
0.02,0.1,0.08,6.15,4.16649955408947
0.02,0.1,0.09,6.6,4.34157993219721
0.02,0.1,0.1,6.85,4.17237835238794
0.025,0.01,0,39.1,100
0.025,0.01,0.001,37.9,80.6455489440669
0.025,0.01,0.002,37.85,68.2749830322326
0.025,0.01,0.003,36.75,58.8894619256989
0.025,0.01,0.004,38.6,56.3063869930443
0.025,0.01,0.005,38.85,55.6797458913391
0.025,0.01,0.006,39.1,51.5688418653539
0.025,0.01,0.007,40.45,47.289036868685
0.025,0.01,0.008,39.85,45.0021284853799
0.025,0.01,0.009,40.8,45.1055592989218
0.025,0.01,0.01,41.1,42.4712666743326
0.025,0.02,0,25.75,100
0.025,0.02,0.002,24,62.7510877836806
0.025,0.02,0.004,23.75,48.5919835595731
0.025,0.02,0.006,23.6,42.1690089402238
0.025,0.02,0.008,24.3,40.4875337511913
0.025,0.02,0.01,23.75,35.6818140762274
0.025,0.02,0.012,23.55,31.6757296539773
0.025,0.02,0.014,24.85,30.4388626311469
0.025,0.02,0.016,24.7,29.4930370076695
0.025,0.02,0.018,24.45,26.7217285305448
0.025,0.02,0.02,26.3,29.048682212812
0.025,0.03,0,19.8,100
0.025,0.03,0.003,17.6,51.9868701792682
0.025,0.03,0.006,18.25,39.6207057162568
0.025,0.03,0.009,17.25,29.5830127756531
0.025,0.03,0.012,17.5,25.9007447297118
0.025,0.03,0.015,17.35,25.3497694379933
0.025,0.03,0.018,17.15,22.5755376972765
0.025,0.03,0.021,17.9,21.4148527786224
0.025,0.03,0.024,17.95,21.2357988450283
0.025,0.03,0.027,17.85,19.7536755229719
0.025,0.03,0.03,18.55,19.1986290544239
0.025,0.04,0,16.9,100
0.025,0.04,0.004,14.45,47.092143348955
0.025,0.04,0.008,13.8,29.0840358351725
0.025,0.04,0.012,13.6,22.7512748609941
0.025,0.04,0.016,13.3,20.8739407996742
0.025,0.04,0.02,13.45,18.5727590491064
0.025,0.04,0.024,13.95,17.2345113118396
0.025,0.04,0.028,14.2,16.6127803356428
0.025,0.04,0.032,14.1,16.0304816587486
0.025,0.04,0.036,13.95,15.299548639637
0.025,0.04,0.04,14.55,13.8862115971778
0.025,0.05,0,13.9,100
0.025,0.05,0.005,12.1,37.1859006040682
0.025,0.05,0.01,11.55,23.9102297548187
0.025,0.05,0.015,11.4,21.5868585273465
0.025,0.05,0.02,11.1,16.9940793798791
0.025,0.05,0.025,11.25,14.4557153553498
0.025,0.05,0.03,11.5,14.7098138054014
0.025,0.05,0.035,11.2,11.3578934665466
0.025,0.05,0.04,11.45,13.2065113049174
0.025,0.05,0.045,12.05,11.7176502071265
0.025,0.05,0.05,11.9,11.6106312273526
0.025,0.06,0,12.8,100
0.025,0.06,0.006,10.25,31.1026606858602
0.025,0.06,0.012,9.75,20.6131949372835
0.025,0.06,0.018,9.8,17.179339419947
0.025,0.06,0.024,9.9,14.2325208040916
0.025,0.06,0.03,9.5,13.2779159645001
0.025,0.06,0.036,9.6,10.6762203957334
0.025,0.06,0.042,9.85,10.6411105084181
0.025,0.06,0.048,9.95,9.37165330326171
0.025,0.06,0.054,10.25,10.6331331760568
0.025,0.06,0.06,10,8.66041850731969
0.025,0.07,0,11.3,100
0.025,0.07,0.007,9.2,28.925799604943
0.025,0.07,0.014,8.95,17.6654061071756
0.025,0.07,0.021,8.35,12.2446550564039
0.025,0.07,0.028,8.15,10.8463968234012
0.025,0.07,0.035,8.65,9.96156577209616
0.025,0.07,0.042,8.55,9.06364495010685
0.025,0.07,0.049,8.3,8.86388175546513
0.025,0.07,0.056,8.5,8.47847462020172
0.025,0.07,0.063,8.9,8.32363444229997
0.025,0.07,0.07,8.8,7.66258968281863
0.025,0.08,0,10.35,100
0.025,0.08,0.008,8.25,22.2156809235082
0.025,0.08,0.016,7.7,15.2094554908434
0.025,0.08,0.024,7.85,12.9758156209264
0.025,0.08,0.032,7.85,9.80626335436394
0.025,0.08,0.04,7.5,8.87294054313374
0.025,0.08,0.048,7.55,7.64051155848135
0.025,0.08,0.056,7.45,7.22259513183314
0.025,0.08,0.064,7.6,7.20280020986441
0.025,0.08,0.072,7.85,6.79182155272896
0.025,0.08,0.08,7.75,7.04782036682527
0.025,0.09,0,10.1,100
0.025,0.09,0.009,7.55,21.0202772862934
0.025,0.09,0.018,7.25,13.4477540768414
0.025,0.09,0.027,7,10.3120483228815
0.025,0.09,0.036,7,9.21626986996893
0.025,0.09,0.045,6.65,8.2518663958189
0.025,0.09,0.054,6.85,7.11961319027277
